"","Concept","ID","Question","ChoiceNumber"
"6809","Richard Nixon","37","George W. Bush Bernie Sanders",1
"6810","Richard Nixon","37","George W. Bush Donald Trump",1
"6811","Richard Nixon","37","George W. Bush Elizabeth Warren",0
"6812","Richard Nixon","37","George W. Bush Hillary Clinton",0
"6813","Richard Nixon","37","George W. Bush Joe Biden",0
"6814","Richard Nixon","37","George W. Bush Ronald Reagan",0
"6815","Richard Nixon","37","Hillary Clinton Abraham Lincoln",1
"6816","Richard Nixon","37","Hillary Clinton Barack Obama",1
"6817","Richard Nixon","37","Hillary Clinton Bernie Sanders",0
"6818","Richard Nixon","37","Hillary Clinton Donald Trump",1
"6819","Richard Nixon","37","Hillary Clinton Elizabeth Warren",0
"6820","Richard Nixon","37","Hillary Clinton George W. Bush",0
"6821","Richard Nixon","37","Hillary Clinton Joe Biden",1
"6822","Richard Nixon","37","Hillary Clinton Ronald Reagan",0
"6823","Richard Nixon","37","Joe Biden Abraham Lincoln",1
"6824","Richard Nixon","37","Joe Biden Barack Obama",0
"6825","Richard Nixon","37","Joe Biden Bernie Sanders",0
"6826","Richard Nixon","37","Joe Biden Donald Trump",1
"6827","Richard Nixon","37","Joe Biden Elizabeth Warren",0
"6828","Richard Nixon","37","Joe Biden George W. Bush",1
"6829","Richard Nixon","37","Joe Biden Hillary Clinton",0
"6830","Richard Nixon","37","Joe Biden Ronald Reagan",1
"6831","Richard Nixon","37","Ronald Reagan Abraham Lincoln",0
"6832","Richard Nixon","37","Ronald Reagan Barack Obama",1
"6833","Richard Nixon","37","Ronald Reagan Bernie Sanders",1
"6834","Richard Nixon","37","Ronald Reagan Donald Trump",1
"6835","Richard Nixon","37","Ronald Reagan Elizabeth Warren",1
"6836","Richard Nixon","37","Ronald Reagan George W. Bush",1
"6837","Richard Nixon","37","Ronald Reagan Hillary Clinton",0
"6838","Richard Nixon","37","Ronald Reagan Joe Biden",1
"6839","Ronald Reagan","37","Abraham Lincoln Barack Obama",1
"6840","Ronald Reagan","37","Abraham Lincoln Bernie Sanders",0
"6841","Ronald Reagan","37","Abraham Lincoln Donald Trump",1
"6842","Ronald Reagan","37","Abraham Lincoln Elizabeth Warren",0
"6843","Ronald Reagan","37","Abraham Lincoln George W. Bush",0
"6844","Ronald Reagan","37","Abraham Lincoln Hillary Clinton",0
"6845","Ronald Reagan","37","Abraham Lincoln Joe Biden",0
"6846","Ronald Reagan","37","Abraham Lincoln Richard Nixon",0
"6847","Ronald Reagan","37","Barack Obama Abraham Lincoln",0
"6848","Ronald Reagan","37","Barack Obama Bernie Sanders",0
"6849","Ronald Reagan","37","Barack Obama Donald Trump",1
"6850","Ronald Reagan","37","Barack Obama Elizabeth Warren",0
"6851","Ronald Reagan","37","Barack Obama George W. Bush",1
"6852","Ronald Reagan","37","Barack Obama Hillary Clinton",0
"6853","Ronald Reagan","37","Barack Obama Joe Biden",0
"6854","Ronald Reagan","37","Barack Obama Richard Nixon",0
"6855","Ronald Reagan","37","Bernie Sanders Abraham Lincoln",1
"6856","Ronald Reagan","37","Bernie Sanders Barack Obama",1
"6857","Ronald Reagan","37","Bernie Sanders Donald Trump",1
"6858","Ronald Reagan","37","Bernie Sanders Elizabeth Warren",1
"6859","Ronald Reagan","37","Bernie Sanders George W. Bush",1
"6860","Ronald Reagan","37","Bernie Sanders Hillary Clinton",1
"6861","Ronald Reagan","37","Bernie Sanders Joe Biden",1
"6862","Ronald Reagan","37","Bernie Sanders Richard Nixon",1
"6863","Ronald Reagan","37","Donald Trump Abraham Lincoln",1
"6864","Ronald Reagan","37","Donald Trump Barack Obama",0
"6865","Ronald Reagan","37","Donald Trump Bernie Sanders",0
"6866","Ronald Reagan","37","Donald Trump Elizabeth Warren",0
"6867","Ronald Reagan","37","Donald Trump George W. Bush",0
"6868","Ronald Reagan","37","Donald Trump Hillary Clinton",0
"6869","Ronald Reagan","37","Donald Trump Joe Biden",0
"6870","Ronald Reagan","37","Donald Trump Richard Nixon",0
"6871","Ronald Reagan","37","Elizabeth Warren Abraham Lincoln",1
"6872","Ronald Reagan","37","Elizabeth Warren Barack Obama",1
"6873","Ronald Reagan","37","Elizabeth Warren Bernie Sanders",1
"6874","Ronald Reagan","37","Elizabeth Warren Donald Trump",1
"6875","Ronald Reagan","37","Elizabeth Warren George W. Bush",1
"6876","Ronald Reagan","37","Elizabeth Warren Hillary Clinton",0
"6877","Ronald Reagan","37","Elizabeth Warren Joe Biden",1
"6878","Ronald Reagan","37","Elizabeth Warren Richard Nixon",1
"6879","Ronald Reagan","37","George W. Bush Abraham Lincoln",1
"6880","Ronald Reagan","37","George W. Bush Barack Obama",0
"6881","Ronald Reagan","37","George W. Bush Bernie Sanders",0
"6882","Ronald Reagan","37","George W. Bush Donald Trump",1
"6883","Ronald Reagan","37","George W. Bush Elizabeth Warren",0
"6884","Ronald Reagan","37","George W. Bush Hillary Clinton",0
"6885","Ronald Reagan","37","George W. Bush Joe Biden",1
"6886","Ronald Reagan","37","George W. Bush Richard Nixon",0
"6887","Ronald Reagan","37","Hillary Clinton Abraham Lincoln",1
"6888","Ronald Reagan","37","Hillary Clinton Barack Obama",1
"6889","Ronald Reagan","37","Hillary Clinton Bernie Sanders",0
"6890","Ronald Reagan","37","Hillary Clinton Donald Trump",1
"6891","Ronald Reagan","37","Hillary Clinton Elizabeth Warren",0
"6892","Ronald Reagan","37","Hillary Clinton George W. Bush",1
"6893","Ronald Reagan","37","Hillary Clinton Joe Biden",1
"6894","Ronald Reagan","37","Hillary Clinton Richard Nixon",1
"6895","Ronald Reagan","37","Joe Biden Abraham Lincoln",1
"6896","Ronald Reagan","37","Joe Biden Barack Obama",1
"6897","Ronald Reagan","37","Joe Biden Bernie Sanders",0
"6898","Ronald Reagan","37","Joe Biden Donald Trump",1
"6899","Ronald Reagan","37","Joe Biden Elizabeth Warren",0
"6900","Ronald Reagan","37","Joe Biden George W. Bush",1
"6901","Ronald Reagan","37","Joe Biden Hillary Clinton",0
"6902","Ronald Reagan","37","Joe Biden Richard Nixon",1
"6903","Ronald Reagan","37","Richard Nixon Abraham Lincoln",0
"6904","Ronald Reagan","37","Richard Nixon Barack Obama",1
"6905","Ronald Reagan","37","Richard Nixon Bernie Sanders",0
"6906","Ronald Reagan","37","Richard Nixon Donald Trump",1
"6907","Ronald Reagan","37","Richard Nixon Elizabeth Warren",0
"6908","Ronald Reagan","37","Richard Nixon George W. Bush",1
"6909","Ronald Reagan","37","Richard Nixon Hillary Clinton",0
"6910","Ronald Reagan","37","Richard Nixon Joe Biden",1
"6911","Donald Trump","38","Abraham Lincoln Barack Obama",0
"6912","Donald Trump","38","Abraham Lincoln Bernie Sanders",0
"6913","Donald Trump","38","Abraham Lincoln Elizabeth Warren",0
"6914","Donald Trump","38","Abraham Lincoln George W. Bush",0
"6915","Donald Trump","38","Abraham Lincoln Hillary Clinton",0
"6916","Donald Trump","38","Abraham Lincoln Joe Biden",0
"6917","Donald Trump","38","Abraham Lincoln Richard Nixon",1
"6918","Donald Trump","38","Abraham Lincoln Ronald Reagan",1
"6919","Donald Trump","38","Barack Obama Abraham Lincoln",0
"6920","Donald Trump","38","Barack Obama Bernie Sanders",1
"6921","Donald Trump","38","Barack Obama Elizabeth Warren",0
"6922","Donald Trump","38","Barack Obama George W. Bush",0
"6923","Donald Trump","38","Barack Obama Hillary Clinton",0
"6924","Donald Trump","38","Barack Obama Joe Biden",1
"6925","Donald Trump","38","Barack Obama Richard Nixon",0
"6926","Donald Trump","38","Barack Obama Ronald Reagan",1
"6927","Donald Trump","38","Bernie Sanders Abraham Lincoln",1
"6928","Donald Trump","38","Bernie Sanders Barack Obama",1
"6929","Donald Trump","38","Bernie Sanders Elizabeth Warren",0
"6930","Donald Trump","38","Bernie Sanders George W. Bush",1
"6931","Donald Trump","38","Bernie Sanders Hillary Clinton",0
"6932","Donald Trump","38","Bernie Sanders Joe Biden",1
"6933","Donald Trump","38","Bernie Sanders Richard Nixon",1
"6934","Donald Trump","38","Bernie Sanders Ronald Reagan",1
"6935","Donald Trump","38","Elizabeth Warren Abraham Lincoln",1
"6936","Donald Trump","38","Elizabeth Warren Barack Obama",1
"6937","Donald Trump","38","Elizabeth Warren Bernie Sanders",1
"6938","Donald Trump","38","Elizabeth Warren George W. Bush",1
"6939","Donald Trump","38","Elizabeth Warren Hillary Clinton",0
"6940","Donald Trump","38","Elizabeth Warren Joe Biden",1
"6941","Donald Trump","38","Elizabeth Warren Richard Nixon",1
"6942","Donald Trump","38","Elizabeth Warren Ronald Reagan",1
"6943","Donald Trump","38","George W. Bush Abraham Lincoln",1
"6944","Donald Trump","38","George W. Bush Barack Obama",0
"6945","Donald Trump","38","George W. Bush Bernie Sanders",0
"6946","Donald Trump","38","George W. Bush Elizabeth Warren",0
"6947","Donald Trump","38","George W. Bush Hillary Clinton",0
"6948","Donald Trump","38","George W. Bush Joe Biden",1
"6949","Donald Trump","38","George W. Bush Richard Nixon",1
"6950","Donald Trump","38","George W. Bush Ronald Reagan",0
"6951","Donald Trump","38","Hillary Clinton Abraham Lincoln",1
"6952","Donald Trump","38","Hillary Clinton Barack Obama",1
"6953","Donald Trump","38","Hillary Clinton Bernie Sanders",1
"6954","Donald Trump","38","Hillary Clinton Elizabeth Warren",0
"6955","Donald Trump","38","Hillary Clinton George W. Bush",1
"6956","Donald Trump","38","Hillary Clinton Joe Biden",1
"6957","Donald Trump","38","Hillary Clinton Richard Nixon",1
"6958","Donald Trump","38","Hillary Clinton Ronald Reagan",1
"6959","Donald Trump","38","Joe Biden Abraham Lincoln",0
"6960","Donald Trump","38","Joe Biden Barack Obama",0
"6961","Donald Trump","38","Joe Biden Bernie Sanders",0
"6962","Donald Trump","38","Joe Biden Elizabeth Warren",0
"6963","Donald Trump","38","Joe Biden George W. Bush",0
"6964","Donald Trump","38","Joe Biden Hillary Clinton",0
"6965","Donald Trump","38","Joe Biden Richard Nixon",1
"6966","Donald Trump","38","Joe Biden Ronald Reagan",1
"6967","Donald Trump","38","Richard Nixon Abraham Lincoln",0
"6968","Donald Trump","38","Richard Nixon Barack Obama",0
"6969","Donald Trump","38","Richard Nixon Bernie Sanders",0
"6970","Donald Trump","38","Richard Nixon Elizabeth Warren",0
"6971","Donald Trump","38","Richard Nixon George W. Bush",0
"6972","Donald Trump","38","Richard Nixon Hillary Clinton",0
"6973","Donald Trump","38","Richard Nixon Joe Biden",0
"6974","Donald Trump","38","Richard Nixon Ronald Reagan",0
"6975","Donald Trump","38","Ronald Reagan Abraham Lincoln",0
"6976","Donald Trump","38","Ronald Reagan Barack Obama",0
"6977","Donald Trump","38","Ronald Reagan Bernie Sanders",0
"6978","Donald Trump","38","Ronald Reagan Elizabeth Warren",0
"6979","Donald Trump","38","Ronald Reagan George W. Bush",0
"6980","Donald Trump","38","Ronald Reagan Hillary Clinton",0
"6981","Donald Trump","38","Ronald Reagan Joe Biden",1
"6982","Donald Trump","38","Ronald Reagan Richard Nixon",1
"6983","Richard Nixon","38","Abraham Lincoln Barack Obama",0
"6984","Richard Nixon","38","Abraham Lincoln Bernie Sanders",0
"6985","Richard Nixon","38","Abraham Lincoln Donald Trump",1
"6986","Richard Nixon","38","Abraham Lincoln Elizabeth Warren",0
"6987","Richard Nixon","38","Abraham Lincoln George W. Bush",0
"6988","Richard Nixon","38","Abraham Lincoln Hillary Clinton",0
"6989","Richard Nixon","38","Abraham Lincoln Joe Biden",0
"6990","Richard Nixon","38","Abraham Lincoln Ronald Reagan",0
"6991","Richard Nixon","38","Barack Obama Abraham Lincoln",0
"6992","Richard Nixon","38","Barack Obama Bernie Sanders",0
"6993","Richard Nixon","38","Barack Obama Donald Trump",0
"6994","Richard Nixon","38","Barack Obama Elizabeth Warren",0
"6995","Richard Nixon","38","Barack Obama George W. Bush",0
"6996","Richard Nixon","38","Barack Obama Hillary Clinton",0
"6997","Richard Nixon","38","Barack Obama Joe Biden",1
"6998","Richard Nixon","38","Barack Obama Ronald Reagan",0
"6999","Richard Nixon","38","Bernie Sanders Abraham Lincoln",1
"7000","Richard Nixon","38","Bernie Sanders Barack Obama",1
"7001","Richard Nixon","38","Bernie Sanders Donald Trump",1
"7002","Richard Nixon","38","Bernie Sanders Elizabeth Warren",0
"7003","Richard Nixon","38","Bernie Sanders George W. Bush",1
"7004","Richard Nixon","38","Bernie Sanders Hillary Clinton",0
"7005","Richard Nixon","38","Bernie Sanders Joe Biden",1
"7006","Richard Nixon","38","Bernie Sanders Ronald Reagan",1
"7007","Richard Nixon","38","Donald Trump Abraham Lincoln",0
"7008","Richard Nixon","38","Donald Trump Barack Obama",0
"7009","Richard Nixon","38","Donald Trump Bernie Sanders",0
"7010","Richard Nixon","38","Donald Trump Elizabeth Warren",0
"7011","Richard Nixon","38","Donald Trump George W. Bush",0
"7012","Richard Nixon","38","Donald Trump Hillary Clinton",0
"7013","Richard Nixon","38","Donald Trump Joe Biden",0
"7014","Richard Nixon","38","Donald Trump Ronald Reagan",0
"7015","Richard Nixon","38","Elizabeth Warren Abraham Lincoln",1
"7016","Richard Nixon","38","Elizabeth Warren Barack Obama",1
"7017","Richard Nixon","38","Elizabeth Warren Bernie Sanders",1
"7018","Richard Nixon","38","Elizabeth Warren Donald Trump",1
"7019","Richard Nixon","38","Elizabeth Warren George W. Bush",1
"7020","Richard Nixon","38","Elizabeth Warren Hillary Clinton",1
"7021","Richard Nixon","38","Elizabeth Warren Joe Biden",1
"7022","Richard Nixon","38","Elizabeth Warren Ronald Reagan",1
"7023","Richard Nixon","38","George W. Bush Abraham Lincoln",1
"7024","Richard Nixon","38","George W. Bush Barack Obama",0
"7025","Richard Nixon","38","George W. Bush Bernie Sanders",1
"7026","Richard Nixon","38","George W. Bush Donald Trump",1
"7027","Richard Nixon","38","George W. Bush Elizabeth Warren",0
"7028","Richard Nixon","38","George W. Bush Hillary Clinton",0
"7029","Richard Nixon","38","George W. Bush Joe Biden",0
"7030","Richard Nixon","38","George W. Bush Ronald Reagan",0
"7031","Richard Nixon","38","Hillary Clinton Abraham Lincoln",1
"7032","Richard Nixon","38","Hillary Clinton Barack Obama",0
"7033","Richard Nixon","38","Hillary Clinton Bernie Sanders",1
"7034","Richard Nixon","38","Hillary Clinton Donald Trump",1
"7035","Richard Nixon","38","Hillary Clinton Elizabeth Warren",0
"7036","Richard Nixon","38","Hillary Clinton George W. Bush",0
"7037","Richard Nixon","38","Hillary Clinton Joe Biden",1
"7038","Richard Nixon","38","Hillary Clinton Ronald Reagan",0
"7039","Richard Nixon","38","Joe Biden Abraham Lincoln",0
"7040","Richard Nixon","38","Joe Biden Barack Obama",1
"7041","Richard Nixon","38","Joe Biden Bernie Sanders",0
"7042","Richard Nixon","38","Joe Biden Donald Trump",1
"7043","Richard Nixon","38","Joe Biden Elizabeth Warren",0
"7044","Richard Nixon","38","Joe Biden George W. Bush",0
"7045","Richard Nixon","38","Joe Biden Hillary Clinton",1
"7046","Richard Nixon","38","Joe Biden Ronald Reagan",1
"7047","Richard Nixon","38","Ronald Reagan Abraham Lincoln",0
"7048","Richard Nixon","38","Ronald Reagan Barack Obama",1
"7049","Richard Nixon","38","Ronald Reagan Bernie Sanders",1
"7050","Richard Nixon","38","Ronald Reagan Donald Trump",1
"7051","Richard Nixon","38","Ronald Reagan Elizabeth Warren",0
"7052","Richard Nixon","38","Ronald Reagan George W. Bush",0
"7053","Richard Nixon","38","Ronald Reagan Hillary Clinton",0
"7054","Richard Nixon","38","Ronald Reagan Joe Biden",1
"7055","Ronald Reagan","38","Abraham Lincoln Barack Obama",0
"7056","Ronald Reagan","38","Abraham Lincoln Bernie Sanders",0
"7057","Ronald Reagan","38","Abraham Lincoln Donald Trump",0
"7058","Ronald Reagan","38","Abraham Lincoln Elizabeth Warren",0
"7059","Ronald Reagan","38","Abraham Lincoln George W. Bush",0
"7060","Ronald Reagan","38","Abraham Lincoln Hillary Clinton",0
"7061","Ronald Reagan","38","Abraham Lincoln Joe Biden",0
"7062","Ronald Reagan","38","Abraham Lincoln Richard Nixon",0
"7063","Ronald Reagan","38","Barack Obama Abraham Lincoln",1
"7064","Ronald Reagan","38","Barack Obama Bernie Sanders",0
"7065","Ronald Reagan","38","Barack Obama Donald Trump",1
"7066","Ronald Reagan","38","Barack Obama Elizabeth Warren",0
"7067","Ronald Reagan","38","Barack Obama George W. Bush",1
"7068","Ronald Reagan","38","Barack Obama Hillary Clinton",0
"7069","Ronald Reagan","38","Barack Obama Joe Biden",0
"7070","Ronald Reagan","38","Barack Obama Richard Nixon",0
"7071","Ronald Reagan","38","Bernie Sanders Abraham Lincoln",1
"7072","Ronald Reagan","38","Bernie Sanders Barack Obama",1
"7073","Ronald Reagan","38","Bernie Sanders Donald Trump",1
"7074","Ronald Reagan","38","Bernie Sanders Elizabeth Warren",1
"7075","Ronald Reagan","38","Bernie Sanders George W. Bush",1
"7076","Ronald Reagan","38","Bernie Sanders Hillary Clinton",1
"7077","Ronald Reagan","38","Bernie Sanders Joe Biden",1
"7078","Ronald Reagan","38","Bernie Sanders Richard Nixon",1
"7079","Ronald Reagan","38","Donald Trump Abraham Lincoln",1
"7080","Ronald Reagan","38","Donald Trump Barack Obama",0
"7081","Ronald Reagan","38","Donald Trump Bernie Sanders",0
"7082","Ronald Reagan","38","Donald Trump Elizabeth Warren",0
"7083","Ronald Reagan","38","Donald Trump George W. Bush",0
"7084","Ronald Reagan","38","Donald Trump Hillary Clinton",0
"7085","Ronald Reagan","38","Donald Trump Joe Biden",0
"7086","Ronald Reagan","38","Donald Trump Richard Nixon",1
"7087","Ronald Reagan","38","Elizabeth Warren Abraham Lincoln",1
"7088","Ronald Reagan","38","Elizabeth Warren Barack Obama",1
"7089","Ronald Reagan","38","Elizabeth Warren Bernie Sanders",1
"7090","Ronald Reagan","38","Elizabeth Warren Donald Trump",1
"7091","Ronald Reagan","38","Elizabeth Warren George W. Bush",1
"7092","Ronald Reagan","38","Elizabeth Warren Hillary Clinton",0
"7093","Ronald Reagan","38","Elizabeth Warren Joe Biden",1
"7094","Ronald Reagan","38","Elizabeth Warren Richard Nixon",1
"7095","Ronald Reagan","38","George W. Bush Abraham Lincoln",1
"7096","Ronald Reagan","38","George W. Bush Barack Obama",1
"7097","Ronald Reagan","38","George W. Bush Bernie Sanders",0
"7098","Ronald Reagan","38","George W. Bush Donald Trump",1
"7099","Ronald Reagan","38","George W. Bush Elizabeth Warren",0
"7100","Ronald Reagan","38","George W. Bush Hillary Clinton",0
"7101","Ronald Reagan","38","George W. Bush Joe Biden",1
"7102","Ronald Reagan","38","George W. Bush Richard Nixon",0
"7103","Ronald Reagan","38","Hillary Clinton Abraham Lincoln",1
"7104","Ronald Reagan","38","Hillary Clinton Barack Obama",1
"7105","Ronald Reagan","38","Hillary Clinton Bernie Sanders",0
"7106","Ronald Reagan","38","Hillary Clinton Donald Trump",1
"7107","Ronald Reagan","38","Hillary Clinton Elizabeth Warren",0
"7108","Ronald Reagan","38","Hillary Clinton George W. Bush",1
"7109","Ronald Reagan","38","Hillary Clinton Joe Biden",1
"7110","Ronald Reagan","38","Hillary Clinton Richard Nixon",1
"7111","Ronald Reagan","38","Joe Biden Abraham Lincoln",1
"7112","Ronald Reagan","38","Joe Biden Barack Obama",1
"7113","Ronald Reagan","38","Joe Biden Bernie Sanders",0
"7114","Ronald Reagan","38","Joe Biden Donald Trump",1
"7115","Ronald Reagan","38","Joe Biden Elizabeth Warren",0
"7116","Ronald Reagan","38","Joe Biden George W. Bush",1
"7117","Ronald Reagan","38","Joe Biden Hillary Clinton",0
"7118","Ronald Reagan","38","Joe Biden Richard Nixon",1
"7119","Ronald Reagan","38","Richard Nixon Abraham Lincoln",0
"7120","Ronald Reagan","38","Richard Nixon Barack Obama",1
"7121","Ronald Reagan","38","Richard Nixon Bernie Sanders",1
"7122","Ronald Reagan","38","Richard Nixon Donald Trump",1
"7123","Ronald Reagan","38","Richard Nixon Elizabeth Warren",0
"7124","Ronald Reagan","38","Richard Nixon George W. Bush",1
"7125","Ronald Reagan","38","Richard Nixon Hillary Clinton",0
"7126","Ronald Reagan","38","Richard Nixon Joe Biden",0
"7127","Donald Trump","39","Abraham Lincoln Barack Obama",1
"7128","Donald Trump","39","Abraham Lincoln Bernie Sanders",1
"7129","Donald Trump","39","Abraham Lincoln Elizabeth Warren",0
"7130","Donald Trump","39","Abraham Lincoln George W. Bush",1
"7131","Donald Trump","39","Abraham Lincoln Hillary Clinton",0
"7132","Donald Trump","39","Abraham Lincoln Joe Biden",0
"7133","Donald Trump","39","Abraham Lincoln Richard Nixon",1
"7134","Donald Trump","39","Abraham Lincoln Ronald Reagan",1
"7135","Donald Trump","39","Barack Obama Abraham Lincoln",0
"7136","Donald Trump","39","Barack Obama Bernie Sanders",0
"7137","Donald Trump","39","Barack Obama Elizabeth Warren",0
"7138","Donald Trump","39","Barack Obama George W. Bush",0
"7139","Donald Trump","39","Barack Obama Hillary Clinton",0
"7140","Donald Trump","39","Barack Obama Joe Biden",1
"7141","Donald Trump","39","Barack Obama Richard Nixon",1
"7142","Donald Trump","39","Barack Obama Ronald Reagan",1
"7143","Donald Trump","39","Bernie Sanders Abraham Lincoln",1
"7144","Donald Trump","39","Bernie Sanders Barack Obama",1
"7145","Donald Trump","39","Bernie Sanders Elizabeth Warren",0
"7146","Donald Trump","39","Bernie Sanders George W. Bush",1
"7147","Donald Trump","39","Bernie Sanders Hillary Clinton",0
"7148","Donald Trump","39","Bernie Sanders Joe Biden",1
"7149","Donald Trump","39","Bernie Sanders Richard Nixon",1
"7150","Donald Trump","39","Bernie Sanders Ronald Reagan",1
"7151","Donald Trump","39","Elizabeth Warren Abraham Lincoln",1
"7152","Donald Trump","39","Elizabeth Warren Barack Obama",1
"7153","Donald Trump","39","Elizabeth Warren Bernie Sanders",1
"7154","Donald Trump","39","Elizabeth Warren George W. Bush",1
"7155","Donald Trump","39","Elizabeth Warren Hillary Clinton",1
"7156","Donald Trump","39","Elizabeth Warren Joe Biden",1
"7157","Donald Trump","39","Elizabeth Warren Richard Nixon",1
"7158","Donald Trump","39","Elizabeth Warren Ronald Reagan",1
"7159","Donald Trump","39","George W. Bush Abraham Lincoln",1
"7160","Donald Trump","39","George W. Bush Barack Obama",0
"7161","Donald Trump","39","George W. Bush Bernie Sanders",1
"7162","Donald Trump","39","George W. Bush Elizabeth Warren",0
"7163","Donald Trump","39","George W. Bush Hillary Clinton",0
"7164","Donald Trump","39","George W. Bush Joe Biden",1
"7165","Donald Trump","39","George W. Bush Richard Nixon",0
"7166","Donald Trump","39","George W. Bush Ronald Reagan",1
"7167","Donald Trump","39","Hillary Clinton Abraham Lincoln",1
"7168","Donald Trump","39","Hillary Clinton Barack Obama",1
"7169","Donald Trump","39","Hillary Clinton Bernie Sanders",1
"7170","Donald Trump","39","Hillary Clinton Elizabeth Warren",0
"7171","Donald Trump","39","Hillary Clinton George W. Bush",1
"7172","Donald Trump","39","Hillary Clinton Joe Biden",1
"7173","Donald Trump","39","Hillary Clinton Richard Nixon",1
"7174","Donald Trump","39","Hillary Clinton Ronald Reagan",1
"7175","Donald Trump","39","Joe Biden Abraham Lincoln",1
"7176","Donald Trump","39","Joe Biden Barack Obama",1
"7177","Donald Trump","39","Joe Biden Bernie Sanders",0
"7178","Donald Trump","39","Joe Biden Elizabeth Warren",0
"7179","Donald Trump","39","Joe Biden George W. Bush",1
"7180","Donald Trump","39","Joe Biden Hillary Clinton",0
"7181","Donald Trump","39","Joe Biden Richard Nixon",1
"7182","Donald Trump","39","Joe Biden Ronald Reagan",1
"7183","Donald Trump","39","Richard Nixon Abraham Lincoln",0
"7184","Donald Trump","39","Richard Nixon Barack Obama",0
"7185","Donald Trump","39","Richard Nixon Bernie Sanders",0
"7186","Donald Trump","39","Richard Nixon Elizabeth Warren",0
"7187","Donald Trump","39","Richard Nixon George W. Bush",0
"7188","Donald Trump","39","Richard Nixon Hillary Clinton",0
"7189","Donald Trump","39","Richard Nixon Joe Biden",0
"7190","Donald Trump","39","Richard Nixon Ronald Reagan",0
"7191","Donald Trump","39","Ronald Reagan Abraham Lincoln",0
"7192","Donald Trump","39","Ronald Reagan Barack Obama",0
"7193","Donald Trump","39","Ronald Reagan Bernie Sanders",1
"7194","Donald Trump","39","Ronald Reagan Elizabeth Warren",0
"7195","Donald Trump","39","Ronald Reagan George W. Bush",1
"7196","Donald Trump","39","Ronald Reagan Hillary Clinton",0
"7197","Donald Trump","39","Ronald Reagan Joe Biden",0
"7198","Donald Trump","39","Ronald Reagan Richard Nixon",1
"7199","Richard Nixon","39","Abraham Lincoln Barack Obama",0
"7200","Richard Nixon","39","Abraham Lincoln Bernie Sanders",0
"7201","Richard Nixon","39","Abraham Lincoln Donald Trump",1
"7202","Richard Nixon","39","Abraham Lincoln Elizabeth Warren",0
"7203","Richard Nixon","39","Abraham Lincoln George W. Bush",0
"7204","Richard Nixon","39","Abraham Lincoln Hillary Clinton",0
"7205","Richard Nixon","39","Abraham Lincoln Joe Biden",0
"7206","Richard Nixon","39","Abraham Lincoln Ronald Reagan",1
"7207","Richard Nixon","39","Barack Obama Abraham Lincoln",0
"7208","Richard Nixon","39","Barack Obama Bernie Sanders",0
"7209","Richard Nixon","39","Barack Obama Donald Trump",1
"7210","Richard Nixon","39","Barack Obama Elizabeth Warren",0
"7211","Richard Nixon","39","Barack Obama George W. Bush",0
"7212","Richard Nixon","39","Barack Obama Hillary Clinton",0
"7213","Richard Nixon","39","Barack Obama Joe Biden",0
"7214","Richard Nixon","39","Barack Obama Ronald Reagan",0
"7215","Richard Nixon","39","Bernie Sanders Abraham Lincoln",1
"7216","Richard Nixon","39","Bernie Sanders Barack Obama",1
"7217","Richard Nixon","39","Bernie Sanders Donald Trump",1
"7218","Richard Nixon","39","Bernie Sanders Elizabeth Warren",0
"7219","Richard Nixon","39","Bernie Sanders George W. Bush",1
"7220","Richard Nixon","39","Bernie Sanders Hillary Clinton",0
"7221","Richard Nixon","39","Bernie Sanders Joe Biden",1
"7222","Richard Nixon","39","Bernie Sanders Ronald Reagan",1
"7223","Richard Nixon","39","Donald Trump Abraham Lincoln",1
"7224","Richard Nixon","39","Donald Trump Barack Obama",0
"7225","Richard Nixon","39","Donald Trump Bernie Sanders",0
"7226","Richard Nixon","39","Donald Trump Elizabeth Warren",0
"7227","Richard Nixon","39","Donald Trump George W. Bush",0
"7228","Richard Nixon","39","Donald Trump Hillary Clinton",0
"7229","Richard Nixon","39","Donald Trump Joe Biden",0
"7230","Richard Nixon","39","Donald Trump Ronald Reagan",0
"7231","Richard Nixon","39","Elizabeth Warren Abraham Lincoln",1
"7232","Richard Nixon","39","Elizabeth Warren Barack Obama",1
"7233","Richard Nixon","39","Elizabeth Warren Bernie Sanders",1
"7234","Richard Nixon","39","Elizabeth Warren Donald Trump",1
"7235","Richard Nixon","39","Elizabeth Warren George W. Bush",1
"7236","Richard Nixon","39","Elizabeth Warren Hillary Clinton",1
"7237","Richard Nixon","39","Elizabeth Warren Joe Biden",1
"7238","Richard Nixon","39","Elizabeth Warren Ronald Reagan",1
"7239","Richard Nixon","39","George W. Bush Abraham Lincoln",1
"7240","Richard Nixon","39","George W. Bush Barack Obama",1
"7241","Richard Nixon","39","George W. Bush Bernie Sanders",1
"7242","Richard Nixon","39","George W. Bush Donald Trump",1
"7243","Richard Nixon","39","George W. Bush Elizabeth Warren",1
"7244","Richard Nixon","39","George W. Bush Hillary Clinton",0
"7245","Richard Nixon","39","George W. Bush Joe Biden",1
"7246","Richard Nixon","39","George W. Bush Ronald Reagan",0
"7247","Richard Nixon","39","Hillary Clinton Abraham Lincoln",1
"7248","Richard Nixon","39","Hillary Clinton Barack Obama",0
"7249","Richard Nixon","39","Hillary Clinton Bernie Sanders",0
