Concept,ID,Question,ChoiceNumber
Abraham Lincoln,91,George W. Bush Joe Biden,0
Abraham Lincoln,91,Hillary Clinton Ronald Reagan,1
Elizabeth Warren,92,Abraham Lincoln Donald Trump,0
Elizabeth Warren,92,Barack Obama George W. Bush,0
Elizabeth Warren,92,Bernie Sanders Donald Trump,0
Elizabeth Warren,92,Donald Trump George W. Bush,0
Elizabeth Warren,92,Joe Biden Ronald Reagan,0
Ronald Reagan,93,Abraham Lincoln Donald Trump,1
Ronald Reagan,93,Abraham Lincoln Elizabeth Warren,1
Ronald Reagan,93,Barack Obama Joe Biden,0
Ronald Reagan,93,Bernie Sanders George W. Bush,0
Ronald Reagan,93,Bernie Sanders Richard Nixon,1
Ronald Reagan,93,Joe Biden Richard Nixon,0
Hillary Clinton,94,Barack Obama Bernie Sanders,1
Hillary Clinton,94,Barack Obama George W. Bush,1
Hillary Clinton,94,Barack Obama Richard Nixon,1
Hillary Clinton,94,Bernie Sanders Richard Nixon,1
Hillary Clinton,94,Donald Trump Joe Biden,0
Hillary Clinton,94,Elizabeth Warren George W. Bush,0
Hillary Clinton,94,George W. Bush Joe Biden,0
Hillary Clinton,94,George W. Bush Richard Nixon,0
Hillary Clinton,94,George W. Bush Ronald Reagan,0
Hillary Clinton,94,Richard Nixon Ronald Reagan,0
Ronald Reagan,95,Abraham Lincoln Barack Obama,0
Ronald Reagan,95,Abraham Lincoln Elizabeth Warren,0
Ronald Reagan,95,Abraham Lincoln Hillary Clinton,0
Ronald Reagan,95,Barack Obama George W. Bush,0
Ronald Reagan,95,Barack Obama Joe Biden,0
Ronald Reagan,95,Barack Obama Richard Nixon,1
Ronald Reagan,95,Bernie Sanders Elizabeth Warren,0
Ronald Reagan,95,Bernie Sanders Hillary Clinton,0
Ronald Reagan,95,Bernie Sanders Richard Nixon,1
Ronald Reagan,95,Donald Trump Elizabeth Warren,0
Ronald Reagan,95,Donald Trump Hillary Clinton,0
Ronald Reagan,95,Donald Trump Joe Biden,0
Ronald Reagan,95,Elizabeth Warren Joe Biden,0
Ronald Reagan,95,Elizabeth Warren Richard Nixon,0
Ronald Reagan,95,George W. Bush Richard Nixon,0
Richard Nixon,96,Abraham Lincoln Barack Obama,0
Richard Nixon,96,Abraham Lincoln Donald Trump,1
Richard Nixon,96,Barack Obama Joe Biden,0
Richard Nixon,96,Bernie Sanders Joe Biden,0
Richard Nixon,96,Donald Trump Elizabeth Warren,0
Richard Nixon,96,Elizabeth Warren Hillary Clinton,0
Hillary Clinton,97,Abraham Lincoln Barack Obama,0
Hillary Clinton,97,Abraham Lincoln Donald Trump,0
Hillary Clinton,97,Barack Obama Joe Biden,0
Hillary Clinton,97,Donald Trump Joe Biden,0
Hillary Clinton,97,Donald Trump Ronald Reagan,0
Hillary Clinton,97,Elizabeth Warren Richard Nixon,0
Hillary Clinton,97,George W. Bush Joe Biden,0
Hillary Clinton,97,George W. Bush Richard Nixon,0
Hillary Clinton,97,Joe Biden Richard Nixon,1
Richard Nixon,98,Abraham Lincoln Bernie Sanders,1
Richard Nixon,98,Abraham Lincoln Hillary Clinton,1
Richard Nixon,98,Abraham Lincoln Joe Biden,0
Richard Nixon,98,Barack Obama Hillary Clinton,0
Richard Nixon,98,Barack Obama Joe Biden,0
Richard Nixon,98,Bernie Sanders Donald Trump,1
Richard Nixon,98,Bernie Sanders George W. Bush,1
Richard Nixon,98,Donald Trump George W. Bush,0
Richard Nixon,98,Elizabeth Warren Hillary Clinton,0
Richard Nixon,98,Elizabeth Warren Joe Biden,0
Richard Nixon,98,George W. Bush Joe Biden,0
Joe Biden,99,Abraham Lincoln Elizabeth Warren,0
Joe Biden,99,Abraham Lincoln Hillary Clinton,0
Joe Biden,99,Barack Obama Bernie Sanders,0
Joe Biden,99,Bernie Sanders Richard Nixon,0
Joe Biden,99,Bernie Sanders Ronald Reagan,0
Joe Biden,99,Donald Trump Ronald Reagan,1
Joe Biden,99,Elizabeth Warren Ronald Reagan,0
Barack Obama,100,Abraham Lincoln Hillary Clinton,0
Barack Obama,100,Abraham Lincoln Joe Biden,0
Barack Obama,100,Bernie Sanders Donald Trump,0
Barack Obama,100,Bernie Sanders Elizabeth Warren,0
Barack Obama,100,Bernie Sanders Richard Nixon,0
Barack Obama,100,Donald Trump Elizabeth Warren,0
Barack Obama,100,Elizabeth Warren George W. Bush,0
Barack Obama,100,George W. Bush Richard Nixon,1
Barack Obama,100,Joe Biden Richard Nixon,0
Abraham Lincoln,101,Barack Obama Bernie Sanders,1
Abraham Lincoln,101,Barack Obama Joe Biden,0
Abraham Lincoln,101,Barack Obama Richard Nixon,1
Abraham Lincoln,101,Bernie Sanders Donald Trump,0
Abraham Lincoln,101,Bernie Sanders Richard Nixon,0
Abraham Lincoln,101,Bernie Sanders Ronald Reagan,0
Abraham Lincoln,101,George W. Bush Ronald Reagan,0
Abraham Lincoln,101,Hillary Clinton Joe Biden,1
Abraham Lincoln,101,Hillary Clinton Richard Nixon,1
Abraham Lincoln,101,Joe Biden Ronald Reagan,0
Hillary Clinton,102,Abraham Lincoln Barack Obama,0
Hillary Clinton,102,Barack Obama Richard Nixon,0
Hillary Clinton,102,Barack Obama Ronald Reagan,0
Hillary Clinton,102,Bernie Sanders George W. Bush,0
Hillary Clinton,102,Bernie Sanders Joe Biden,0
Hillary Clinton,102,Bernie Sanders Richard Nixon,1
Hillary Clinton,102,Elizabeth Warren Joe Biden,0
Hillary Clinton,102,Joe Biden Richard Nixon,0
Hillary Clinton,102,Richard Nixon Ronald Reagan,0
Hillary Clinton,103,Abraham Lincoln Donald Trump,1
Hillary Clinton,103,Abraham Lincoln George W. Bush,0
Hillary Clinton,103,Abraham Lincoln Joe Biden,0
Hillary Clinton,103,Abraham Lincoln Ronald Reagan,0
Hillary Clinton,103,Barack Obama Bernie Sanders,1
Hillary Clinton,103,Barack Obama Donald Trump,0
Hillary Clinton,103,Barack Obama Joe Biden,1
Hillary Clinton,103,Barack Obama Ronald Reagan,0
Hillary Clinton,103,Bernie Sanders Joe Biden,0
Hillary Clinton,103,Bernie Sanders Richard Nixon,0
Hillary Clinton,103,Donald Trump Richard Nixon,0
Hillary Clinton,103,Donald Trump Ronald Reagan,0
Hillary Clinton,103,Elizabeth Warren Richard Nixon,0
Hillary Clinton,103,George W. Bush Joe Biden,1
Hillary Clinton,103,George W. Bush Ronald Reagan,0
Hillary Clinton,103,Joe Biden Ronald Reagan,0
Hillary Clinton,103,Richard Nixon Ronald Reagan,1
Joe Biden,104,Abraham Lincoln Hillary Clinton,1
Joe Biden,104,Barack Obama George W. Bush,0
Joe Biden,104,Barack Obama Ronald Reagan,0
Joe Biden,104,Bernie Sanders Elizabeth Warren,0
Joe Biden,104,Bernie Sanders George W. Bush,0
Joe Biden,104,Donald Trump Elizabeth Warren,0
Joe Biden,104,Donald Trump Ronald Reagan,0
Elizabeth Warren,105,Abraham Lincoln Joe Biden,1
Elizabeth Warren,105,Abraham Lincoln Richard Nixon,0
Elizabeth Warren,105,Barack Obama George W. Bush,0
Elizabeth Warren,105,Barack Obama Ronald Reagan,0
Elizabeth Warren,105,Bernie Sanders George W. Bush,0
Elizabeth Warren,105,Donald Trump Ronald Reagan,0
Elizabeth Warren,105,George W. Bush Hillary Clinton,0
Elizabeth Warren,105,Joe Biden Ronald Reagan,0
Bernie Sanders,106,Abraham Lincoln Barack Obama,0
Bernie Sanders,106,Abraham Lincoln Donald Trump,1
Bernie Sanders,106,Abraham Lincoln Elizabeth Warren,0
Bernie Sanders,106,Abraham Lincoln George W. Bush,0
Bernie Sanders,106,Abraham Lincoln Richard Nixon,0
Bernie Sanders,106,Barack Obama Donald Trump,1
Bernie Sanders,106,Barack Obama Elizabeth Warren,0
Bernie Sanders,106,Barack Obama Joe Biden,1
Bernie Sanders,106,Barack Obama Richard Nixon,1
Bernie Sanders,106,Donald Trump Hillary Clinton,1
Bernie Sanders,106,Donald Trump Joe Biden,0
Bernie Sanders,106,Donald Trump Ronald Reagan,0
Bernie Sanders,106,Elizabeth Warren George W. Bush,0
Bernie Sanders,106,Elizabeth Warren Joe Biden,0
Bernie Sanders,106,Elizabeth Warren Richard Nixon,0
Bernie Sanders,106,George W. Bush Hillary Clinton,0
Bernie Sanders,106,George W. Bush Joe Biden,1
Bernie Sanders,106,Hillary Clinton Joe Biden,0
Bernie Sanders,106,Richard Nixon Ronald Reagan,0
Joe Biden,107,Barack Obama Bernie Sanders,0
Joe Biden,107,Barack Obama George W. Bush,0
Joe Biden,107,Barack Obama Hillary Clinton,0
Joe Biden,107,Barack Obama Richard Nixon,0
Joe Biden,107,Bernie Sanders Richard Nixon,0
Joe Biden,107,Donald Trump Hillary Clinton,1
Joe Biden,107,Donald Trump Ronald Reagan,0
Joe Biden,107,Elizabeth Warren Ronald Reagan,0
Joe Biden,107,George W. Bush Hillary Clinton,0
Joe Biden,107,George W. Bush Ronald Reagan,0
Joe Biden,107,Hillary Clinton Richard Nixon,0
Joe Biden,107,Hillary Clinton Ronald Reagan,0
George W. Bush,108,Abraham Lincoln Donald Trump,0
George W. Bush,108,Abraham Lincoln Elizabeth Warren,0
George W. Bush,108,Abraham Lincoln Joe Biden,0
George W. Bush,108,Abraham Lincoln Richard Nixon,0
George W. Bush,108,Barack Obama Bernie Sanders,0
George W. Bush,108,Barack Obama Elizabeth Warren,0
George W. Bush,108,Barack Obama Richard Nixon,0
George W. Bush,108,Bernie Sanders Donald Trump,0
George W. Bush,108,Bernie Sanders Richard Nixon,0
George W. Bush,108,Donald Trump Richard Nixon,0
George W. Bush,108,Donald Trump Ronald Reagan,1
George W. Bush,108,Elizabeth Warren Joe Biden,0
George W. Bush,108,Elizabeth Warren Richard Nixon,0
George W. Bush,108,Elizabeth Warren Ronald Reagan,0
George W. Bush,108,Hillary Clinton Joe Biden,0
George W. Bush,108,Hillary Clinton Richard Nixon,1
Bernie Sanders,109,Abraham Lincoln Barack Obama,0
Bernie Sanders,109,Abraham Lincoln Richard Nixon,0
Bernie Sanders,109,Barack Obama Donald Trump,0
Bernie Sanders,109,Barack Obama Ronald Reagan,0
Bernie Sanders,109,Elizabeth Warren George W. Bush,0
Bernie Sanders,109,Elizabeth Warren Hillary Clinton,0
Bernie Sanders,109,Elizabeth Warren Ronald Reagan,0
Bernie Sanders,109,George W. Bush Richard Nixon,0
Bernie Sanders,109,Hillary Clinton Richard Nixon,0
Bernie Sanders,109,Richard Nixon Ronald Reagan,0
Abraham Lincoln,110,Barack Obama Bernie Sanders,1
Abraham Lincoln,110,Barack Obama Donald Trump,1
Abraham Lincoln,110,Barack Obama George W. Bush,0
Abraham Lincoln,110,Barack Obama Hillary Clinton,0
Abraham Lincoln,110,Bernie Sanders Donald Trump,0
Abraham Lincoln,110,Bernie Sanders George W. Bush,0
Abraham Lincoln,110,Bernie Sanders Hillary Clinton,1
Abraham Lincoln,110,Bernie Sanders Richard Nixon,1
Abraham Lincoln,110,Bernie Sanders Ronald Reagan,0
Abraham Lincoln,110,Donald Trump George W. Bush,0
Abraham Lincoln,110,Donald Trump Joe Biden,0
Abraham Lincoln,110,Elizabeth Warren Joe Biden,0
Abraham Lincoln,110,George W. Bush Joe Biden,0
Abraham Lincoln,110,Hillary Clinton Richard Nixon,0
Abraham Lincoln,110,Joe Biden Richard Nixon,0
Abraham Lincoln,110,Richard Nixon Ronald Reagan,0
Bernie Sanders,111,Abraham Lincoln Donald Trump,0
Bernie Sanders,111,Abraham Lincoln Hillary Clinton,0
Bernie Sanders,111,Abraham Lincoln Joe Biden,0
Bernie Sanders,111,Abraham Lincoln Richard Nixon,0
Bernie Sanders,111,Barack Obama Donald Trump,0
Bernie Sanders,111,Barack Obama Hillary Clinton,0
Bernie Sanders,111,Barack Obama Richard Nixon,0
Bernie Sanders,111,Barack Obama Ronald Reagan,0
Bernie Sanders,111,Donald Trump Joe Biden,0
Bernie Sanders,111,Elizabeth Warren George W. Bush,0
Bernie Sanders,111,Elizabeth Warren Richard Nixon,0
Bernie Sanders,111,Hillary Clinton Joe Biden,0
Bernie Sanders,111,Joe Biden Ronald Reagan,1
Elizabeth Warren,112,Abraham Lincoln Barack Obama,0
Elizabeth Warren,112,Abraham Lincoln Joe Biden,0
Elizabeth Warren,112,Barack Obama Donald Trump,0
Elizabeth Warren,112,Barack Obama Hillary Clinton,1
Elizabeth Warren,112,Bernie Sanders Donald Trump,0
Elizabeth Warren,112,Donald Trump George W. Bush,0
Elizabeth Warren,112,Donald Trump Richard Nixon,0
Elizabeth Warren,112,Hillary Clinton Richard Nixon,0
Elizabeth Warren,112,Joe Biden Ronald Reagan,0
Elizabeth Warren,112,Richard Nixon Ronald Reagan,0
Bernie Sanders,113,Abraham Lincoln Barack Obama,0
Bernie Sanders,113,Abraham Lincoln Donald Trump,0
Bernie Sanders,113,Abraham Lincoln Elizabeth Warren,1
Bernie Sanders,113,Abraham Lincoln Hillary Clinton,0
Bernie Sanders,113,Barack Obama Donald Trump,0
Bernie Sanders,113,Barack Obama Elizabeth Warren,0
Bernie Sanders,113,Barack Obama Hillary Clinton,0
Bernie Sanders,113,Donald Trump Elizabeth Warren,0
Bernie Sanders,113,Elizabeth Warren Joe Biden,1
Bernie Sanders,113,Elizabeth Warren Richard Nixon,0
Bernie Sanders,113,George W. Bush Ronald Reagan,1
Bernie Sanders,113,Hillary Clinton Joe Biden,0
Bernie Sanders,113,Hillary Clinton Ronald Reagan,0
Bernie Sanders,113,Joe Biden Ronald Reagan,1
Bernie Sanders,113,Richard Nixon Ronald Reagan,0
Abraham Lincoln,114,Barack Obama Bernie Sanders,0
Abraham Lincoln,114,Barack Obama Elizabeth Warren,0
Abraham Lincoln,114,Barack Obama Richard Nixon,0
Abraham Lincoln,114,Bernie Sanders Donald Trump,1
Abraham Lincoln,114,Bernie Sanders George W. Bush,0
Abraham Lincoln,114,Bernie Sanders Hillary Clinton,0
Abraham Lincoln,114,Donald Trump George W. Bush,1
Abraham Lincoln,114,Donald Trump Richard Nixon,0
Abraham Lincoln,114,Elizabeth Warren George W. Bush,0
Abraham Lincoln,114,Elizabeth Warren Richard Nixon,0
Abraham Lincoln,114,George W. Bush Richard Nixon,1
Abraham Lincoln,114,Hillary Clinton Richard Nixon,0
Abraham Lincoln,114,Hillary Clinton Ronald Reagan,0
Abraham Lincoln,114,Joe Biden Richard Nixon,0
Abraham Lincoln,114,Joe Biden Ronald Reagan,0
Elizabeth Warren,115,Abraham Lincoln George W. Bush,0
Elizabeth Warren,115,Abraham Lincoln Richard Nixon,0
Elizabeth Warren,115,Barack Obama Hillary Clinton,0
Elizabeth Warren,115,Bernie Sanders Donald Trump,0
Elizabeth Warren,115,Bernie Sanders Hillary Clinton,1
Elizabeth Warren,115,Bernie Sanders Joe Biden,1
Elizabeth Warren,115,Donald Trump George W. Bush,0
Elizabeth Warren,115,Donald Trump Hillary Clinton,0
Elizabeth Warren,115,Donald Trump Ronald Reagan,0
Elizabeth Warren,115,George W. Bush Hillary Clinton,0
Elizabeth Warren,115,George W. Bush Joe Biden,0
Elizabeth Warren,115,Hillary Clinton Richard Nixon,0
Ronald Reagan,116,Abraham Lincoln Barack Obama,0
Ronald Reagan,116,Abraham Lincoln Bernie Sanders,0
Ronald Reagan,116,Abraham Lincoln Donald Trump,0
Ronald Reagan,116,Abraham Lincoln Elizabeth Warren,1
Ronald Reagan,116,Abraham Lincoln Joe Biden,0
Ronald Reagan,116,Abraham Lincoln Richard Nixon,0
Ronald Reagan,116,Barack Obama Hillary Clinton,0
Ronald Reagan,116,Barack Obama Joe Biden,1
Ronald Reagan,116,Bernie Sanders Donald Trump,1
Ronald Reagan,116,Bernie Sanders Joe Biden,0
Ronald Reagan,116,Donald Trump George W. Bush,0
Ronald Reagan,116,Donald Trump Joe Biden,1
Ronald Reagan,116,Donald Trump Richard Nixon,0
Ronald Reagan,116,Hillary Clinton Richard Nixon,0
Hillary Clinton,117,Abraham Lincoln Bernie Sanders,0
Hillary Clinton,117,Bernie Sanders Elizabeth Warren,0
Hillary Clinton,117,Bernie Sanders Joe Biden,0
Hillary Clinton,117,Bernie Sanders Richard Nixon,0
Hillary Clinton,117,Donald Trump George W. Bush,0
Hillary Clinton,117,Elizabeth Warren Richard Nixon,1
Hillary Clinton,117,Elizabeth Warren Ronald Reagan,0
Hillary Clinton,117,George W. Bush Richard Nixon,0
Hillary Clinton,117,George W. Bush Ronald Reagan,0
Hillary Clinton,117,Richard Nixon Ronald Reagan,0
Hillary Clinton,118,Abraham Lincoln Barack Obama,0
Hillary Clinton,118,Barack Obama Bernie Sanders,0
Hillary Clinton,118,Barack Obama Elizabeth Warren,1
Hillary Clinton,118,Barack Obama George W. Bush,0
Hillary Clinton,118,Donald Trump George W. Bush,0
Hillary Clinton,118,Elizabeth Warren Joe Biden,1
Hillary Clinton,118,Joe Biden Richard Nixon,0
Hillary Clinton,118,Joe Biden Ronald Reagan,0
Richard Nixon,119,Abraham Lincoln Barack Obama,0
Richard Nixon,119,Barack Obama Donald Trump,0
Richard Nixon,119,Barack Obama Ronald Reagan,0
Richard Nixon,119,Bernie Sanders George W. Bush,0
Richard Nixon,119,Bernie Sanders Hillary Clinton,0
Richard Nixon,119,Bernie Sanders Joe Biden,0
Richard Nixon,119,Donald Trump George W. Bush,0
Richard Nixon,119,Donald Trump Joe Biden,0
Richard Nixon,119,Donald Trump Ronald Reagan,0
Richard Nixon,119,Elizabeth Warren Joe Biden,0
Richard Nixon,119,George W. Bush Hillary Clinton,0
Ronald Reagan,120,Abraham Lincoln Donald Trump,1
Ronald Reagan,120,Abraham Lincoln Elizabeth Warren,0
Ronald Reagan,120,Abraham Lincoln Joe Biden,0
Ronald Reagan,120,Abraham Lincoln Richard Nixon,0
Ronald Reagan,120,Barack Obama Donald Trump,0
Ronald Reagan,120,Bernie Sanders George W. Bush,0
Ronald Reagan,120,Elizabeth Warren Hillary Clinton,1
Ronald Reagan,120,Elizabeth Warren Joe Biden,0
Ronald Reagan,120,Elizabeth Warren Richard Nixon,0
Ronald Reagan,121,Abraham Lincoln Barack Obama,1
Ronald Reagan,121,Abraham Lincoln Donald Trump,1
Ronald Reagan,121,Abraham Lincoln Joe Biden,1
Ronald Reagan,121,Abraham Lincoln Richard Nixon,0
Ronald Reagan,121,Barack Obama Bernie Sanders,0
Ronald Reagan,121,Bernie Sanders Hillary Clinton,0
Ronald Reagan,121,Donald Trump George W. Bush,0
Ronald Reagan,121,Donald Trump Joe Biden,0
Ronald Reagan,121,Elizabeth Warren George W. Bush,0
Ronald Reagan,121,George W. Bush Joe Biden,0
Ronald Reagan,121,Joe Biden Richard Nixon,0
Bernie Sanders,122,Barack Obama Joe Biden,0
Bernie Sanders,122,Barack Obama Ronald Reagan,0
Bernie Sanders,122,Donald Trump Hillary Clinton,0
Bernie Sanders,122,Donald Trump Ronald Reagan,0
Bernie Sanders,122,Elizabeth Warren George W. Bush,1
Bernie Sanders,122,Elizabeth Warren Joe Biden,0
Bernie Sanders,122,Elizabeth Warren Richard Nixon,0
Bernie Sanders,122,Elizabeth Warren Ronald Reagan,0
Bernie Sanders,122,George W. Bush Joe Biden,0
Bernie Sanders,122,Hillary Clinton Joe Biden,0
Bernie Sanders,122,Hillary Clinton Richard Nixon,0
Bernie Sanders,122,Joe Biden Richard Nixon,1
Hillary Clinton,123,Abraham Lincoln Barack Obama,1
Hillary Clinton,123,Abraham Lincoln Donald Trump,0
Hillary Clinton,123,Barack Obama George W. Bush,0
Hillary Clinton,123,Bernie Sanders Donald Trump,0
Hillary Clinton,123,Donald Trump Ronald Reagan,0
Hillary Clinton,123,Elizabeth Warren George W. Bush,0
Hillary Clinton,123,Elizabeth Warren Joe Biden,0
Hillary Clinton,123,George W. Bush Richard Nixon,0
Hillary Clinton,123,George W. Bush Ronald Reagan,0
Hillary Clinton,123,Richard Nixon Ronald Reagan,1
Abraham Lincoln,124,Barack Obama Elizabeth Warren,0
Abraham Lincoln,124,Bernie Sanders Donald Trump,0
Abraham Lincoln,124,Bernie Sanders Ronald Reagan,0
Abraham Lincoln,124,Donald Trump Elizabeth Warren,0
Abraham Lincoln,124,Elizabeth Warren Richard Nixon,0
Abraham Lincoln,124,Elizabeth Warren Ronald Reagan,1
Abraham Lincoln,124,George W. Bush Joe Biden,1
Abraham Lincoln,124,Joe Biden Ronald Reagan,0
Donald Trump,125,Abraham Lincoln George W. Bush,0
Donald Trump,125,Bernie Sanders George W. Bush,0
Donald Trump,125,Bernie Sanders Richard Nixon,0
Donald Trump,126,Abraham Lincoln Barack Obama,0
Donald Trump,126,Abraham Lincoln Bernie Sanders,0
Donald Trump,126,Abraham Lincoln George W. Bush,0
Donald Trump,126,Abraham Lincoln Joe Biden,0
Donald Trump,126,Bernie Sanders Hillary Clinton,1
Donald Trump,126,Bernie Sanders Ronald Reagan,0
Donald Trump,126,Elizabeth Warren George W. Bush,0
Donald Trump,126,Elizabeth Warren Joe Biden,1
Donald Trump,126,Elizabeth Warren Richard Nixon,0
Donald Trump,126,Elizabeth Warren Ronald Reagan,1
Donald Trump,126,George W. Bush Hillary Clinton,0
Donald Trump,126,George W. Bush Ronald Reagan,1
Elizabeth Warren,127,Abraham Lincoln Barack Obama,0
Elizabeth Warren,127,Abraham Lincoln Donald Trump,0
Elizabeth Warren,127,Abraham Lincoln George W. Bush,0
Elizabeth Warren,127,Abraham Lincoln Ronald Reagan,0
Elizabeth Warren,127,Bernie Sanders Joe Biden,0
Elizabeth Warren,127,Bernie Sanders Richard Nixon,0
Elizabeth Warren,127,Donald Trump George W. Bush,0
Elizabeth Warren,127,George W. Bush Hillary Clinton,0
Elizabeth Warren,127,George W. Bush Richard Nixon,1
Elizabeth Warren,127,Hillary Clinton Joe Biden,1
Elizabeth Warren,127,Hillary Clinton Ronald Reagan,0
Hillary Clinton,128,Abraham Lincoln George W. Bush,0
Hillary Clinton,128,Abraham Lincoln Joe Biden,0
Hillary Clinton,128,Abraham Lincoln Ronald Reagan,0
Hillary Clinton,128,Barack Obama George W. Bush,0
Hillary Clinton,128,Bernie Sanders Donald Trump,1
Hillary Clinton,128,Elizabeth Warren Joe Biden,1
Hillary Clinton,128,Elizabeth Warren Richard Nixon,0
Hillary Clinton,128,Joe Biden Richard Nixon,0
Hillary Clinton,128,Richard Nixon Ronald Reagan,0
Hillary Clinton,129,Abraham Lincoln George W. Bush,0
Hillary Clinton,129,Abraham Lincoln Joe Biden,0
Hillary Clinton,129,Barack Obama Bernie Sanders,0
Hillary Clinton,129,Barack Obama Donald Trump,0
Hillary Clinton,129,Barack Obama Richard Nixon,1
Hillary Clinton,129,Bernie Sanders Donald Trump,0
Hillary Clinton,129,Bernie Sanders Joe Biden,0
Hillary Clinton,129,Bernie Sanders Richard Nixon,0
Hillary Clinton,129,Donald Trump George W. Bush,0
Hillary Clinton,129,Elizabeth Warren George W. Bush,0
Hillary Clinton,129,Elizabeth Warren Joe Biden,0
Hillary Clinton,129,Elizabeth Warren Richard Nixon,0
Hillary Clinton,129,George W. Bush Joe Biden,0
Hillary Clinton,129,George W. Bush Richard Nixon,0
Donald Trump,130,Abraham Lincoln Bernie Sanders,0
Donald Trump,130,Barack Obama Elizabeth Warren,0
Donald Trump,130,Bernie Sanders Hillary Clinton,0
Donald Trump,130,Bernie Sanders Joe Biden,0
Donald Trump,130,Elizabeth Warren George W. Bush,0
Donald Trump,130,George W. Bush Hillary Clinton,0
Donald Trump,130,George W. Bush Richard Nixon,1
Donald Trump,130,Hillary Clinton Richard Nixon,0
Donald Trump,130,Joe Biden Richard Nixon,0
Hillary Clinton,131,Abraham Lincoln Barack Obama,0
Hillary Clinton,131,Abraham Lincoln Donald Trump,0
Hillary Clinton,131,Abraham Lincoln Richard Nixon,1
Hillary Clinton,131,Barack Obama Donald Trump,0
Hillary Clinton,131,Barack Obama George W. Bush,0
Hillary Clinton,131,Barack Obama Joe Biden,0
Hillary Clinton,131,Barack Obama Richard Nixon,1
Hillary Clinton,131,Bernie Sanders Donald Trump,0
Hillary Clinton,131,Donald Trump George W. Bush,0
Hillary Clinton,131,George W. Bush Joe Biden,1
Bernie Sanders,132,Abraham Lincoln Elizabeth Warren,0
Bernie Sanders,132,Abraham Lincoln Joe Biden,0
Bernie Sanders,132,Abraham Lincoln Ronald Reagan,0
Bernie Sanders,132,Barack Obama George W. Bush,0
Bernie Sanders,132,Barack Obama Hillary Clinton,0
Bernie Sanders,132,Donald Trump Ronald Reagan,0
Bernie Sanders,132,Elizabeth Warren Ronald Reagan,0
Bernie Sanders,132,George W. Bush Richard Nixon,1
Bernie Sanders,132,Hillary Clinton Richard Nixon,0
Bernie Sanders,132,Joe Biden Ronald Reagan,0
George W. Bush,133,Abraham Lincoln Hillary Clinton,0
George W. Bush,133,Abraham Lincoln Joe Biden,0
George W. Bush,133,Abraham Lincoln Ronald Reagan,0
George W. Bush,133,Barack Obama Donald Trump,0
George W. Bush,133,Barack Obama Joe Biden,1
George W. Bush,133,Bernie Sanders Joe Biden,0
George W. Bush,133,Bernie Sanders Richard Nixon,1
George W. Bush,133,Donald Trump Joe Biden,0
George W. Bush,133,Elizabeth Warren Joe Biden,0
George W. Bush,133,Elizabeth Warren Richard Nixon,0
George W. Bush,133,Elizabeth Warren Ronald Reagan,0
George W. Bush,133,Hillary Clinton Ronald Reagan,0
George W. Bush,133,Joe Biden Richard Nixon,0
Barack Obama,134,Abraham Lincoln Bernie Sanders,1
Barack Obama,134,Abraham Lincoln Richard Nixon,0
Barack Obama,134,Abraham Lincoln Ronald Reagan,0
Barack Obama,134,Bernie Sanders Elizabeth Warren,0
Barack Obama,134,Bernie Sanders Richard Nixon,0
Barack Obama,134,Elizabeth Warren George W. Bush,0
Barack Obama,134,George W. Bush Ronald Reagan,1
Barack Obama,134,Hillary Clinton Richard Nixon,0
Barack Obama,134,Hillary Clinton Ronald Reagan,0
Barack Obama,134,Joe Biden Ronald Reagan,0
Barack Obama,134,Richard Nixon Ronald Reagan,1
Ronald Reagan,135,Abraham Lincoln George W. Bush,0
Ronald Reagan,135,Abraham Lincoln Joe Biden,1
Ronald Reagan,135,Abraham Lincoln Richard Nixon,1
Ronald Reagan,135,Barack Obama Bernie Sanders,0
Ronald Reagan,135,Barack Obama George W. Bush,0
Ronald Reagan,135,Barack Obama Hillary Clinton,1
Ronald Reagan,135,Barack Obama Joe Biden,0
Ronald Reagan,135,Bernie Sanders Elizabeth Warren,0
Ronald Reagan,135,Donald Trump George W. Bush,0
Ronald Reagan,135,Donald Trump Hillary Clinton,0
Ronald Reagan,135,Donald Trump Joe Biden,0
Ronald Reagan,135,Donald Trump Richard Nixon,0
Ronald Reagan,135,Elizabeth Warren George W. Bush,0
Ronald Reagan,135,Elizabeth Warren Hillary Clinton,1
Ronald Reagan,135,Hillary Clinton Joe Biden,1
Ronald Reagan,135,Hillary Clinton Richard Nixon,1
Richard Nixon,136,Abraham Lincoln Bernie Sanders,0
Richard Nixon,136,Abraham Lincoln Elizabeth Warren,0
Richard Nixon,136,Abraham Lincoln Joe Biden,0
Richard Nixon,136,Abraham Lincoln Ronald Reagan,0
Richard Nixon,136,Barack Obama Bernie Sanders,0
Richard Nixon,136,Barack Obama Joe Biden,0
Richard Nixon,136,Barack Obama Ronald Reagan,0
Richard Nixon,136,Bernie Sanders Joe Biden,0
Richard Nixon,136,Donald Trump George W. Bush,0
Richard Nixon,136,Donald Trump Joe Biden,1
Richard Nixon,136,George W. Bush Ronald Reagan,1
Richard Nixon,136,Hillary Clinton Joe Biden,0
Elizabeth Warren,137,Abraham Lincoln George W. Bush,0
Elizabeth Warren,137,Abraham Lincoln Ronald Reagan,1
Elizabeth Warren,137,Barack Obama Richard Nixon,0
Elizabeth Warren,137,Bernie Sanders Donald Trump,0
