Concept,ID,Question,ChoiceNumber
Ronald Reagan,455,Barack Obama Donald Trump,0
Ronald Reagan,455,Barack Obama Elizabeth Warren,0
Ronald Reagan,455,Barack Obama Joe Biden,0
Ronald Reagan,455,Bernie Sanders George W. Bush,0
Ronald Reagan,455,Bernie Sanders Hillary Clinton,0
Ronald Reagan,455,Hillary Clinton Richard Nixon,0
Barack Obama,456,Abraham Lincoln Elizabeth Warren,0
Barack Obama,456,Abraham Lincoln Joe Biden,0
Barack Obama,456,Bernie Sanders Richard Nixon,0
Barack Obama,456,Bernie Sanders Ronald Reagan,0
Barack Obama,456,Elizabeth Warren George W. Bush,0
Barack Obama,456,Elizabeth Warren Ronald Reagan,0
Barack Obama,456,Hillary Clinton Joe Biden,0
Barack Obama,456,Joe Biden Richard Nixon,0
Barack Obama,456,Joe Biden Ronald Reagan,0
Bernie Sanders,457,Abraham Lincoln Donald Trump,0
Bernie Sanders,457,Abraham Lincoln Joe Biden,0
Bernie Sanders,457,Abraham Lincoln Richard Nixon,0
Bernie Sanders,457,Donald Trump Elizabeth Warren,0
Bernie Sanders,457,Donald Trump Joe Biden,0
Bernie Sanders,457,Elizabeth Warren Richard Nixon,0
Bernie Sanders,457,George W. Bush Ronald Reagan,1
Barack Obama,458,Abraham Lincoln Joe Biden,0
Barack Obama,458,Abraham Lincoln Ronald Reagan,0
Barack Obama,458,Bernie Sanders Joe Biden,0
Barack Obama,458,Elizabeth Warren Joe Biden,1
Barack Obama,458,Joe Biden Richard Nixon,0
Barack Obama,458,Joe Biden Ronald Reagan,0
Barack Obama,458,Richard Nixon Ronald Reagan,0
Bernie Sanders,459,Abraham Lincoln Elizabeth Warren,0
Bernie Sanders,459,Barack Obama Richard Nixon,0
Bernie Sanders,459,George W. Bush Hillary Clinton,0
Bernie Sanders,459,George W. Bush Ronald Reagan,0
Bernie Sanders,459,Hillary Clinton Ronald Reagan,0
Bernie Sanders,459,Joe Biden Richard Nixon,0
Hillary Clinton,460,Abraham Lincoln Elizabeth Warren,1
Hillary Clinton,460,Barack Obama Donald Trump,0
Hillary Clinton,460,Bernie Sanders Donald Trump,0
Hillary Clinton,460,Bernie Sanders George W. Bush,0
Hillary Clinton,460,George W. Bush Ronald Reagan,0
Abraham Lincoln,461,Barack Obama Donald Trump,0
Abraham Lincoln,461,Barack Obama George W. Bush,0
Abraham Lincoln,461,Barack Obama Hillary Clinton,0
Abraham Lincoln,461,Barack Obama Ronald Reagan,0
Abraham Lincoln,461,Bernie Sanders Donald Trump,0
Abraham Lincoln,461,Bernie Sanders Joe Biden,0
Abraham Lincoln,461,Elizabeth Warren George W. Bush,0
Abraham Lincoln,461,Elizabeth Warren Hillary Clinton,0
Abraham Lincoln,461,Hillary Clinton Ronald Reagan,0
Abraham Lincoln,461,Joe Biden Richard Nixon,0
Ronald Reagan,462,George W. Bush Joe Biden,0
Joe Biden,463,Abraham Lincoln Elizabeth Warren,0
Joe Biden,463,Abraham Lincoln Hillary Clinton,0
Joe Biden,463,Abraham Lincoln Ronald Reagan,0
Joe Biden,463,Barack Obama Bernie Sanders,0
Joe Biden,463,Barack Obama Hillary Clinton,0
Joe Biden,463,Barack Obama Richard Nixon,0
Joe Biden,463,Barack Obama Ronald Reagan,0
Joe Biden,463,Bernie Sanders Ronald Reagan,0
Joe Biden,463,Donald Trump George W. Bush,0
Joe Biden,463,Donald Trump Hillary Clinton,0
Joe Biden,463,Elizabeth Warren George W. Bush,0
Joe Biden,463,Hillary Clinton Ronald Reagan,0
Ronald Reagan,464,Abraham Lincoln Bernie Sanders,1
Ronald Reagan,464,Abraham Lincoln Donald Trump,0
Ronald Reagan,464,Abraham Lincoln Elizabeth Warren,0
Ronald Reagan,464,Abraham Lincoln Joe Biden,0
Ronald Reagan,464,Barack Obama Bernie Sanders,0
Ronald Reagan,464,Barack Obama Elizabeth Warren,0
Ronald Reagan,464,Barack Obama George W. Bush,0
Ronald Reagan,464,Bernie Sanders Joe Biden,0
Ronald Reagan,464,Bernie Sanders Richard Nixon,0
Ronald Reagan,464,Donald Trump Richard Nixon,0
Ronald Reagan,464,George W. Bush Hillary Clinton,0
Ronald Reagan,464,Hillary Clinton Joe Biden,0
Ronald Reagan,465,Abraham Lincoln Bernie Sanders,0
Ronald Reagan,465,Abraham Lincoln George W. Bush,0
Ronald Reagan,465,Abraham Lincoln Hillary Clinton,0
Ronald Reagan,465,Barack Obama Donald Trump,0
Ronald Reagan,465,Donald Trump Elizabeth Warren,0
Ronald Reagan,466,Abraham Lincoln Bernie Sanders,0
Ronald Reagan,466,Abraham Lincoln Joe Biden,0
Ronald Reagan,466,Barack Obama Bernie Sanders,0
Ronald Reagan,466,Bernie Sanders Hillary Clinton,0
Ronald Reagan,466,Hillary Clinton Richard Nixon,0
Barack Obama,467,Bernie Sanders Richard Nixon,0
Barack Obama,467,Donald Trump Joe Biden,0
Barack Obama,467,Hillary Clinton Joe Biden,0
Barack Obama,467,Hillary Clinton Richard Nixon,0
Barack Obama,467,Joe Biden Richard Nixon,0
Bernie Sanders,468,Abraham Lincoln Hillary Clinton,0
Bernie Sanders,468,Barack Obama Joe Biden,0
Bernie Sanders,468,Donald Trump Ronald Reagan,0
Bernie Sanders,468,George W. Bush Richard Nixon,0
Richard Nixon,469,Abraham Lincoln Donald Trump,0
Richard Nixon,469,Abraham Lincoln Elizabeth Warren,0
Richard Nixon,469,Barack Obama Hillary Clinton,0
Richard Nixon,469,Barack Obama Joe Biden,0
Richard Nixon,469,Barack Obama Ronald Reagan,1
Richard Nixon,469,Elizabeth Warren Joe Biden,0
Richard Nixon,469,Hillary Clinton Ronald Reagan,0
Richard Nixon,469,Joe Biden Ronald Reagan,0
Hillary Clinton,470,Abraham Lincoln Bernie Sanders,0
Hillary Clinton,470,Barack Obama Elizabeth Warren,0
Hillary Clinton,470,Barack Obama Joe Biden,1
Hillary Clinton,470,Donald Trump George W. Bush,1
Hillary Clinton,470,George W. Bush Ronald Reagan,0
Hillary Clinton,470,Joe Biden Richard Nixon,1
Donald Trump,471,Abraham Lincoln Richard Nixon,0
Donald Trump,471,Barack Obama Bernie Sanders,1
Donald Trump,471,Barack Obama Joe Biden,0
Donald Trump,471,Barack Obama Ronald Reagan,0
Donald Trump,471,Bernie Sanders George W. Bush,0
Donald Trump,471,Bernie Sanders Hillary Clinton,0
Donald Trump,471,Bernie Sanders Joe Biden,0
Donald Trump,471,Elizabeth Warren George W. Bush,0
Donald Trump,471,Elizabeth Warren Richard Nixon,0
Donald Trump,471,George W. Bush Hillary Clinton,0
Donald Trump,471,Joe Biden Richard Nixon,0
Donald Trump,471,Joe Biden Ronald Reagan,1
Ronald Reagan,472,Abraham Lincoln Barack Obama,0
Ronald Reagan,472,Barack Obama Richard Nixon,0
Ronald Reagan,472,Bernie Sanders Joe Biden,0
Ronald Reagan,472,Bernie Sanders Richard Nixon,0
Ronald Reagan,472,Donald Trump George W. Bush,1
Elizabeth Warren,473,Barack Obama Donald Trump,0
Elizabeth Warren,473,Bernie Sanders George W. Bush,0
Elizabeth Warren,473,Bernie Sanders Joe Biden,0
Elizabeth Warren,473,Hillary Clinton Joe Biden,0
Barack Obama,474,Abraham Lincoln George W. Bush,0
Barack Obama,474,Bernie Sanders Joe Biden,0
Barack Obama,474,Donald Trump Hillary Clinton,0
Barack Obama,474,Donald Trump Joe Biden,0
Barack Obama,474,George W. Bush Hillary Clinton,0
Barack Obama,474,Hillary Clinton Richard Nixon,0
Joe Biden,475,Abraham Lincoln Bernie Sanders,0
Joe Biden,475,Abraham Lincoln Ronald Reagan,0
Joe Biden,475,Barack Obama Bernie Sanders,0
Joe Biden,475,Bernie Sanders Ronald Reagan,0
Joe Biden,475,Elizabeth Warren George W. Bush,0
Donald Trump,476,Abraham Lincoln Elizabeth Warren,0
Donald Trump,476,Bernie Sanders George W. Bush,0
Richard Nixon,477,Abraham Lincoln Donald Trump,0
Richard Nixon,477,Hillary Clinton Joe Biden,0
Richard Nixon,479,Abraham Lincoln Barack Obama,0
Richard Nixon,479,Abraham Lincoln Bernie Sanders,0
Richard Nixon,479,Abraham Lincoln George W. Bush,0
Richard Nixon,479,Barack Obama George W. Bush,0
Richard Nixon,479,Barack Obama Hillary Clinton,0
Richard Nixon,479,Bernie Sanders Elizabeth Warren,0
Richard Nixon,479,Bernie Sanders George W. Bush,0
Richard Nixon,479,Elizabeth Warren Joe Biden,0
Richard Nixon,479,Hillary Clinton Joe Biden,0
Donald Trump,480,Abraham Lincoln George W. Bush,0
Ronald Reagan,481,Barack Obama Bernie Sanders,0
Ronald Reagan,481,Bernie Sanders Hillary Clinton,0
Ronald Reagan,481,Hillary Clinton Joe Biden,0
Elizabeth Warren,482,Abraham Lincoln Barack Obama,0
Elizabeth Warren,482,Abraham Lincoln Joe Biden,0
Elizabeth Warren,482,Abraham Lincoln Richard Nixon,0
Elizabeth Warren,482,Barack Obama Richard Nixon,0
Elizabeth Warren,482,Bernie Sanders George W. Bush,1
Elizabeth Warren,482,George W. Bush Ronald Reagan,0
Richard Nixon,483,Abraham Lincoln Bernie Sanders,0
Richard Nixon,483,Barack Obama Elizabeth Warren,0
Richard Nixon,483,Barack Obama Hillary Clinton,0
Richard Nixon,483,Donald Trump Ronald Reagan,0
Richard Nixon,483,Elizabeth Warren Joe Biden,0
Richard Nixon,483,George W. Bush Ronald Reagan,0
Joe Biden,484,Abraham Lincoln Bernie Sanders,0
Joe Biden,484,Abraham Lincoln Elizabeth Warren,0
Joe Biden,484,Abraham Lincoln Hillary Clinton,0
Joe Biden,484,Barack Obama George W. Bush,0
Joe Biden,484,Bernie Sanders Donald Trump,0
Joe Biden,484,Bernie Sanders George W. Bush,0
Joe Biden,484,Donald Trump George W. Bush,0
Joe Biden,484,Elizabeth Warren George W. Bush,0
Joe Biden,484,George W. Bush Ronald Reagan,0
Joe Biden,484,Hillary Clinton Ronald Reagan,0
Bernie Sanders,485,Abraham Lincoln Donald Trump,0
Bernie Sanders,485,Abraham Lincoln Joe Biden,0
Bernie Sanders,485,Elizabeth Warren Ronald Reagan,1
Bernie Sanders,485,Hillary Clinton Ronald Reagan,0
Abraham Lincoln,486,Barack Obama Elizabeth Warren,0
Abraham Lincoln,486,Barack Obama Joe Biden,0
Abraham Lincoln,486,Bernie Sanders Ronald Reagan,0
Abraham Lincoln,486,Donald Trump Richard Nixon,0
Abraham Lincoln,486,George W. Bush Ronald Reagan,0
Bernie Sanders,487,Abraham Lincoln Barack Obama,0
Bernie Sanders,487,Barack Obama Ronald Reagan,0
Bernie Sanders,487,Donald Trump Hillary Clinton,0
Bernie Sanders,487,Elizabeth Warren George W. Bush,0
Bernie Sanders,487,George W. Bush Joe Biden,1
Donald Trump,488,Abraham Lincoln Bernie Sanders,1
Donald Trump,488,Abraham Lincoln Richard Nixon,0
Donald Trump,488,Barack Obama Bernie Sanders,0
Donald Trump,488,Barack Obama Richard Nixon,0
Donald Trump,488,Bernie Sanders Elizabeth Warren,0
Donald Trump,488,Bernie Sanders Richard Nixon,0
Donald Trump,488,Joe Biden Richard Nixon,0
Donald Trump,488,Richard Nixon Ronald Reagan,0
Barack Obama,489,Donald Trump Elizabeth Warren,0
Abraham Lincoln,490,Barack Obama Elizabeth Warren,0
Hillary Clinton,491,Abraham Lincoln Joe Biden,0
Hillary Clinton,491,Abraham Lincoln Ronald Reagan,0
Hillary Clinton,491,Barack Obama Elizabeth Warren,0
Hillary Clinton,491,Barack Obama Joe Biden,0
Hillary Clinton,491,Bernie Sanders Ronald Reagan,0
Hillary Clinton,491,Richard Nixon Ronald Reagan,0
Joe Biden,492,Abraham Lincoln Bernie Sanders,0
Joe Biden,492,Abraham Lincoln Elizabeth Warren,0
Joe Biden,492,Barack Obama Elizabeth Warren,0
Joe Biden,492,Barack Obama George W. Bush,0
Joe Biden,492,Barack Obama Hillary Clinton,0
Joe Biden,492,Bernie Sanders Hillary Clinton,0
Joe Biden,492,Bernie Sanders Richard Nixon,0
Joe Biden,492,Donald Trump Elizabeth Warren,0
Joe Biden,492,Elizabeth Warren Richard Nixon,0
Hillary Clinton,493,Abraham Lincoln Barack Obama,0
Hillary Clinton,493,Barack Obama Elizabeth Warren,0
Hillary Clinton,493,Barack Obama Richard Nixon,0
Hillary Clinton,493,Barack Obama Ronald Reagan,0
Hillary Clinton,493,Bernie Sanders George W. Bush,0
Hillary Clinton,493,Donald Trump George W. Bush,0
Hillary Clinton,493,Elizabeth Warren George W. Bush,0
Hillary Clinton,493,Elizabeth Warren Richard Nixon,0
Hillary Clinton,493,George W. Bush Joe Biden,0
Elizabeth Warren,494,Abraham Lincoln Bernie Sanders,0
Elizabeth Warren,494,Abraham Lincoln Hillary Clinton,0
Elizabeth Warren,494,Abraham Lincoln Ronald Reagan,0
Elizabeth Warren,494,Barack Obama Hillary Clinton,0
Elizabeth Warren,494,Donald Trump Hillary Clinton,0
Abraham Lincoln,495,Barack Obama Richard Nixon,0
Abraham Lincoln,495,Bernie Sanders Elizabeth Warren,0
Abraham Lincoln,495,Bernie Sanders Hillary Clinton,0
Abraham Lincoln,495,Bernie Sanders Ronald Reagan,0
Abraham Lincoln,495,Donald Trump Hillary Clinton,0
Abraham Lincoln,495,George W. Bush Hillary Clinton,0
Hillary Clinton,496,Elizabeth Warren Richard Nixon,0
Hillary Clinton,496,Richard Nixon Ronald Reagan,0
Hillary Clinton,497,Abraham Lincoln Barack Obama,0
Hillary Clinton,497,Barack Obama George W. Bush,0
Hillary Clinton,497,Barack Obama Joe Biden,0
Hillary Clinton,497,Bernie Sanders Donald Trump,0
Hillary Clinton,497,Bernie Sanders Elizabeth Warren,0
Hillary Clinton,497,Bernie Sanders George W. Bush,0
Hillary Clinton,497,Bernie Sanders Joe Biden,0
Hillary Clinton,497,Bernie Sanders Richard Nixon,0
Hillary Clinton,497,Bernie Sanders Ronald Reagan,0
Hillary Clinton,497,Donald Trump Joe Biden,0
Hillary Clinton,497,Joe Biden Richard Nixon,0
Hillary Clinton,497,Richard Nixon Ronald Reagan,1
Richard Nixon,498,Abraham Lincoln Elizabeth Warren,0
Richard Nixon,498,Abraham Lincoln Joe Biden,0
Richard Nixon,498,Barack Obama Bernie Sanders,0
Richard Nixon,498,Barack Obama George W. Bush,0
Richard Nixon,498,Bernie Sanders Ronald Reagan,0
Richard Nixon,498,Donald Trump Hillary Clinton,0
Richard Nixon,498,Donald Trump Joe Biden,0
Richard Nixon,498,Elizabeth Warren George W. Bush,0
Bernie Sanders,499,Abraham Lincoln Donald Trump,0
Bernie Sanders,499,Donald Trump George W. Bush,0
Bernie Sanders,499,Donald Trump Hillary Clinton,0
Bernie Sanders,499,Elizabeth Warren Ronald Reagan,0
Bernie Sanders,499,Hillary Clinton Joe Biden,0
Bernie Sanders,499,Joe Biden Richard Nixon,0
Richard Nixon,500,Abraham Lincoln Barack Obama,0
Richard Nixon,500,Abraham Lincoln Donald Trump,0
Richard Nixon,500,Barack Obama Hillary Clinton,0
Richard Nixon,500,Bernie Sanders Elizabeth Warren,0
Richard Nixon,500,Donald Trump Elizabeth Warren,0
Richard Nixon,500,Donald Trump George W. Bush,0
Richard Nixon,500,Donald Trump Ronald Reagan,0
Richard Nixon,500,Elizabeth Warren Ronald Reagan,0
Abraham Lincoln,501,Bernie Sanders Richard Nixon,0
Abraham Lincoln,501,Elizabeth Warren Ronald Reagan,0
Abraham Lincoln,502,Elizabeth Warren George W. Bush,0
Abraham Lincoln,502,George W. Bush Joe Biden,0
Donald Trump,503,Abraham Lincoln Barack Obama,0
Donald Trump,503,Abraham Lincoln Elizabeth Warren,0
Donald Trump,503,Abraham Lincoln Ronald Reagan,0
Donald Trump,503,Elizabeth Warren Hillary Clinton,0
Donald Trump,503,George W. Bush Joe Biden,0
Donald Trump,503,George W. Bush Richard Nixon,0
Donald Trump,503,Joe Biden Ronald Reagan,1
Richard Nixon,504,Barack Obama Donald Trump,1
Richard Nixon,504,Barack Obama Joe Biden,0
Richard Nixon,504,Bernie Sanders Elizabeth Warren,0
Richard Nixon,504,Bernie Sanders George W. Bush,0
Richard Nixon,504,Hillary Clinton Joe Biden,0
George W. Bush,505,Abraham Lincoln Hillary Clinton,0
George W. Bush,505,Abraham Lincoln Joe Biden,0
George W. Bush,505,Barack Obama Richard Nixon,0
George W. Bush,505,Bernie Sanders Elizabeth Warren,0
George W. Bush,505,Bernie Sanders Hillary Clinton,0
George W. Bush,505,Bernie Sanders Ronald Reagan,1
George W. Bush,505,Elizabeth Warren Joe Biden,0
George W. Bush,505,Hillary Clinton Richard Nixon,0
George W. Bush,505,Hillary Clinton Ronald Reagan,0
Bernie Sanders,506,Abraham Lincoln Richard Nixon,0
Bernie Sanders,506,Elizabeth Warren Hillary Clinton,1
Bernie Sanders,506,Elizabeth Warren Richard Nixon,0
Bernie Sanders,506,George W. Bush Hillary Clinton,0
Bernie Sanders,506,George W. Bush Richard Nixon,0
Bernie Sanders,506,Hillary Clinton Richard Nixon,0
Abraham Lincoln,507,Barack Obama Hillary Clinton,0
Abraham Lincoln,507,Bernie Sanders George W. Bush,0
Abraham Lincoln,507,Elizabeth Warren Richard Nixon,1
Abraham Lincoln,507,Elizabeth Warren Ronald Reagan,0
Abraham Lincoln,507,George W. Bush Hillary Clinton,0
Abraham Lincoln,507,George W. Bush Ronald Reagan,0
Abraham Lincoln,507,Hillary Clinton Ronald Reagan,0
Donald Trump,508,Abraham Lincoln George W. Bush,0
Donald Trump,508,Abraham Lincoln Hillary Clinton,0
Donald Trump,508,Abraham Lincoln Ronald Reagan,0
Donald Trump,508,Barack Obama Hillary Clinton,0
Donald Trump,508,Barack Obama Richard Nixon,0
Donald Trump,508,Barack Obama Ronald Reagan,0
Donald Trump,508,Bernie Sanders Joe Biden,0
Donald Trump,508,Bernie Sanders Richard Nixon,1
Donald Trump,508,Elizabeth Warren George W. Bush,0
Donald Trump,508,Elizabeth Warren Richard Nixon,0
Donald Trump,508,Hillary Clinton Richard Nixon,0
Richard Nixon,509,Abraham Lincoln Donald Trump,0
Richard Nixon,509,Abraham Lincoln Ronald Reagan,0
Richard Nixon,509,Barack Obama Donald Trump,0
Richard Nixon,509,Barack Obama Elizabeth Warren,0
Richard Nixon,509,Barack Obama Ronald Reagan,0
Richard Nixon,509,Hillary Clinton Ronald Reagan,0
Bernie Sanders,510,Abraham Lincoln Donald Trump,0
Bernie Sanders,510,Abraham Lincoln George W. Bush,0
Bernie Sanders,510,Barack Obama Elizabeth Warren,0
Bernie Sanders,510,Barack Obama Richard Nixon,0
Bernie Sanders,510,Barack Obama Ronald Reagan,0
Bernie Sanders,510,Donald Trump Elizabeth Warren,0
Richard Nixon,511,Abraham Lincoln Hillary Clinton,1
Richard Nixon,511,Abraham Lincoln Joe Biden,1
Richard Nixon,511,Abraham Lincoln Ronald Reagan,0
Richard Nixon,511,Barack Obama Ronald Reagan,0
Richard Nixon,511,Bernie Sanders Hillary Clinton,0
Richard Nixon,511,Bernie Sanders Joe Biden,0
Richard Nixon,511,Elizabeth Warren Hillary Clinton,0
Richard Nixon,511,George W. Bush Ronald Reagan,1
Hillary Clinton,512,Abraham Lincoln Bernie Sanders,0
Hillary Clinton,512,Abraham Lincoln George W. Bush,0
Hillary Clinton,512,Barack Obama Donald Trump,0
Hillary Clinton,512,Barack Obama Elizabeth Warren,0
Hillary Clinton,512,Barack Obama George W. Bush,0
Hillary Clinton,512,Bernie Sanders George W. Bush,0
Hillary Clinton,512,Bernie Sanders Richard Nixon,0
Hillary Clinton,512,Bernie Sanders Ronald Reagan,1
Hillary Clinton,512,Donald Trump Elizabeth Warren,0
Hillary Clinton,512,George W. Bush Ronald Reagan,0
Hillary Clinton,512,Joe Biden Richard Nixon,0
Donald Trump,513,Abraham Lincoln Barack Obama,0
Donald Trump,513,Abraham Lincoln Elizabeth Warren,0
Donald Trump,513,Abraham Lincoln Richard Nixon,0
Donald Trump,513,Barack Obama Richard Nixon,0
Donald Trump,513,Bernie Sanders Elizabeth Warren,1
Donald Trump,513,Elizabeth Warren Joe Biden,0
Donald Trump,513,George W. Bush Joe Biden,1
Donald Trump,513,Hillary Clinton Ronald Reagan,0
Bernie Sanders,514,Abraham Lincoln Donald Trump,0
Bernie Sanders,514,Barack Obama Richard Nixon,1
Bernie Sanders,514,Barack Obama Ronald Reagan,0
Bernie Sanders,514,George W. Bush Richard Nixon,1
Ronald Reagan,515,Abraham Lincoln Elizabeth Warren,0
Ronald Reagan,515,Abraham Lincoln Hillary Clinton,0
Ronald Reagan,515,Barack Obama Donald Trump,0
Ronald Reagan,515,Barack Obama Elizabeth Warren,0
Ronald Reagan,515,Donald Trump Hillary Clinton,0
Ronald Reagan,515,Donald Trump Joe Biden,0
Ronald Reagan,515,Elizabeth Warren Joe Biden,0
Ronald Reagan,515,Elizabeth Warren Richard Nixon,0
Elizabeth Warren,516,Abraham Lincoln Barack Obama,0
Elizabeth Warren,516,Abraham Lincoln Donald Trump,1
Elizabeth Warren,516,Abraham Lincoln Hillary Clinton,0
Elizabeth Warren,516,Abraham Lincoln Richard Nixon,1
Elizabeth Warren,516,Abraham Lincoln Ronald Reagan,0
Elizabeth Warren,516,Bernie Sanders George W. Bush,0
Elizabeth Warren,516,Bernie Sanders Richard Nixon,1
Elizabeth Warren,516,Donald Trump Hillary Clinton,0
Elizabeth Warren,516,George W. Bush Hillary Clinton,0
Elizabeth Warren,516,Hillary Clinton Ronald Reagan,0
Elizabeth Warren,516,Joe Biden Ronald Reagan,0
Elizabeth Warren,517,Abraham Lincoln George W. Bush,0
Elizabeth Warren,517,Bernie Sanders George W. Bush,0
Elizabeth Warren,517,Bernie Sanders Joe Biden,0
Elizabeth Warren,517,Hillary Clinton Richard Nixon,0
Bernie Sanders,518,Abraham Lincoln Hillary Clinton,0
Bernie Sanders,518,Abraham Lincoln Joe Biden,0
Bernie Sanders,518,Barack Obama Joe Biden,0
Bernie Sanders,518,Donald Trump George W. Bush,0
Bernie Sanders,518,Donald Trump Joe Biden,0
Bernie Sanders,518,Elizabeth Warren George W. Bush,0
Bernie Sanders,518,George W. Bush Richard Nixon,0
Bernie Sanders,518,Hillary Clinton Richard Nixon,0
Bernie Sanders,518,Joe Biden Richard Nixon,0
Richard Nixon,519,Barack Obama Elizabeth Warren,0
Richard Nixon,519,Bernie Sanders Donald Trump,0
Donald Trump,520,Bernie Sanders Hillary Clinton,0
Donald Trump,520,Elizabeth Warren Ronald Reagan,0
Donald Trump,520,George W. Bush Joe Biden,0
Donald Trump,520,Hillary Clinton Richard Nixon,0
Donald Trump,520,Hillary Clinton Ronald Reagan,1
Elizabeth Warren,521,Abraham Lincoln Donald Trump,0
Elizabeth Warren,521,Abraham Lincoln Ronald Reagan,0
Elizabeth Warren,521,Donald Trump Hillary Clinton,0
Elizabeth Warren,521,Donald Trump Joe Biden,0
Elizabeth Warren,521,Joe Biden Ronald Reagan,0
Donald Trump,522,Abraham Lincoln Joe Biden,0
Donald Trump,522,Barack Obama Hillary Clinton,0
Donald Trump,522,Elizabeth Warren Richard Nixon,0
Donald Trump,522,George W. Bush Hillary Clinton,0
Donald Trump,522,Hillary Clinton Richard Nixon,0
Donald Trump,522,Joe Biden Ronald Reagan,0
Elizabeth Warren,523,Abraham Lincoln Bernie Sanders,0
Elizabeth Warren,523,Abraham Lincoln Joe Biden,0
Elizabeth Warren,523,Barack Obama Donald Trump,0
Elizabeth Warren,523,Barack Obama Hillary Clinton,0
Elizabeth Warren,523,Barack Obama Joe Biden,0
Elizabeth Warren,523,Bernie Sanders Hillary Clinton,0
Elizabeth Warren,523,Bernie Sanders Joe Biden,0
Elizabeth Warren,523,Bernie Sanders Ronald Reagan,0
Elizabeth Warren,523,Hillary Clinton Ronald Reagan,0
Elizabeth Warren,523,Joe Biden Richard Nixon,0
Hillary Clinton,524,Abraham Lincoln Joe Biden,0
Hillary Clinton,524,Barack Obama Joe Biden,0
Hillary Clinton,524,Bernie Sanders George W. Bush,0
Hillary Clinton,524,Bernie Sanders Joe Biden,0
Hillary Clinton,524,Bernie Sanders Richard Nixon,0
Hillary Clinton,524,George W. Bush Joe Biden,0
Hillary Clinton,524,George W. Bush Richard Nixon,0
Hillary Clinton,524,Joe Biden Ronald Reagan,1
Richard Nixon,525,Abraham Lincoln George W. Bush,1
Richard Nixon,525,Barack Obama Donald Trump,0
Richard Nixon,525,Barack Obama Hillary Clinton,0
Richard Nixon,525,George W. Bush Hillary Clinton,0
Richard Nixon,525,George W. Bush Joe Biden,1
Hillary Clinton,526,Abraham Lincoln Donald Trump,1
Hillary Clinton,526,Abraham Lincoln Elizabeth Warren,0
Hillary Clinton,526,Abraham Lincoln Joe Biden,0
Elizabeth Warren,527,Barack Obama Richard Nixon,0
Elizabeth Warren,527,Bernie Sanders Joe Biden,0
Elizabeth Warren,527,George W. Bush Joe Biden,0
Elizabeth Warren,527,Richard Nixon Ronald Reagan,0
Ronald Reagan,528,Abraham Lincoln Barack Obama,0
Ronald Reagan,528,Abraham Lincoln Elizabeth Warren,1
Ronald Reagan,528,Barack Obama George W. Bush,0
Ronald Reagan,528,Bernie Sanders Richard Nixon,0
Ronald Reagan,529,Abraham Lincoln Elizabeth Warren,0
Ronald Reagan,529,Bernie Sanders Hillary Clinton,0
Hillary Clinton,530,Abraham Lincoln Donald Trump,1
Hillary Clinton,530,Abraham Lincoln George W. Bush,0
Hillary Clinton,530,Barack Obama Bernie Sanders,0
Hillary Clinton,530,Barack Obama Richard Nixon,0
Hillary Clinton,530,Bernie Sanders Donald Trump,0
Hillary Clinton,530,Bernie Sanders George W. Bush,0
Hillary Clinton,530,Donald Trump Elizabeth Warren,0
Hillary Clinton,530,Elizabeth Warren Ronald Reagan,0
Hillary Clinton,530,George W. Bush Richard Nixon,0
Hillary Clinton,530,George W. Bush Ronald Reagan,0
Ronald Reagan,531,Abraham Lincoln George W. Bush,0
Ronald Reagan,531,Barack Obama Elizabeth Warren,0
Ronald Reagan,531,Bernie Sanders Elizabeth Warren,0
Ronald Reagan,531,Bernie Sanders Hillary Clinton,1
Ronald Reagan,531,Hillary Clinton Joe Biden,0
Elizabeth Warren,532,George W. Bush Richard Nixon,0
Elizabeth Warren,532,Hillary Clinton Joe Biden,1
Elizabeth Warren,532,Hillary Clinton Richard Nixon,0
Elizabeth Warren,532,Joe Biden Richard Nixon,0
Bernie Sanders,533,Barack Obama George W. Bush,0
Hillary Clinton,534,Barack Obama George W. Bush,0
Hillary Clinton,534,Barack Obama Joe Biden,0
Hillary Clinton,534,Barack Obama Ronald Reagan,0
Hillary Clinton,534,Elizabeth Warren Joe Biden,0
Hillary Clinton,534,Joe Biden Ronald Reagan,0
Barack Obama,535,Donald Trump George W. Bush,0
Barack Obama,535,George W. Bush Richard Nixon,0
Barack Obama,535,Hillary Clinton Joe Biden,1
Barack Obama,535,Richard Nixon Ronald Reagan,0
Richard Nixon,536,Abraham Lincoln Donald Trump,1
Richard Nixon,536,Abraham Lincoln Joe Biden,0
Richard Nixon,536,Abraham Lincoln Ronald Reagan,0
Richard Nixon,536,Barack Obama George W. Bush,0
Richard Nixon,536,Barack Obama Hillary Clinton,0
Richard Nixon,536,Barack Obama Ronald Reagan,0
Richard Nixon,536,Elizabeth Warren Hillary Clinton,0
Richard Nixon,536,George W. Bush Ronald Reagan,0
Richard Nixon,536,Hillary Clinton Ronald Reagan,0
Ronald Reagan,537,Abraham Lincoln George W. Bush,0
Ronald Reagan,537,Abraham Lincoln Hillary Clinton,0
Ronald Reagan,537,Abraham Lincoln Joe Biden,0
Ronald Reagan,537,Bernie Sanders Donald Trump,0
Ronald Reagan,537,Bernie Sanders Elizabeth Warren,0
Ronald Reagan,537,Donald Trump Elizabeth Warren,0
Ronald Reagan,537,Donald Trump Hillary Clinton,0
