ID,Table,Concept,model_name,prompt,temperature,concept_category
193,0,a finch,openchat,none,default,animals
201,0,a finch,openchat,none,default,animals
215,0,a finch,openchat,none,default,animals
220,0,a finch,openchat,none,default,animals
231,0,a finch,openchat,none,default,animals
233,0,a finch,openchat,none,default,animals
246,0,a finch,openchat,none,default,animals
249,0,a finch,openchat,none,default,animals
268,0,a finch,openchat,none,default,animals
275,0,a finch,openchat,none,default,animals
276,0,a finch,openchat,none,default,animals
288,0,a finch,openchat,none,default,animals
289,0,a finch,openchat,none,default,animals
294,0,a finch,openchat,none,default,animals
295,0,a finch,openchat,none,default,animals
302,0,a finch,openchat,none,default,animals
305,0,a finch,openchat,none,default,animals
309,0,a finch,openchat,none,default,animals
326,0,a finch,openchat,none,default,animals
328,0,a finch,openchat,none,default,animals
344,0,a finch,openchat,none,default,animals
359,0,a finch,openchat,none,default,animals
365,0,a finch,openchat,none,default,animals
380,0,a finch,openchat,none,default,animals
392,0,a finch,openchat,none,default,animals
395,0,a finch,openchat,none,default,animals
401,0,a finch,openchat,none,default,animals
413,0,a finch,openchat,none,default,animals
421,0,a finch,openchat,none,default,animals
435,0,a finch,openchat,none,default,animals
447,0,a finch,openchat,none,default,animals
448,0,a finch,openchat,none,default,animals
452,0,a finch,openchat,none,default,animals
453,0,a finch,openchat,none,default,animals
461,0,a finch,openchat,none,default,animals
486,0,a finch,openchat,none,default,animals
490,0,a finch,openchat,none,default,animals
495,0,a finch,openchat,none,default,animals
501,0,a finch,openchat,none,default,animals
502,0,a finch,openchat,none,default,animals
507,0,a finch,openchat,none,default,animals
539,0,a finch,openchat,none,default,animals
553,0,a finch,openchat,none,default,animals
556,0,a finch,openchat,none,default,animals
576,0,a finch,openchat,none,default,animals
579,0,a finch,openchat,none,default,animals
582,0,a finch,openchat,none,default,animals
598,0,a finch,openchat,none,default,animals
599,0,a finch,openchat,none,default,animals
622,0,a finch,openchat,none,default,animals
624,0,a finch,openchat,none,default,animals
640,0,a finch,openchat,none,default,animals
642,0,a finch,openchat,none,default,animals
644,0,a finch,openchat,none,default,animals
649,0,a finch,openchat,none,default,animals
650,0,a finch,openchat,none,default,animals
654,0,a finch,openchat,none,default,animals
658,0,a finch,openchat,none,default,animals
671,0,a finch,openchat,none,default,animals
674,0,a finch,openchat,none,default,animals
677,0,a finch,openchat,none,default,animals
678,0,a finch,openchat,none,default,animals
690,0,a finch,openchat,none,default,animals
694,0,a finch,openchat,none,default,animals
712,0,a finch,openchat,none,default,animals
717,0,a finch,openchat,none,default,animals
722,0,a finch,openchat,none,default,animals
724,0,a finch,openchat,none,default,animals
756,0,a finch,openchat,none,default,animals
761,0,a finch,openchat,none,default,animals
769,0,a finch,openchat,none,default,animals
772,0,a finch,openchat,none,default,animals
774,0,a finch,openchat,none,default,animals
800,0,a finch,openchat,none,default,animals
805,0,a finch,openchat,none,default,animals
818,0,a finch,openchat,none,default,animals
831,0,a finch,openchat,none,default,animals
855,0,a finch,openchat,none,default,animals
2,0,a seal,openchat,random,default,animals
11,0,a seal,openchat,random,default,animals
12,0,a seal,openchat,random,default,animals
17,0,a seal,openchat,random,default,animals
49,0,a seal,openchat,random,default,animals
54,0,a seal,openchat,random,default,animals
67,0,a seal,openchat,random,default,animals
70,0,a seal,openchat,random,default,animals
74,0,a seal,openchat,random,default,animals
82,0,a seal,openchat,random,default,animals
84,0,a seal,openchat,random,default,animals
85,0,a seal,openchat,random,default,animals
99,0,a seal,openchat,random,default,animals
104,0,a seal,openchat,random,default,animals
107,0,a seal,openchat,random,default,animals
153,0,a seal,openchat,random,default,animals
159,0,a seal,openchat,random,default,animals
161,0,a seal,openchat,random,default,animals
174,0,a seal,openchat,random,default,animals
192,0,a seal,openchat,random,default,animals
216,0,a seal,openchat,random,default,animals
219,0,a seal,openchat,random,default,animals
243,0,a seal,openchat,random,default,animals
245,0,a seal,openchat,random,default,animals
247,0,a seal,openchat,random,default,animals
250,0,a seal,openchat,random,default,animals
253,0,a seal,openchat,random,default,animals
271,0,a seal,openchat,random,default,animals
272,0,a seal,openchat,random,default,animals
285,0,a seal,openchat,random,default,animals
301,0,a seal,openchat,random,default,animals
317,0,a seal,openchat,random,default,animals
318,0,a seal,openchat,random,default,animals
327,0,a seal,openchat,random,default,animals
338,0,a seal,openchat,random,default,animals
345,0,a seal,openchat,random,default,animals
366,0,a seal,openchat,random,default,animals
375,0,a seal,openchat,random,default,animals
381,0,a seal,openchat,random,default,animals
399,0,a seal,openchat,random,default,animals
436,0,a seal,openchat,random,default,animals
439,0,a seal,openchat,random,default,animals
444,0,a seal,openchat,random,default,animals
454,0,a seal,openchat,random,default,animals
463,0,a seal,openchat,random,default,animals
475,0,a seal,openchat,random,default,animals
484,0,a seal,openchat,random,default,animals
492,0,a seal,openchat,random,default,animals
542,0,a seal,openchat,random,default,animals
552,0,a seal,openchat,random,default,animals
573,0,a seal,openchat,random,default,animals
581,0,a seal,openchat,random,default,animals
607,0,a seal,openchat,random,default,animals
609,0,a seal,openchat,random,default,animals
611,0,a seal,openchat,random,default,animals
615,0,a seal,openchat,random,default,animals
635,0,a seal,openchat,random,default,animals
639,0,a seal,openchat,random,default,animals
679,0,a seal,openchat,random,default,animals
681,0,a seal,openchat,random,default,animals
713,0,a seal,openchat,random,default,animals
721,0,a seal,openchat,random,default,animals
726,0,a seal,openchat,random,default,animals
737,0,a seal,openchat,random,default,animals
739,0,a seal,openchat,random,default,animals
741,0,a seal,openchat,random,default,animals
768,0,a seal,openchat,random,default,animals
777,0,a seal,openchat,random,default,animals
781,0,a seal,openchat,random,default,animals
816,0,a seal,openchat,random,default,animals
817,0,a seal,openchat,random,default,animals
827,0,a seal,openchat,random,default,animals
839,0,a seal,openchat,random,default,animals
845,0,a seal,openchat,random,default,animals
848,0,a seal,openchat,random,default,animals
856,0,a seal,openchat,random,default,animals
861,0,a seal,openchat,random,default,animals
883,0,a seal,openchat,random,default,animals
889,0,a seal,openchat,random,default,animals
897,0,a seal,openchat,random,default,animals
3,0,an ostrich,openchat,random,default,animals
9,0,an ostrich,openchat,random,default,animals
15,0,an ostrich,openchat,random,default,animals
20,0,an ostrich,openchat,random,default,animals
32,0,an ostrich,openchat,random,default,animals
35,0,an ostrich,openchat,random,default,animals
45,0,an ostrich,openchat,random,default,animals
71,0,an ostrich,openchat,random,default,animals
73,1,an ostrich,openchat,random,default,animals
92,0,an ostrich,openchat,random,default,animals
105,0,an ostrich,openchat,random,default,animals
112,0,an ostrich,openchat,random,default,animals
115,0,an ostrich,openchat,random,default,animals
127,0,an ostrich,openchat,random,default,animals
137,0,an ostrich,openchat,random,default,animals
155,0,an ostrich,openchat,random,default,animals
172,0,an ostrich,openchat,random,default,animals
181,0,an ostrich,openchat,random,default,animals
186,0,an ostrich,openchat,random,default,animals
196,0,an ostrich,openchat,random,default,animals
234,0,an ostrich,openchat,random,default,animals
235,0,an ostrich,openchat,random,default,animals
269,0,an ostrich,openchat,random,default,animals
287,0,an ostrich,openchat,random,default,animals
290,0,an ostrich,openchat,random,default,animals
296,0,an ostrich,openchat,random,default,animals
300,0,an ostrich,openchat,random,default,animals
303,0,an ostrich,openchat,random,default,animals
307,0,an ostrich,openchat,random,default,animals
364,0,an ostrich,openchat,random,default,animals
367,0,an ostrich,openchat,random,default,animals
368,0,an ostrich,openchat,random,default,animals
386,0,an ostrich,openchat,random,default,animals
388,0,an ostrich,openchat,random,default,animals
391,0,an ostrich,openchat,random,default,animals
400,0,an ostrich,openchat,random,default,animals
403,0,an ostrich,openchat,random,default,animals
409,0,an ostrich,openchat,random,default,animals
412,0,an ostrich,openchat,random,default,animals
415,0,an ostrich,openchat,random,default,animals
418,0,an ostrich,openchat,random,default,animals
422,0,an ostrich,openchat,random,default,animals
427,0,an ostrich,openchat,random,default,animals
437,0,an ostrich,openchat,random,default,animals
450,0,an ostrich,openchat,random,default,animals
473,0,an ostrich,openchat,random,default,animals
478,0,an ostrich,openchat,random,default,animals
482,0,an ostrich,openchat,random,default,animals
494,0,an ostrich,openchat,random,default,animals
516,0,an ostrich,openchat,random,default,animals
523,0,an ostrich,openchat,random,default,animals
527,0,an ostrich,openchat,random,default,animals
532,0,an ostrich,openchat,random,default,animals
549,0,an ostrich,openchat,random,default,animals
584,0,an ostrich,openchat,random,default,animals
587,0,an ostrich,openchat,random,default,animals
589,0,an ostrich,openchat,random,default,animals
590,0,an ostrich,openchat,random,default,animals
600,0,an ostrich,openchat,random,default,animals
610,0,an ostrich,openchat,random,default,animals
618,0,an ostrich,openchat,random,default,animals
625,0,an ostrich,openchat,random,default,animals
631,0,an ostrich,openchat,random,default,animals
637,0,an ostrich,openchat,random,default,animals
645,0,an ostrich,openchat,random,default,animals
655,0,an ostrich,openchat,random,default,animals
659,0,an ostrich,openchat,random,default,animals
660,0,an ostrich,openchat,random,default,animals
663,0,an ostrich,openchat,random,default,animals
665,0,an ostrich,openchat,random,default,animals
666,0,an ostrich,openchat,random,default,animals
667,0,an ostrich,openchat,random,default,animals
672,0,an ostrich,openchat,random,default,animals
692,0,an ostrich,openchat,random,default,animals
696,0,an ostrich,openchat,random,default,animals
697,0,an ostrich,openchat,random,default,animals
718,0,an ostrich,openchat,random,default,animals
727,0,an ostrich,openchat,random,default,animals
730,0,an ostrich,openchat,random,default,animals
749,0,an ostrich,openchat,random,default,animals
750,0,an ostrich,openchat,random,default,animals
754,0,an ostrich,openchat,random,default,animals
757,0,an ostrich,openchat,random,default,animals
796,0,an ostrich,openchat,random,default,animals
822,0,an ostrich,openchat,random,default,animals
829,0,an ostrich,openchat,random,default,animals
832,0,an ostrich,openchat,random,default,animals
834,0,an ostrich,openchat,random,default,animals
846,0,an ostrich,openchat,random,default,animals
864,0,an ostrich,openchat,random,default,animals
877,0,an ostrich,openchat,random,default,animals
885,0,an ostrich,openchat,random,default,animals
5,0,a whale,openchat,random,default,animals
22,0,a whale,openchat,random,default,animals
26,0,a whale,openchat,random,default,animals
42,0,a whale,openchat,random,default,animals
44,0,a whale,openchat,random,default,animals
59,0,a whale,openchat,random,default,animals
63,0,a whale,openchat,random,default,animals
65,0,a whale,openchat,random,default,animals
75,0,a whale,openchat,random,default,animals
93,0,a whale,openchat,random,default,animals
95,0,a whale,openchat,random,default,animals
120,0,a whale,openchat,random,default,animals
121,0,a whale,openchat,random,default,animals
135,0,a whale,openchat,random,default,animals
140,0,a whale,openchat,random,default,animals
158,0,a whale,openchat,random,default,animals
166,0,a whale,openchat,random,default,animals
187,0,a whale,openchat,random,default,animals
208,0,a whale,openchat,random,default,animals
225,0,a whale,openchat,random,default,animals
228,0,a whale,openchat,random,default,animals
313,0,a whale,openchat,random,default,animals
315,0,a whale,openchat,random,default,animals
325,0,a whale,openchat,random,default,animals
332,0,a whale,openchat,random,default,animals
334,0,a whale,openchat,random,default,animals
339,0,a whale,openchat,random,default,animals
354,0,a whale,openchat,random,default,animals
356,0,a whale,openchat,random,default,animals
357,0,a whale,openchat,random,default,animals
361,0,a whale,openchat,random,default,animals
378,0,a whale,openchat,random,default,animals
383,0,a whale,openchat,random,default,animals
385,0,a whale,openchat,random,default,animals
387,0,a whale,openchat,random,default,animals
393,0,a whale,openchat,random,default,animals
394,0,a whale,openchat,random,default,animals
407,0,a whale,openchat,random,default,animals
416,0,a whale,openchat,random,default,animals
417,0,a whale,openchat,random,default,animals
424,0,a whale,openchat,random,default,animals
425,0,a whale,openchat,random,default,animals
431,0,a whale,openchat,random,default,animals
432,0,a whale,openchat,random,default,animals
434,0,a whale,openchat,random,default,animals
455,0,a whale,openchat,random,default,animals
462,0,a whale,openchat,random,default,animals
465,0,a whale,openchat,random,default,animals
466,0,a whale,openchat,random,default,animals
472,0,a whale,openchat,random,default,animals
481,0,a whale,openchat,random,default,animals
515,0,a whale,openchat,random,default,animals
528,0,a whale,openchat,random,default,animals
529,0,a whale,openchat,random,default,animals
531,0,a whale,openchat,random,default,animals
546,0,a whale,openchat,random,default,animals
565,0,a whale,openchat,random,default,animals
566,0,a whale,openchat,random,default,animals
571,0,a whale,openchat,random,default,animals
586,0,a whale,openchat,random,default,animals
606,0,a whale,openchat,random,default,animals
612,0,a whale,openchat,random,default,animals
614,0,a whale,openchat,random,default,animals
616,0,a whale,openchat,random,default,animals
634,0,a whale,openchat,random,default,animals
646,0,a whale,openchat,random,default,animals
668,0,a whale,openchat,random,default,animals
669,0,a whale,openchat,random,default,animals
683,0,a whale,openchat,random,default,animals
684,0,a whale,openchat,random,default,animals
715,0,a whale,openchat,random,default,animals
746,0,a whale,openchat,random,default,animals
752,0,a whale,openchat,random,default,animals
759,0,a whale,openchat,random,default,animals
762,0,a whale,openchat,random,default,animals
764,0,a whale,openchat,random,default,animals
770,0,a whale,openchat,random,default,animals
779,0,a whale,openchat,random,default,animals
783,0,a whale,openchat,random,default,animals
790,0,a whale,openchat,random,default,animals
797,0,a whale,openchat,random,default,animals
809,0,a whale,openchat,random,default,animals
820,0,a whale,openchat,random,default,animals
825,0,a whale,openchat,random,default,animals
866,0,a whale,openchat,random,default,animals
875,0,a whale,openchat,random,default,animals
884,0,a whale,openchat,random,default,animals
887,0,a whale,openchat,random,default,animals
6,0,a chicken,openchat,random,default,animals
13,1,a chicken,openchat,random,default,animals
31,1,a chicken,openchat,random,default,animals
33,0,a chicken,openchat,random,default,animals
50,0,a chicken,openchat,random,default,animals
86,0,a chicken,openchat,random,default,animals
89,1,a chicken,openchat,random,default,animals
90,1,a chicken,openchat,random,default,animals
106,0,a chicken,openchat,random,default,animals
109,0,a chicken,openchat,random,default,animals
111,0,a chicken,openchat,random,default,animals
113,0,a chicken,openchat,random,default,animals
122,2,a chicken,openchat,random,default,animals
132,1,a chicken,openchat,random,default,animals
150,0,a chicken,openchat,random,default,animals
157,3,a chicken,openchat,random,default,animals
170,1,a chicken,openchat,random,default,animals
204,1,a chicken,openchat,random,default,animals
207,1,a chicken,openchat,random,default,animals
210,0,a chicken,openchat,random,default,animals
226,0,a chicken,openchat,random,default,animals
239,0,a chicken,openchat,random,default,animals
240,0,a chicken,openchat,random,default,animals
241,1,a chicken,openchat,random,default,animals
255,1,a chicken,openchat,random,default,animals
257,0,a chicken,openchat,random,default,animals
263,1,a chicken,openchat,random,default,animals
274,0,a chicken,openchat,random,default,animals
277,1,a chicken,openchat,random,default,animals
283,1,a chicken,openchat,random,default,animals
291,0,a chicken,openchat,random,default,animals
293,1,a chicken,openchat,random,default,animals
298,0,a chicken,openchat,random,default,animals
304,0,a chicken,openchat,random,default,animals
316,0,a chicken,openchat,random,default,animals
335,1,a chicken,openchat,random,default,animals
346,0,a chicken,openchat,random,default,animals
352,1,a chicken,openchat,random,default,animals
379,1,a chicken,openchat,random,default,animals
382,0,a chicken,openchat,random,default,animals
406,1,a chicken,openchat,random,default,animals
408,1,a chicken,openchat,random,default,animals
433,0,a chicken,openchat,random,default,animals
449,0,a chicken,openchat,random,default,animals
451,0,a chicken,openchat,random,default,animals
457,1,a chicken,openchat,random,default,animals
459,0,a chicken,openchat,random,default,animals
468,0,a chicken,openchat,random,default,animals
485,4,a chicken,openchat,random,default,animals
487,1,a chicken,openchat,random,default,animals
499,1,a chicken,openchat,random,default,animals
506,0,a chicken,openchat,random,default,animals
510,1,a chicken,openchat,random,default,animals
514,0,a chicken,openchat,random,default,animals
533,1,a chicken,openchat,random,default,animals
551,1,a chicken,openchat,random,default,animals
562,1,a chicken,openchat,random,default,animals
567,1,a chicken,openchat,random,default,animals
569,0,a chicken,openchat,random,default,animals
577,0,a chicken,openchat,random,default,animals
592,1,a chicken,openchat,random,default,animals
593,0,a chicken,openchat,random,default,animals
603,1,a chicken,openchat,random,default,animals
627,0,a chicken,openchat,random,default,animals
630,0,a chicken,openchat,random,default,animals
653,0,a chicken,openchat,random,default,animals
662,0,a chicken,openchat,random,default,animals
670,1,a chicken,openchat,random,default,animals
675,1,a chicken,openchat,random,default,animals
688,1,a chicken,openchat,random,default,animals
699,5,a chicken,openchat,random,default,animals
707,0,a chicken,openchat,random,default,animals
716,0,a chicken,openchat,random,default,animals
732,1,a chicken,openchat,random,default,animals
743,0,a chicken,openchat,random,default,animals
744,0,a chicken,openchat,random,default,animals
747,1,a chicken,openchat,random,default,animals
748,0,a chicken,openchat,random,default,animals
775,0,a chicken,openchat,random,default,animals
785,1,a chicken,openchat,random,default,animals
787,0,a chicken,openchat,random,default,animals
792,1,a chicken,openchat,random,default,animals
793,1,a chicken,openchat,random,default,animals
810,0,a chicken,openchat,random,default,animals
819,1,a chicken,openchat,random,default,animals
843,1,a chicken,openchat,random,default,animals
844,1,a chicken,openchat,random,default,animals
858,1,a chicken,openchat,random,default,animals
863,0,a chicken,openchat,random,default,animals
869,0,a chicken,openchat,random,default,animals
879,1,a chicken,openchat,random,default,animals
14,0,a penguin,openchat,random,default,animals
18,0,a penguin,openchat,random,default,animals
23,1,a penguin,openchat,random,default,animals
57,0,a penguin,openchat,random,default,animals
58,0,a penguin,openchat,random,default,animals
61,0,a penguin,openchat,random,default,animals
108,0,a penguin,openchat,random,default,animals
133,0,a penguin,openchat,random,default,animals
138,0,a penguin,openchat,random,default,animals
152,0,a penguin,openchat,random,default,animals
160,0,a penguin,openchat,random,default,animals
179,0,a penguin,openchat,random,default,animals
194,0,a penguin,openchat,random,default,animals
199,0,a penguin,openchat,random,default,animals
200,0,a penguin,openchat,random,default,animals
203,0,a penguin,openchat,random,default,animals
252,0,a penguin,openchat,random,default,animals
262,0,a penguin,openchat,random,default,animals
278,0,a penguin,openchat,random,default,animals
280,0,a penguin,openchat,random,default,animals
281,0,a penguin,openchat,random,default,animals
282,0,a penguin,openchat,random,default,animals
284,0,a penguin,openchat,random,default,animals
297,0,a penguin,openchat,random,default,animals
314,0,a penguin,openchat,random,default,animals
320,0,a penguin,openchat,random,default,animals
330,0,a penguin,openchat,random,default,animals
351,0,a penguin,openchat,random,default,animals
355,0,a penguin,openchat,random,default,animals
358,0,a penguin,openchat,random,default,animals
362,0,a penguin,openchat,random,default,animals
363,0,a penguin,openchat,random,default,animals
371,0,a penguin,openchat,random,default,animals
397,0,a penguin,openchat,random,default,animals
404,0,a penguin,openchat,random,default,animals
410,0,a penguin,openchat,random,default,animals
426,0,a penguin,openchat,random,default,animals
505,0,a penguin,openchat,random,default,animals
540,0,a penguin,openchat,random,default,animals
550,0,a penguin,openchat,random,default,animals
554,0,a penguin,openchat,random,default,animals
561,0,a penguin,openchat,random,default,animals
563,0,a penguin,openchat,random,default,animals
583,0,a penguin,openchat,random,default,animals
585,0,a penguin,openchat,random,default,animals
588,0,a penguin,openchat,random,default,animals
601,0,a penguin,openchat,random,default,animals
602,0,a penguin,openchat,random,default,animals
608,0,a penguin,openchat,random,default,animals
628,0,a penguin,openchat,random,default,animals
648,0,a penguin,openchat,random,default,animals
657,0,a penguin,openchat,random,default,animals
661,0,a penguin,openchat,random,default,animals
686,0,a penguin,openchat,random,default,animals
687,0,a penguin,openchat,random,default,animals
691,0,a penguin,openchat,random,default,animals
701,0,a penguin,openchat,random,default,animals
703,0,a penguin,openchat,random,default,animals
711,0,a penguin,openchat,random,default,animals
729,0,a penguin,openchat,random,default,animals
736,0,a penguin,openchat,random,default,animals
753,0,a penguin,openchat,random,default,animals
755,0,a penguin,openchat,random,default,animals
767,0,a penguin,openchat,random,default,animals
778,0,a penguin,openchat,random,default,animals
791,0,a penguin,openchat,random,default,animals
802,0,a penguin,openchat,random,default,animals
814,0,a penguin,openchat,random,default,animals
828,0,a penguin,openchat,random,default,animals
833,0,a penguin,openchat,random,default,animals
835,0,a penguin,openchat,random,default,animals
836,0,a penguin,openchat,random,default,animals
849,0,a penguin,openchat,random,default,animals
853,0,a penguin,openchat,random,default,animals
854,0,a penguin,openchat,random,default,animals
857,0,a penguin,openchat,random,default,animals
865,0,a penguin,openchat,random,default,animals
876,0,a penguin,openchat,random,default,animals
881,0,a penguin,openchat,random,default,animals
898,0,a penguin,openchat,random,default,animals
21,0,a finch,openchat,random,default,animals
25,1,a finch,openchat,random,default,animals
51,0,a finch,openchat,random,default,animals
78,0,a finch,openchat,random,default,animals
83,0,a finch,openchat,random,default,animals
87,0,a finch,openchat,random,default,animals
91,0,a finch,openchat,random,default,animals
101,0,a finch,openchat,random,default,animals
110,0,a finch,openchat,random,default,animals
114,0,a finch,openchat,random,default,animals
145,2,a finch,openchat,random,default,animals
156,0,a finch,openchat,random,default,animals
164,0,a finch,openchat,random,default,animals
165,0,a finch,openchat,random,default,animals
171,0,a finch,openchat,random,default,animals
173,0,a finch,openchat,random,default,animals
175,0,a finch,openchat,random,default,animals
176,0,a finch,openchat,random,default,animals
182,0,a finch,openchat,random,default,animals
183,3,a finch,openchat,random,default,animals
193,0,a finch,openchat,random,default,animals
201,0,a finch,openchat,random,default,animals
215,0,a finch,openchat,random,default,animals
220,0,a finch,openchat,random,default,animals
231,0,a finch,openchat,random,default,animals
233,0,a finch,openchat,random,default,animals
246,0,a finch,openchat,random,default,animals
249,0,a finch,openchat,random,default,animals
266,0,a finch,openchat,random,default,animals
275,0,a finch,openchat,random,default,animals
288,0,a finch,openchat,random,default,animals
289,0,a finch,openchat,random,default,animals
294,0,a finch,openchat,random,default,animals
295,0,a finch,openchat,random,default,animals
302,0,a finch,openchat,random,default,animals
305,1,a finch,openchat,random,default,animals
309,0,a finch,openchat,random,default,animals
326,0,a finch,openchat,random,default,animals
344,0,a finch,openchat,random,default,animals
359,0,a finch,openchat,random,default,animals
380,0,a finch,openchat,random,default,animals
392,0,a finch,openchat,random,default,animals
395,0,a finch,openchat,random,default,animals
401,0,a finch,openchat,random,default,animals
413,0,a finch,openchat,random,default,animals
421,0,a finch,openchat,random,default,animals
435,1,a finch,openchat,random,default,animals
447,0,a finch,openchat,random,default,animals
448,0,a finch,openchat,random,default,animals
452,0,a finch,openchat,random,default,animals
453,0,a finch,openchat,random,default,animals
461,0,a finch,openchat,random,default,animals
486,0,a finch,openchat,random,default,animals
490,0,a finch,openchat,random,default,animals
495,0,a finch,openchat,random,default,animals
502,0,a finch,openchat,random,default,animals
507,0,a finch,openchat,random,default,animals
539,0,a finch,openchat,random,default,animals
553,0,a finch,openchat,random,default,animals
556,0,a finch,openchat,random,default,animals
576,0,a finch,openchat,random,default,animals
579,0,a finch,openchat,random,default,animals
582,0,a finch,openchat,random,default,animals
598,0,a finch,openchat,random,default,animals
622,0,a finch,openchat,random,default,animals
624,0,a finch,openchat,random,default,animals
640,0,a finch,openchat,random,default,animals
642,0,a finch,openchat,random,default,animals
649,0,a finch,openchat,random,default,animals
654,0,a finch,openchat,random,default,animals
671,0,a finch,openchat,random,default,animals
674,0,a finch,openchat,random,default,animals
677,0,a finch,openchat,random,default,animals
678,0,a finch,openchat,random,default,animals
690,0,a finch,openchat,random,default,animals
694,0,a finch,openchat,random,default,animals
712,0,a finch,openchat,random,default,animals
717,1,a finch,openchat,random,default,animals
724,0,a finch,openchat,random,default,animals
756,0,a finch,openchat,random,default,animals
761,0,a finch,openchat,random,default,animals
772,0,a finch,openchat,random,default,animals
774,0,a finch,openchat,random,default,animals
800,0,a finch,openchat,random,default,animals
805,0,a finch,openchat,random,default,animals
831,0,a finch,openchat,random,default,animals
855,0,a finch,openchat,random,default,animals
873,0,a finch,openchat,random,default,animals
874,0,a finch,openchat,random,default,animals
880,1,a finch,openchat,random,default,animals
892,0,a finch,openchat,random,default,animals
895,0,a finch,openchat,random,default,animals
15,0,an ostrich,openchat,nonsense,default,animals
20,0,an ostrich,openchat,nonsense,default,animals
32,0,an ostrich,openchat,nonsense,default,animals
35,0,an ostrich,openchat,nonsense,default,animals
45,0,an ostrich,openchat,nonsense,default,animals
71,0,an ostrich,openchat,nonsense,default,animals
73,0,an ostrich,openchat,nonsense,default,animals
105,0,an ostrich,openchat,nonsense,default,animals
112,0,an ostrich,openchat,nonsense,default,animals
115,0,an ostrich,openchat,nonsense,default,animals
127,0,an ostrich,openchat,nonsense,default,animals
137,1,an ostrich,openchat,nonsense,default,animals
155,0,an ostrich,openchat,nonsense,default,animals
172,0,an ostrich,openchat,nonsense,default,animals
181,0,an ostrich,openchat,nonsense,default,animals
196,0,an ostrich,openchat,nonsense,default,animals
234,0,an ostrich,openchat,nonsense,default,animals
235,0,an ostrich,openchat,nonsense,default,animals
287,0,an ostrich,openchat,nonsense,default,animals
290,0,an ostrich,openchat,nonsense,default,animals
296,0,an ostrich,openchat,nonsense,default,animals
300,0,an ostrich,openchat,nonsense,default,animals
303,0,an ostrich,openchat,nonsense,default,animals
307,0,an ostrich,openchat,nonsense,default,animals
364,0,an ostrich,openchat,nonsense,default,animals
367,0,an ostrich,openchat,nonsense,default,animals
368,2,an ostrich,openchat,nonsense,default,animals
386,0,an ostrich,openchat,nonsense,default,animals
388,0,an ostrich,openchat,nonsense,default,animals
391,0,an ostrich,openchat,nonsense,default,animals
403,0,an ostrich,openchat,nonsense,default,animals
409,0,an ostrich,openchat,nonsense,default,animals
412,0,an ostrich,openchat,nonsense,default,animals
415,0,an ostrich,openchat,nonsense,default,animals
418,0,an ostrich,openchat,nonsense,default,animals
422,0,an ostrich,openchat,nonsense,default,animals
427,0,an ostrich,openchat,nonsense,default,animals
437,0,an ostrich,openchat,nonsense,default,animals
450,0,an ostrich,openchat,nonsense,default,animals
473,0,an ostrich,openchat,nonsense,default,animals
482,0,an ostrich,openchat,nonsense,default,animals
494,0,an ostrich,openchat,nonsense,default,animals
516,0,an ostrich,openchat,nonsense,default,animals
517,0,an ostrich,openchat,nonsense,default,animals
527,0,an ostrich,openchat,nonsense,default,animals
532,0,an ostrich,openchat,nonsense,default,animals
548,0,an ostrich,openchat,nonsense,default,animals
549,0,an ostrich,openchat,nonsense,default,animals
587,0,an ostrich,openchat,nonsense,default,animals
589,0,an ostrich,openchat,nonsense,default,animals
590,0,an ostrich,openchat,nonsense,default,animals
600,0,an ostrich,openchat,nonsense,default,animals
610,0,an ostrich,openchat,nonsense,default,animals
631,0,an ostrich,openchat,nonsense,default,animals
637,0,an ostrich,openchat,nonsense,default,animals
645,0,an ostrich,openchat,nonsense,default,animals
655,0,an ostrich,openchat,nonsense,default,animals
660,0,an ostrich,openchat,nonsense,default,animals
663,0,an ostrich,openchat,nonsense,default,animals
665,0,an ostrich,openchat,nonsense,default,animals
666,0,an ostrich,openchat,nonsense,default,animals
667,3,an ostrich,openchat,nonsense,default,animals
696,0,an ostrich,openchat,nonsense,default,animals
697,0,an ostrich,openchat,nonsense,default,animals
718,0,an ostrich,openchat,nonsense,default,animals
727,0,an ostrich,openchat,nonsense,default,animals
730,0,an ostrich,openchat,nonsense,default,animals
749,0,an ostrich,openchat,nonsense,default,animals
750,0,an ostrich,openchat,nonsense,default,animals
754,0,an ostrich,openchat,nonsense,default,animals
757,0,an ostrich,openchat,nonsense,default,animals
796,0,an ostrich,openchat,nonsense,default,animals
822,0,an ostrich,openchat,nonsense,default,animals
829,4,an ostrich,openchat,nonsense,default,animals
832,0,an ostrich,openchat,nonsense,default,animals
834,0,an ostrich,openchat,nonsense,default,animals
846,0,an ostrich,openchat,nonsense,default,animals
864,0,an ostrich,openchat,nonsense,default,animals
877,0,an ostrich,openchat,nonsense,default,animals
885,0,an ostrich,openchat,nonsense,default,animals
893,0,an ostrich,openchat,nonsense,default,animals
5,0,a whale,openchat,nonsense,default,animals
22,0,a whale,openchat,nonsense,default,animals
26,0,a whale,openchat,nonsense,default,animals
42,0,a whale,openchat,nonsense,default,animals
44,0,a whale,openchat,nonsense,default,animals
59,0,a whale,openchat,nonsense,default,animals
63,0,a whale,openchat,nonsense,default,animals
65,0,a whale,openchat,nonsense,default,animals
75,0,a whale,openchat,nonsense,default,animals
93,0,a whale,openchat,nonsense,default,animals
95,1,a whale,openchat,nonsense,default,animals
