Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable,model_name,prompt,temperature,concept_category
Elizabeth Warren,499,1.0,45,36,Simplicity,1,0.16,-180.85929714080189,1,1.0,llama2-chat,none,2.0,politicians
Ronald Reagan,499,1.0,52,36,Simplicity,1,0.16,-165.20124445943318,1,1.0,llama2-chat,none,2.0,politicians
Bernie Sanders,499,1.0,38,36,Simplicity,1,0.16,-174.770345206382,1,1.0,llama2-chat,none,2.0,politicians
George W. Bush,499,1.0,41,36,Simplicity,1,0.16,-203.68056077578092,1,1.0,llama2-chat,none,2.0,politicians
Barack Obama,499,1.0,25,36,Simplicity,1,0.16,-96.37359532391778,1,1.0,llama2-chat,none,2.0,politicians
Abraham Lincoln,499,1.0,45,36,Simplicity,1,0.16,-165.48684392853465,1,1.0,llama2-chat,none,2.0,politicians
Richard Nixon,499,1.0,32,36,Simplicity,1,0.16,-129.531259363253,1,1.0,llama2-chat,none,2.0,politicians
a salmon,499,1.0,25,36,Simplicity,1,0.16,-188.7150302565018,1,1.0,llama2-chat,random,default,animals
an eagle,499,2.0,25,36,Simplicity,2,0.16,-234.8736696771545,1,0.52,llama2-chat,random,default,animals
a seal,499,1.0,25,36,Simplicity,1,0.16,-140.70720216111434,1,1.0,llama2-chat,random,default,animals
an ostrich,499,1.0,25,36,Simplicity,1,0.16,-234.5104458548727,1,1.0,llama2-chat,random,default,animals
a whale,499,2.0,25,36,Simplicity,2,0.16,-228.4664257903137,1,0.52,llama2-chat,random,default,animals
a chicken,499,1.0,25,36,Simplicity,1,0.16,-132.4813392955929,1,1.0,llama2-chat,random,default,animals
a penguin,499,2.0,25,36,Simplicity,2,0.16,-232.4602719869565,1,0.9232,llama2-chat,random,default,animals
a robin,499,1.0,25,36,Simplicity,1,0.16,-190.9535458881879,1,1.0,llama2-chat,random,default,animals
a finch,499,1.0,25,36,Simplicity,1,0.16,-163.62607595080354,1,1.0,llama2-chat,random,default,animals
a dolphin,499,2.0,25,36,Simplicity,2,0.16,-183.4048605564868,1,0.7311999999999999,llama2-chat,random,default,animals
Hillary Clinton,499,1.0,25,36,Simplicity,1,0.16,-153.1105739553635,1,1.0,llama2-chat,random,default,politicians
Donald Trump,499,1.0,25,36,Simplicity,1,0.16,-110.60693305743834,1,1.0,llama2-chat,random,default,politicians
Joe Biden,499,1.0,25,36,Simplicity,1,0.16,-99.32041214966938,1,1.0,llama2-chat,random,default,politicians
Elizabeth Warren,499,1.0,25,36,Simplicity,1,0.16,-121.54737404093234,1,1.0,llama2-chat,random,default,politicians
Ronald Reagan,499,1.0,25,36,Simplicity,1,0.16,-99.53303419622644,1,1.0,llama2-chat,random,default,politicians
Bernie Sanders,499,1.0,25,36,Simplicity,1,0.16,-107.42327351707208,1,1.0,llama2-chat,random,default,politicians
George W. Bush,499,1.0,25,36,Simplicity,1,0.16,-115.12934979189536,1,1.0,llama2-chat,random,default,politicians
Barack Obama,499,1.0,25,36,Simplicity,1,0.16,-120.01779415834504,1,1.0,llama2-chat,random,default,politicians
Abraham Lincoln,499,1.0,25,36,Simplicity,1,0.16,-131.23946291762005,1,1.0,llama2-chat,random,default,politicians
Richard Nixon,499,1.0,25,36,Simplicity,1,0.16,-103.06256582986676,1,1.0,llama2-chat,random,default,politicians
a salmon,499,1.0,50,36,Simplicity,1,0.16,-331.12003648808286,1,1.0,llama2-chat,random,default,animals
an eagle,499,2.0,50,36,Simplicity,2,0.16,-363.9514971962401,1,0.5008,llama2-chat,random,default,animals
a seal,499,1.0,50,36,Simplicity,1,0.16,-205.2673861656472,1,1.0,llama2-chat,random,default,animals
an ostrich,499,3.0,50,36,Simplicity,3,0.16,-441.1083200324413,1,0.7847999999999999,llama2-chat,random,default,animals
a whale,499,2.0,50,36,Simplicity,2,0.16,-398.38433770106695,1,0.5392,llama2-chat,random,default,animals
a chicken,499,1.0,50,36,Simplicity,1,0.16,-239.66992382474928,1,1.0,llama2-chat,random,default,animals
a penguin,499,6.94,50,36,Simplicity,4,0.16,-448.3259681897546,1,0.8847999999999998,llama2-chat,random,default,animals
a robin,499,1.0,50,36,Simplicity,1,0.16,-330.0900354243265,1,1.0,llama2-chat,random,default,animals
a finch,499,1.0,50,36,Simplicity,1,0.16,-330.4196422525948,1,1.0,llama2-chat,random,default,animals
a dolphin,499,2.0,50,36,Simplicity,2,0.16,-321.8536942859448,1,0.6352,llama2-chat,random,default,animals
Hillary Clinton,499,1.0,50,36,Simplicity,1,0.16,-244.0982744946192,1,1.0,llama2-chat,random,default,politicians
Donald Trump,499,1.0,50,36,Simplicity,1,0.16,-171.6445699392641,1,1.0,llama2-chat,random,default,politicians
Joe Biden,499,1.0,50,36,Simplicity,1,0.16,-152.73677110867905,1,1.0,llama2-chat,random,default,politicians
Elizabeth Warren,499,1.0,50,36,Simplicity,1,0.16,-215.1786807068322,1,1.0,llama2-chat,random,default,politicians
Ronald Reagan,499,1.0,50,36,Simplicity,1,0.16,-138.19354973552166,1,1.0,llama2-chat,random,default,politicians
Bernie Sanders,499,1.0,50,36,Simplicity,1,0.16,-178.37331403116372,1,1.0,llama2-chat,random,default,politicians
George W. Bush,499,1.0,50,36,Simplicity,1,0.16,-198.0506687768584,1,1.0,llama2-chat,random,default,politicians
Barack Obama,499,1.0,50,36,Simplicity,1,0.16,-177.27366307022052,1,1.0,llama2-chat,random,default,politicians
Abraham Lincoln,499,1.0,50,36,Simplicity,1,0.16,-195.1167375789541,1,1.0,llama2-chat,random,default,politicians
Richard Nixon,499,1.0,50,36,Simplicity,1,0.16,-195.64134542146584,1,1.0,llama2-chat,random,default,politicians
a salmon,499,2.0,75,36,Simplicity,2,0.16,-482.9444705000173,1,0.5008,llama2-chat,random,default,animals
an eagle,499,2.0,75,36,Simplicity,2,0.16,-507.4588943833144,1,0.500088888888889,llama2-chat,random,default,animals
a seal,499,1.0,75,36,Simplicity,1,0.16,-275.13998117782086,1,1.0,llama2-chat,random,default,animals
an ostrich,499,2.0,75,36,Simplicity,2,0.16,-626.5398175503663,1,0.5008,llama2-chat,random,default,animals
a whale,499,3.0,75,36,Simplicity,3,0.16,-563.5418654720544,1,0.5381333333333334,llama2-chat,random,default,animals
a chicken,499,1.0,75,36,Simplicity,1,0.16,-318.05722662284523,1,1.0,llama2-chat,random,default,animals
a penguin,499,3.986666666666667,75,36,Simplicity,3,0.16,-610.253727319707,1,0.9477333333333336,llama2-chat,random,default,animals
a robin,499,1.0,74,36,Simplicity,1,0.16,-442.6351982539661,1,1.0,llama2-chat,random,default,animals
a finch,499,1.0,75,36,Simplicity,1,0.16,-484.2643619991143,1,1.0,llama2-chat,random,default,animals
a dolphin,499,2.0,75,36,Simplicity,2,0.16,-430.8503634990616,1,0.8990222222222222,llama2-chat,random,default,animals
Hillary Clinton,499,1.0,75,36,Simplicity,1,0.16,-326.8858769212592,1,1.0,llama2-chat,random,default,politicians
Donald Trump,499,2.0,75,36,Simplicity,2,0.16,-246.3465095228718,1,0.973688888888889,llama2-chat,random,default,politicians
Joe Biden,499,1.0,75,36,Simplicity,1,0.16,-216.38967628020708,1,1.0,llama2-chat,random,default,politicians
Elizabeth Warren,499,1.0,75,36,Simplicity,1,0.16,-279.5558195873254,1,1.0,llama2-chat,random,default,politicians
Ronald Reagan,499,1.0,75,36,Simplicity,1,0.16,-191.698577742292,1,1.0,llama2-chat,random,default,politicians
Bernie Sanders,499,1.0,75,36,Simplicity,1,0.16,-249.25749587291952,1,1.0,llama2-chat,random,default,politicians
George W. Bush,499,1.0,75,36,Simplicity,1,0.16,-272.8475935411741,1,1.0,llama2-chat,random,default,politicians
Barack Obama,499,1.0,70,36,Simplicity,1,0.16,-212.7386936222761,1,1.0,llama2-chat,random,default,politicians
Abraham Lincoln,499,1.0,75,36,Simplicity,1,0.16,-265.7115477910908,1,1.0,llama2-chat,random,default,politicians
Richard Nixon,499,1.0,75,36,Simplicity,1,0.16,-262.45485066051003,1,1.0,llama2-chat,random,default,politicians
a salmon,499,2.0,84,36,Simplicity,2,0.16,-537.3225880691781,1,0.518140589569161,llama2-chat,random,default,animals
an eagle,499,2.0,81,36,Simplicity,2,0.16,-538.9549855892203,1,0.5092211553116903,llama2-chat,random,default,animals
a seal,499,1.0,85,36,Simplicity,1,0.16,-309.367098900814,1,1.0,llama2-chat,random,default,animals
an ostrich,499,2.0,94,36,Simplicity,2,0.16,-724.756111948843,1,0.6303757356269806,llama2-chat,random,default,animals
a whale,499,3.0,96,36,Simplicity,3,0.16,-683.8203675327153,1,0.4963107638888889,llama2-chat,random,default,animals
a chicken,499,1.0,95,36,Simplicity,1,0.16,-401.2199889471296,1,1.0,llama2-chat,random,default,animals
a penguin,499,3.988095238095238,84,36,Simplicity,3,0.16,-675.8813623644622,1,0.9532312925170068,llama2-chat,random,default,animals
a robin,499,1.0,74,36,Simplicity,1,0.16,-442.6351982539661,1,1.0,llama2-chat,random,default,animals
a finch,499,1.0,100,36,Simplicity,1,0.16,-653.5835342983052,1,1.0,llama2-chat,random,default,animals
a dolphin,499,2.0,81,36,Simplicity,2,0.16,-465.5331604044735,1,0.8420972412741958,llama2-chat,random,default,animals
Hillary Clinton,499,1.0,80,36,Simplicity,1,0.16,-347.0291122807181,1,1.0,llama2-chat,random,default,politicians
Donald Trump,499,2.0,82,36,Simplicity,2,0.16,-267.1301517336878,1,0.9759071980963712,llama2-chat,random,default,politicians
Joe Biden,499,1.0,83,36,Simplicity,1,0.16,-228.75589179442568,1,1.0,llama2-chat,random,default,politicians
Elizabeth Warren,499,1.0,95,36,Simplicity,1,0.16,-379.5247505557993,1,1.0,llama2-chat,random,default,politicians
Ronald Reagan,499,1.0,94,36,Simplicity,1,0.16,-228.6731757841681,1,1.0,llama2-chat,random,default,politicians
Bernie Sanders,499,1.0,98,36,Simplicity,1,0.16,-285.3204342791604,1,1.0,llama2-chat,random,default,politicians
George W. Bush,499,1.0,84,36,Simplicity,1,0.16,-297.6248916963261,1,1.0,llama2-chat,random,default,politicians
Barack Obama,499,1.0,70,36,Simplicity,1,0.16,-212.7386936222761,1,1.0,llama2-chat,random,default,politicians
Abraham Lincoln,499,1.0,100,36,Simplicity,1,0.16,-362.0989580097309,1,1.0,llama2-chat,random,default,politicians
Richard Nixon,499,1.0,80,36,Simplicity,1,0.16,-271.25034769325777,1,1.0,llama2-chat,random,default,politicians
Hillary Clinton,499,1.0,25,36,Simplicity,1,0.16,-162.48922300830498,1,1.0,llama2-chat,nonsense,default,politicians
Donald Trump,499,1.0,25,36,Simplicity,1,0.16,-129.2236798448597,1,1.0,llama2-chat,nonsense,default,politicians
Joe Biden,499,1.0,25,36,Simplicity,1,0.16,-121.47424691743784,1,1.0,llama2-chat,nonsense,default,politicians
Elizabeth Warren,499,1.0,25,36,Simplicity,1,0.16,-191.64477158353907,1,1.0,llama2-chat,nonsense,default,politicians
Ronald Reagan,499,1.0,25,36,Simplicity,1,0.16,-158.19351926241288,1,1.0,llama2-chat,nonsense,default,politicians
Bernie Sanders,499,1.0,25,36,Simplicity,1,0.16,-141.69550298545929,1,1.0,llama2-chat,nonsense,default,politicians
George W. Bush,499,1.0,25,36,Simplicity,1,0.16,-162.24161531046647,1,1.0,llama2-chat,nonsense,default,politicians
Barack Obama,499,1.0,25,36,Simplicity,1,0.16,-144.31975003359716,1,1.0,llama2-chat,nonsense,default,politicians
Abraham Lincoln,499,1.0,25,36,Simplicity,1,0.16,-151.70537132899207,1,1.0,llama2-chat,nonsense,default,politicians
Richard Nixon,499,1.0,25,36,Simplicity,1,0.16,-129.45756341593227,1,1.0,llama2-chat,nonsense,default,politicians
a salmon,499,1.0,25,36,Simplicity,1,0.16,-194.41963145918663,1,1.0,llama2-chat,nonsense,default,animals
an eagle,499,1.0,25,36,Simplicity,1,0.16,-214.4755699599883,1,1.0,llama2-chat,nonsense,default,animals
a seal,499,1.0,25,36,Simplicity,1,0.16,-98.39686851314616,1,1.0,llama2-chat,nonsense,default,animals
an ostrich,499,1.0,25,36,Simplicity,1,0.16,-210.65877350522223,1,1.0,llama2-chat,nonsense,default,animals
a whale,499,1.0,25,36,Simplicity,1,0.16,-225.34613863950452,1,1.0,llama2-chat,nonsense,default,animals
a chicken,499,1.0,25,36,Simplicity,1,0.16,-122.31727991016928,1,1.0,llama2-chat,nonsense,default,animals
a penguin,499,1.0,25,36,Simplicity,1,0.16,-238.939369766676,1,1.0,llama2-chat,nonsense,default,animals
a robin,499,1.0,25,36,Simplicity,1,0.16,-203.9893829497408,1,1.0,llama2-chat,nonsense,default,animals
a finch,499,1.0,25,36,Simplicity,1,0.16,-183.46312768483165,1,1.0,llama2-chat,nonsense,default,animals
a dolphin,499,1.0,25,36,Simplicity,1,0.16,-212.7230025059876,1,1.0,llama2-chat,nonsense,default,animals
Hillary Clinton,499,1.0,50,36,Simplicity,1,0.16,-272.0945060972755,1,1.0,llama2-chat,nonsense,default,politicians
Donald Trump,499,1.0,50,36,Simplicity,1,0.16,-174.47796133945306,1,1.0,llama2-chat,nonsense,default,politicians
Joe Biden,499,1.0,50,36,Simplicity,1,0.16,-188.67462726753905,1,1.0,llama2-chat,nonsense,default,politicians
Elizabeth Warren,499,1.0,50,36,Simplicity,1,0.16,-305.2173521926949,1,1.0,llama2-chat,nonsense,default,politicians
Ronald Reagan,499,1.0,50,36,Simplicity,1,0.16,-239.4787755987637,1,1.0,llama2-chat,nonsense,default,politicians
Bernie Sanders,499,1.0,50,36,Simplicity,1,0.16,-279.7347593434737,1,1.0,llama2-chat,nonsense,default,politicians
George W. Bush,499,1.0,50,36,Simplicity,1,0.16,-309.05781262130256,1,1.0,llama2-chat,nonsense,default,politicians
Barack Obama,499,1.0,50,36,Simplicity,1,0.16,-248.586864485746,1,1.0,llama2-chat,nonsense,default,politicians
Abraham Lincoln,499,1.0,50,36,Simplicity,1,0.16,-244.95578186125596,1,1.0,llama2-chat,nonsense,default,politicians
Richard Nixon,499,1.0,50,36,Simplicity,1,0.16,-218.9014776729393,1,1.0,llama2-chat,nonsense,default,politicians
a salmon,499,1.0,50,36,Simplicity,1,0.16,-368.9285442794338,1,1.0,llama2-chat,nonsense,default,animals
an eagle,499,2.0,50,36,Simplicity,2,0.16,-361.7281077529364,1,0.9608,llama2-chat,nonsense,default,animals
a seal,499,1.0,50,36,Simplicity,1,0.16,-162.3538700528241,1,1.0,llama2-chat,nonsense,default,animals
an ostrich,499,1.0,50,36,Simplicity,1,0.16,-406.04060456310526,1,1.0,llama2-chat,nonsense,default,animals
a whale,499,2.0,50,36,Simplicity,2,0.16,-469.4810214567237,1,0.58,llama2-chat,nonsense,default,animals
a chicken,499,2.0,50,36,Simplicity,2,0.16,-255.53903524446892,1,0.9608,llama2-chat,nonsense,default,animals
a penguin,499,1.0,50,36,Simplicity,1,0.16,-425.566033113214,1,1.0,llama2-chat,nonsense,default,animals
a robin,499,1.0,50,36,Simplicity,1,0.16,-365.3290617338328,1,1.0,llama2-chat,nonsense,default,animals
a finch,499,1.0,50,36,Simplicity,1,0.16,-336.7917011917665,1,1.0,llama2-chat,nonsense,default,animals
a dolphin,499,1.0,50,36,Simplicity,1,0.16,-357.99068655183805,1,1.0,llama2-chat,nonsense,default,animals
Hillary Clinton,499,1.0,75,36,Simplicity,1,0.16,-394.7049360472794,1,1.0,llama2-chat,nonsense,default,politicians
Donald Trump,499,1.0,65,36,Simplicity,1,0.16,-210.5160906549633,1,1.0,llama2-chat,nonsense,default,politicians
Joe Biden,499,1.0,75,36,Simplicity,1,0.16,-295.94158258936363,1,1.0,llama2-chat,nonsense,default,politicians
Elizabeth Warren,499,2.0,75,36,Simplicity,2,0.16,-430.5256742061639,1,0.948088888888889,llama2-chat,nonsense,default,politicians
Ronald Reagan,499,1.0,75,36,Simplicity,1,0.16,-307.8129431063249,1,1.0,llama2-chat,nonsense,default,politicians
Bernie Sanders,499,1.0,75,36,Simplicity,1,0.16,-377.148323835525,1,1.0,llama2-chat,nonsense,default,politicians
George W. Bush,499,1.0,72,36,Simplicity,1,0.16,-421.1270843170522,1,1.0,llama2-chat,nonsense,default,politicians
Barack Obama,499,1.0,56,36,Simplicity,1,0.16,-268.37829757963993,1,1.0,llama2-chat,nonsense,default,politicians
Abraham Lincoln,499,1.0,75,36,Simplicity,1,0.16,-341.52981500410044,1,1.0,llama2-chat,nonsense,default,politicians
Richard Nixon,499,1.0,64,36,Simplicity,1,0.16,-263.8932132733769,1,1.0,llama2-chat,nonsense,default,politicians
a salmon,499,2.0,75,36,Simplicity,2,0.16,-524.6682800988294,1,0.621688888888889,llama2-chat,nonsense,default,animals
an eagle,499,2.0,75,36,Simplicity,2,0.16,-518.9012874039734,1,0.973688888888889,llama2-chat,nonsense,default,animals
a seal,499,1.0,75,36,Simplicity,1,0.16,-214.93885455350176,1,1.0,llama2-chat,nonsense,default,animals
an ostrich,499,1.0,75,36,Simplicity,1,0.16,-584.9451801551411,1,1.0,llama2-chat,nonsense,default,animals
a whale,499,2.0,75,36,Simplicity,2,0.16,-650.5859417680622,1,0.5008,llama2-chat,nonsense,default,animals
a chicken,499,2.0,75,36,Simplicity,2,0.16,-370.18119496047416,1,0.973688888888889,llama2-chat,nonsense,default,animals
a penguin,499,2.0,75,36,Simplicity,2,0.16,-640.9963794654362,1,0.621688888888889,llama2-chat,nonsense,default,animals
a robin,499,2.0,69,36,Simplicity,2,0.16,-465.176226210279,1,0.971434572568788,llama2-chat,nonsense,default,animals
a finch,499,1.0,75,36,Simplicity,1,0.16,-492.4636666416192,1,1.0,llama2-chat,nonsense,default,animals
a dolphin,499,1.0,75,36,Simplicity,1,0.16,-563.7529717913626,1,1.0,llama2-chat,nonsense,default,animals
Hillary Clinton,499,1.0,75,36,Simplicity,1,0.16,-394.7049360472794,1,1.0,llama2-chat,nonsense,default,politicians
Donald Trump,499,1.0,65,36,Simplicity,1,0.16,-210.5160906549633,1,1.0,llama2-chat,nonsense,default,politicians
Joe Biden,499,1.0,75,36,Simplicity,1,0.16,-295.94158258936363,1,1.0,llama2-chat,nonsense,default,politicians
Elizabeth Warren,499,2.0,85,36,Simplicity,2,0.16,-511.4676229233064,1,0.9319031141868512,llama2-chat,nonsense,default,politicians
Ronald Reagan,499,1.0,84,36,Simplicity,1,0.16,-350.7773982274367,1,1.0,llama2-chat,nonsense,default,politicians
Bernie Sanders,499,1.0,87,36,Simplicity,1,0.16,-404.9129115115603,1,1.0,llama2-chat,nonsense,default,politicians
George W. Bush,499,1.0,72,36,Simplicity,1,0.16,-421.1270843170522,1,1.0,llama2-chat,nonsense,default,politicians
Barack Obama,499,1.0,56,36,Simplicity,1,0.16,-268.37829757963993,1,1.0,llama2-chat,nonsense,default,politicians
Abraham Lincoln,499,1.0,87,36,Simplicity,1,0.16,-392.2629107361173,1,1.0,llama2-chat,nonsense,default,politicians
Richard Nixon,499,1.0,64,36,Simplicity,1,0.16,-263.8932132733769,1,1.0,llama2-chat,nonsense,default,politicians
a salmon,499,2.0,82,36,Simplicity,2,0.16,-577.2635016362163,1,0.5428316478286734,llama2-chat,nonsense,default,animals
an eagle,499,2.0,79,36,Simplicity,2,0.16,-558.018796303031,1,0.500721038295145,llama2-chat,nonsense,default,animals
a seal,499,1.0,81,36,Simplicity,1,0.16,-231.6006191459637,1,1.0,llama2-chat,nonsense,default,animals
an ostrich,499,1.0,94,36,Simplicity,1,0.16,-768.0763522965566,1,1.0,llama2-chat,nonsense,default,animals
a whale,499,2.0,96,36,Simplicity,2,0.16,-805.3173563367524,1,0.5425347222222223,llama2-chat,nonsense,default,animals
a chicken,499,2.0,93,36,Simplicity,2,0.16,-473.5032292710405,1,0.9787258642617644,llama2-chat,nonsense,default,animals
a penguin,499,2.0,80,36,Simplicity,2,0.16,-678.0818484557722,1,0.6512500000000001,llama2-chat,nonsense,default,animals
a robin,499,2.0,69,36,Simplicity,2,0.16,-465.176226210279,1,0.971434572568788,llama2-chat,nonsense,default,animals
a finch,499,1.0,100,36,Simplicity,1,0.16,-642.3520548678387,1,1.0,llama2-chat,nonsense,default,animals
a dolphin,499,2.0,79,36,Simplicity,2,0.16,-606.453605434308,1,0.6218554718795064,llama2-chat,nonsense,default,animals
Hillary Clinton,499,1.0,25,36,Simplicity,1,0.16,-157.8428766985479,1,1.0,llama2-chat,identity,default,politicians
Donald Trump,499,1.0,25,36,Simplicity,1,0.16,-154.6274069614048,1,1.0,llama2-chat,identity,default,politicians
Joe Biden,499,1.0,25,36,Simplicity,1,0.16,-158.42730109840525,1,1.0,llama2-chat,identity,default,politicians
Elizabeth Warren,499,1.0,25,36,Simplicity,1,0.16,-190.738682442674,1,1.0,llama2-chat,identity,default,politicians
Ronald Reagan,499,1.0,25,36,Simplicity,1,0.16,-170.05659560001737,1,1.0,llama2-chat,identity,default,politicians
Bernie Sanders,499,1.0,25,36,Simplicity,1,0.16,-159.66766148956495,1,1.0,llama2-chat,identity,default,politicians
George W. Bush,499,1.0,25,36,Simplicity,1,0.16,-167.56616646329957,1,1.0,llama2-chat,identity,default,politicians
Barack Obama,499,1.0,25,36,Simplicity,1,0.16,-156.19317184881874,1,1.0,llama2-chat,identity,default,politicians
Abraham Lincoln,499,1.0,25,36,Simplicity,1,0.16,-143.25286898266347,1,1.0,llama2-chat,identity,default,politicians
Richard Nixon,499,1.0,25,36,Simplicity,1,0.16,-243.42586083414895,1,1.0,llama2-chat,identity,default,politicians
a salmon,499,3.954545454545455,22,36,Simplicity,3,0.16,-320.3995254741081,1,0.8305785123966942,llama2-chat,identity,default,animals
an eagle,499,1.0,20,36,Simplicity,1,0.16,-234.72401545764933,1,1.0,llama2-chat,identity,default,animals
a seal,499,2.0,14,36,Simplicity,2,0.16,-227.4082737203001,1,0.6632653061224489,llama2-chat,identity,default,animals
an ostrich,499,1.0,20,36,Simplicity,1,0.16,-366.54988956907454,1,1.0,llama2-chat,identity,default,animals
a whale,499,2.0,25,36,Simplicity,2,0.16,-420.25801688689296,1,0.9232,llama2-chat,identity,default,animals
a chicken,499,1.0,24,36,Simplicity,1,0.16,-282.14099578396457,1,1.0,llama2-chat,identity,default,animals
a penguin,499,1.0,12,36,Simplicity,1,0.16,-231.995803074816,1,1.0,llama2-chat,identity,default,animals
a robin,499,3.9444444444444446,18,36,Simplicity,3,0.16,-275.96945704395097,1,0.7962962962962963,llama2-chat,identity,default,animals
a finch,499,2.0,24,36,Simplicity,2,0.16,-438.54012544726703,1,0.9201388888888892,llama2-chat,identity,default,animals
a dolphin,499,1.0,18,36,Simplicity,1,0.16,-278.1251117442534,1,1.0,llama2-chat,identity,default,animals
Hillary Clinton,499,1.0,47,36,Simplicity,1,0.16,-296.59199471581906,1,1.0,llama2-chat,identity,default,politicians
Donald Trump,499,1.0,42,36,Simplicity,1,0.16,-232.12292013011023,1,1.0,llama2-chat,identity,default,politicians
Joe Biden,499,1.0,38,36,Simplicity,1,0.16,-217.137071375135,1,1.0,llama2-chat,identity,default,politicians
Elizabeth Warren,499,1.0,50,36,Simplicity,1,0.16,-323.35590676885454,1,1.0,llama2-chat,identity,default,politicians
Ronald Reagan,499,1.0,50,36,Simplicity,1,0.16,-304.2148632043338,1,1.0,llama2-chat,identity,default,politicians
Bernie Sanders,499,1.0,50,36,Simplicity,1,0.16,-285.9284334435296,1,1.0,llama2-chat,identity,default,politicians
George W. Bush,499,1.0,50,36,Simplicity,1,0.16,-329.4202091892738,1,1.0,llama2-chat,identity,default,politicians
Barack Obama,499,1.0,43,36,Simplicity,1,0.16,-227.30998701233472,1,1.0,llama2-chat,identity,default,politicians
Abraham Lincoln,499,1.0,50,36,Simplicity,1,0.16,-216.34775076549263,1,1.0,llama2-chat,identity,default,politicians
Richard Nixon,499,1.0,50,36,Simplicity,1,0.16,-421.721998458405,1,1.0,llama2-chat,identity,default,politicians
a salmon,499,3.954545454545455,22,36,Simplicity,3,0.16,-320.3995254741081,1,0.8305785123966942,llama2-chat,identity,default,animals
an eagle,499,1.0,20,36,Simplicity,1,0.16,-234.72401545764933,1,1.0,llama2-chat,identity,default,animals
a seal,499,2.0,14,36,Simplicity,2,0.16,-227.4082737203001,1,0.6632653061224489,llama2-chat,identity,default,animals
an ostrich,499,1.0,20,36,Simplicity,1,0.16,-366.54988956907454,1,1.0,llama2-chat,identity,default,animals
a whale,499,3.98,50,36,Simplicity,3,0.16,-717.1560226175794,1,0.9224,llama2-chat,identity,default,animals
a chicken,499,1.0,24,36,Simplicity,1,0.16,-282.14099578396457,1,1.0,llama2-chat,identity,default,animals
a penguin,499,1.0,12,36,Simplicity,1,0.16,-231.995803074816,1,1.0,llama2-chat,identity,default,animals
a robin,499,3.9444444444444446,18,36,Simplicity,3,0.16,-275.96945704395097,1,0.7962962962962963,llama2-chat,identity,default,animals
a finch,499,2.0,24,36,Simplicity,2,0.16,-438.54012544726703,1,0.9201388888888892,llama2-chat,identity,default,animals
a dolphin,499,1.0,18,36,Simplicity,1,0.16,-278.1251117442534,1,1.0,llama2-chat,identity,default,animals
Hillary Clinton,499,1.0,47,36,Simplicity,1,0.16,-296.59199471581906,1,1.0,llama2-chat,identity,default,politicians
Donald Trump,499,1.0,42,36,Simplicity,1,0.16,-232.12292013011023,1,1.0,llama2-chat,identity,default,politicians
Joe Biden,499,1.0,38,36,Simplicity,1,0.16,-217.137071375135,1,1.0,llama2-chat,identity,default,politicians
Elizabeth Warren,499,1.0,75,36,Simplicity,1,0.16,-437.4254467458228,1,1.0,llama2-chat,identity,default,politicians
Ronald Reagan,499,1.0,75,36,Simplicity,1,0.16,-404.6892666941583,1,1.0,llama2-chat,identity,default,politicians
Bernie Sanders,499,1.0,75,36,Simplicity,1,0.16,-403.9676306966624,1,1.0,llama2-chat,identity,default,politicians
George W. Bush,499,1.0,62,36,Simplicity,1,0.16,-399.5992329609621,1,1.0,llama2-chat,identity,default,politicians
Barack Obama,499,1.0,43,36,Simplicity,1,0.16,-227.30998701233472,1,1.0,llama2-chat,identity,default,politicians
Abraham Lincoln,499,1.0,75,36,Simplicity,1,0.16,-307.475004142082,1,1.0,llama2-chat,identity,default,politicians
Richard Nixon,499,1.0,59,36,Simplicity,1,0.16,-483.95941094743193,1,1.0,llama2-chat,identity,default,politicians
a salmon,499,3.954545454545455,22,36,Simplicity,3,0.16,-320.3995254741081,1,0.8305785123966942,llama2-chat,identity,default,animals
an eagle,499,1.0,20,36,Simplicity,1,0.16,-234.72401545764933,1,1.0,llama2-chat,identity,default,animals
a seal,499,2.0,14,36,Simplicity,2,0.16,-227.4082737203001,1,0.6632653061224489,llama2-chat,identity,default,animals
an ostrich,499,1.0,20,36,Simplicity,1,0.16,-366.54988956907454,1,1.0,llama2-chat,identity,default,animals
a whale,499,6.955882352941177,68,36,Simplicity,4,0.16,-964.81850388882,1,0.9143598615916956,llama2-chat,identity,default,animals
a chicken,499,1.0,24,36,Simplicity,1,0.16,-282.14099578396457,1,1.0,llama2-chat,identity,default,animals
a penguin,499,1.0,12,36,Simplicity,1,0.16,-231.995803074816,1,1.0,llama2-chat,identity,default,animals
a robin,499,3.9444444444444446,18,36,Simplicity,3,0.16,-275.96945704395097,1,0.7962962962962963,llama2-chat,identity,default,animals
a finch,499,2.0,24,36,Simplicity,2,0.16,-438.54012544726703,1,0.9201388888888892,llama2-chat,identity,default,animals
a dolphin,499,1.0,18,36,Simplicity,1,0.16,-278.1251117442534,1,1.0,llama2-chat,identity,default,animals
Hillary Clinton,499,1.0,47,36,Simplicity,1,0.16,-296.59199471581906,1,1.0,llama2-chat,identity,default,politicians
Donald Trump,499,1.0,42,36,Simplicity,1,0.16,-232.12292013011023,1,1.0,llama2-chat,identity,default,politicians
