ID,Table,Concept,model_name,prompt,temperature,concept_category
660,0,Elizabeth Warren,llama2-chat,none,default,politicians
663,0,Elizabeth Warren,llama2-chat,none,default,politicians
665,0,Elizabeth Warren,llama2-chat,none,default,politicians
666,0,Elizabeth Warren,llama2-chat,none,default,politicians
667,0,Elizabeth Warren,llama2-chat,none,default,politicians
672,0,Elizabeth Warren,llama2-chat,none,default,politicians
692,0,Elizabeth Warren,llama2-chat,none,default,politicians
696,0,Elizabeth Warren,llama2-chat,none,default,politicians
697,0,Elizabeth Warren,llama2-chat,none,default,politicians
718,0,Elizabeth Warren,llama2-chat,none,default,politicians
727,0,Elizabeth Warren,llama2-chat,none,default,politicians
730,0,Elizabeth Warren,llama2-chat,none,default,politicians
749,0,Elizabeth Warren,llama2-chat,none,default,politicians
750,0,Elizabeth Warren,llama2-chat,none,default,politicians
754,0,Elizabeth Warren,llama2-chat,none,default,politicians
757,0,Elizabeth Warren,llama2-chat,none,default,politicians
796,0,Elizabeth Warren,llama2-chat,none,default,politicians
822,0,Elizabeth Warren,llama2-chat,none,default,politicians
829,0,Elizabeth Warren,llama2-chat,none,default,politicians
832,0,Elizabeth Warren,llama2-chat,none,default,politicians
834,0,Elizabeth Warren,llama2-chat,none,default,politicians
846,0,Elizabeth Warren,llama2-chat,none,default,politicians
864,0,Elizabeth Warren,llama2-chat,none,default,politicians
877,0,Elizabeth Warren,llama2-chat,none,default,politicians
885,0,Elizabeth Warren,llama2-chat,none,default,politicians
893,0,Elizabeth Warren,llama2-chat,none,default,politicians
5,0,Ronald Reagan,llama2-chat,none,default,politicians
22,0,Ronald Reagan,llama2-chat,none,default,politicians
26,0,Ronald Reagan,llama2-chat,none,default,politicians
42,0,Ronald Reagan,llama2-chat,none,default,politicians
44,0,Ronald Reagan,llama2-chat,none,default,politicians
59,0,Ronald Reagan,llama2-chat,none,default,politicians
63,0,Ronald Reagan,llama2-chat,none,default,politicians
65,0,Ronald Reagan,llama2-chat,none,default,politicians
75,0,Ronald Reagan,llama2-chat,none,default,politicians
93,0,Ronald Reagan,llama2-chat,none,default,politicians
95,0,Ronald Reagan,llama2-chat,none,default,politicians
116,0,Ronald Reagan,llama2-chat,none,default,politicians
120,0,Ronald Reagan,llama2-chat,none,default,politicians
121,0,Ronald Reagan,llama2-chat,none,default,politicians
135,0,Ronald Reagan,llama2-chat,none,default,politicians
140,0,Ronald Reagan,llama2-chat,none,default,politicians
158,0,Ronald Reagan,llama2-chat,none,default,politicians
166,0,Ronald Reagan,llama2-chat,none,default,politicians
187,0,Ronald Reagan,llama2-chat,none,default,politicians
208,0,Ronald Reagan,llama2-chat,none,default,politicians
225,0,Ronald Reagan,llama2-chat,none,default,politicians
228,0,Ronald Reagan,llama2-chat,none,default,politicians
313,0,Ronald Reagan,llama2-chat,none,default,politicians
315,0,Ronald Reagan,llama2-chat,none,default,politicians
323,0,Ronald Reagan,llama2-chat,none,default,politicians
325,0,Ronald Reagan,llama2-chat,none,default,politicians
332,0,Ronald Reagan,llama2-chat,none,default,politicians
334,0,Ronald Reagan,llama2-chat,none,default,politicians
339,0,Ronald Reagan,llama2-chat,none,default,politicians
354,0,Ronald Reagan,llama2-chat,none,default,politicians
356,0,Ronald Reagan,llama2-chat,none,default,politicians
357,0,Ronald Reagan,llama2-chat,none,default,politicians
361,0,Ronald Reagan,llama2-chat,none,default,politicians
378,0,Ronald Reagan,llama2-chat,none,default,politicians
383,0,Ronald Reagan,llama2-chat,none,default,politicians
385,0,Ronald Reagan,llama2-chat,none,default,politicians
387,0,Ronald Reagan,llama2-chat,none,default,politicians
393,0,Ronald Reagan,llama2-chat,none,default,politicians
394,0,Ronald Reagan,llama2-chat,none,default,politicians
407,0,Ronald Reagan,llama2-chat,none,default,politicians
416,0,Ronald Reagan,llama2-chat,none,default,politicians
417,0,Ronald Reagan,llama2-chat,none,default,politicians
424,0,Ronald Reagan,llama2-chat,none,default,politicians
425,0,Ronald Reagan,llama2-chat,none,default,politicians
431,0,Ronald Reagan,llama2-chat,none,default,politicians
432,0,Ronald Reagan,llama2-chat,none,default,politicians
434,0,Ronald Reagan,llama2-chat,none,default,politicians
455,0,Ronald Reagan,llama2-chat,none,default,politicians
462,0,Ronald Reagan,llama2-chat,none,default,politicians
464,0,Ronald Reagan,llama2-chat,none,default,politicians
465,0,Ronald Reagan,llama2-chat,none,default,politicians
466,0,Ronald Reagan,llama2-chat,none,default,politicians
472,0,Ronald Reagan,llama2-chat,none,default,politicians
481,0,Ronald Reagan,llama2-chat,none,default,politicians
515,0,Ronald Reagan,llama2-chat,none,default,politicians
528,0,Ronald Reagan,llama2-chat,none,default,politicians
529,0,Ronald Reagan,llama2-chat,none,default,politicians
531,0,Ronald Reagan,llama2-chat,none,default,politicians
537,0,Ronald Reagan,llama2-chat,none,default,politicians
538,0,Ronald Reagan,llama2-chat,none,default,politicians
543,0,Ronald Reagan,llama2-chat,none,default,politicians
546,0,Ronald Reagan,llama2-chat,none,default,politicians
565,0,Ronald Reagan,llama2-chat,none,default,politicians
566,0,Ronald Reagan,llama2-chat,none,default,politicians
571,0,Ronald Reagan,llama2-chat,none,default,politicians
586,0,Ronald Reagan,llama2-chat,none,default,politicians
606,0,Ronald Reagan,llama2-chat,none,default,politicians
612,0,Ronald Reagan,llama2-chat,none,default,politicians
614,0,Ronald Reagan,llama2-chat,none,default,politicians
616,0,Ronald Reagan,llama2-chat,none,default,politicians
634,0,Ronald Reagan,llama2-chat,none,default,politicians
646,0,Ronald Reagan,llama2-chat,none,default,politicians
668,0,Ronald Reagan,llama2-chat,none,default,politicians
669,0,Ronald Reagan,llama2-chat,none,default,politicians
683,0,Ronald Reagan,llama2-chat,none,default,politicians
684,0,Ronald Reagan,llama2-chat,none,default,politicians
715,0,Ronald Reagan,llama2-chat,none,default,politicians
720,0,Ronald Reagan,llama2-chat,none,default,politicians
723,0,Ronald Reagan,llama2-chat,none,default,politicians
746,0,Ronald Reagan,llama2-chat,none,default,politicians
752,0,Ronald Reagan,llama2-chat,none,default,politicians
759,0,Ronald Reagan,llama2-chat,none,default,politicians
762,0,Ronald Reagan,llama2-chat,none,default,politicians
764,0,Ronald Reagan,llama2-chat,none,default,politicians
770,0,Ronald Reagan,llama2-chat,none,default,politicians
779,0,Ronald Reagan,llama2-chat,none,default,politicians
783,0,Ronald Reagan,llama2-chat,none,default,politicians
790,0,Ronald Reagan,llama2-chat,none,default,politicians
797,0,Ronald Reagan,llama2-chat,none,default,politicians
803,0,Ronald Reagan,llama2-chat,none,default,politicians
809,0,Ronald Reagan,llama2-chat,none,default,politicians
820,0,Ronald Reagan,llama2-chat,none,default,politicians
825,0,Ronald Reagan,llama2-chat,none,default,politicians
862,0,Ronald Reagan,llama2-chat,none,default,politicians
866,0,Ronald Reagan,llama2-chat,none,default,politicians
875,0,Ronald Reagan,llama2-chat,none,default,politicians
884,0,Ronald Reagan,llama2-chat,none,default,politicians
887,0,Ronald Reagan,llama2-chat,none,default,politicians
6,0,Bernie Sanders,llama2-chat,none,default,politicians
13,0,Bernie Sanders,llama2-chat,none,default,politicians
27,0,Bernie Sanders,llama2-chat,none,default,politicians
31,0,Bernie Sanders,llama2-chat,none,default,politicians
33,0,Bernie Sanders,llama2-chat,none,default,politicians
50,0,Bernie Sanders,llama2-chat,none,default,politicians
86,0,Bernie Sanders,llama2-chat,none,default,politicians
89,0,Bernie Sanders,llama2-chat,none,default,politicians
90,0,Bernie Sanders,llama2-chat,none,default,politicians
106,0,Bernie Sanders,llama2-chat,none,default,politicians
109,0,Bernie Sanders,llama2-chat,none,default,politicians
111,0,Bernie Sanders,llama2-chat,none,default,politicians
113,0,Bernie Sanders,llama2-chat,none,default,politicians
122,0,Bernie Sanders,llama2-chat,none,default,politicians
132,0,Bernie Sanders,llama2-chat,none,default,politicians
150,0,Bernie Sanders,llama2-chat,none,default,politicians
157,0,Bernie Sanders,llama2-chat,none,default,politicians
170,0,Bernie Sanders,llama2-chat,none,default,politicians
184,0,Bernie Sanders,llama2-chat,none,default,politicians
204,0,Bernie Sanders,llama2-chat,none,default,politicians
207,0,Bernie Sanders,llama2-chat,none,default,politicians
209,0,Bernie Sanders,llama2-chat,none,default,politicians
210,0,Bernie Sanders,llama2-chat,none,default,politicians
226,0,Bernie Sanders,llama2-chat,none,default,politicians
239,0,Bernie Sanders,llama2-chat,none,default,politicians
240,0,Bernie Sanders,llama2-chat,none,default,politicians
241,0,Bernie Sanders,llama2-chat,none,default,politicians
255,0,Bernie Sanders,llama2-chat,none,default,politicians
257,0,Bernie Sanders,llama2-chat,none,default,politicians
263,0,Bernie Sanders,llama2-chat,none,default,politicians
274,0,Bernie Sanders,llama2-chat,none,default,politicians
277,0,Bernie Sanders,llama2-chat,none,default,politicians
283,0,Bernie Sanders,llama2-chat,none,default,politicians
291,0,Bernie Sanders,llama2-chat,none,default,politicians
293,0,Bernie Sanders,llama2-chat,none,default,politicians
298,0,Bernie Sanders,llama2-chat,none,default,politicians
304,0,Bernie Sanders,llama2-chat,none,default,politicians
310,0,Bernie Sanders,llama2-chat,none,default,politicians
316,0,Bernie Sanders,llama2-chat,none,default,politicians
335,0,Bernie Sanders,llama2-chat,none,default,politicians
346,0,Bernie Sanders,llama2-chat,none,default,politicians
352,0,Bernie Sanders,llama2-chat,none,default,politicians
373,0,Bernie Sanders,llama2-chat,none,default,politicians
379,0,Bernie Sanders,llama2-chat,none,default,politicians
382,0,Bernie Sanders,llama2-chat,none,default,politicians
406,0,Bernie Sanders,llama2-chat,none,default,politicians
408,0,Bernie Sanders,llama2-chat,none,default,politicians
433,0,Bernie Sanders,llama2-chat,none,default,politicians
446,0,Bernie Sanders,llama2-chat,none,default,politicians
449,0,Bernie Sanders,llama2-chat,none,default,politicians
451,0,Bernie Sanders,llama2-chat,none,default,politicians
457,0,Bernie Sanders,llama2-chat,none,default,politicians
459,0,Bernie Sanders,llama2-chat,none,default,politicians
468,0,Bernie Sanders,llama2-chat,none,default,politicians
485,0,Bernie Sanders,llama2-chat,none,default,politicians
487,0,Bernie Sanders,llama2-chat,none,default,politicians
499,0,Bernie Sanders,llama2-chat,none,default,politicians
506,0,Bernie Sanders,llama2-chat,none,default,politicians
510,0,Bernie Sanders,llama2-chat,none,default,politicians
514,0,Bernie Sanders,llama2-chat,none,default,politicians
518,0,Bernie Sanders,llama2-chat,none,default,politicians
533,0,Bernie Sanders,llama2-chat,none,default,politicians
551,0,Bernie Sanders,llama2-chat,none,default,politicians
562,0,Bernie Sanders,llama2-chat,none,default,politicians
567,0,Bernie Sanders,llama2-chat,none,default,politicians
569,0,Bernie Sanders,llama2-chat,none,default,politicians
577,0,Bernie Sanders,llama2-chat,none,default,politicians
592,0,Bernie Sanders,llama2-chat,none,default,politicians
593,0,Bernie Sanders,llama2-chat,none,default,politicians
603,0,Bernie Sanders,llama2-chat,none,default,politicians
627,0,Bernie Sanders,llama2-chat,none,default,politicians
630,0,Bernie Sanders,llama2-chat,none,default,politicians
653,0,Bernie Sanders,llama2-chat,none,default,politicians
662,0,Bernie Sanders,llama2-chat,none,default,politicians
670,0,Bernie Sanders,llama2-chat,none,default,politicians
675,0,Bernie Sanders,llama2-chat,none,default,politicians
688,0,Bernie Sanders,llama2-chat,none,default,politicians
699,0,Bernie Sanders,llama2-chat,none,default,politicians
707,0,Bernie Sanders,llama2-chat,none,default,politicians
716,0,Bernie Sanders,llama2-chat,none,default,politicians
732,0,Bernie Sanders,llama2-chat,none,default,politicians
743,0,Bernie Sanders,llama2-chat,none,default,politicians
744,0,Bernie Sanders,llama2-chat,none,default,politicians
747,0,Bernie Sanders,llama2-chat,none,default,politicians
748,0,Bernie Sanders,llama2-chat,none,default,politicians
775,0,Bernie Sanders,llama2-chat,none,default,politicians
785,0,Bernie Sanders,llama2-chat,none,default,politicians
787,0,Bernie Sanders,llama2-chat,none,default,politicians
792,0,Bernie Sanders,llama2-chat,none,default,politicians
793,0,Bernie Sanders,llama2-chat,none,default,politicians
810,0,Bernie Sanders,llama2-chat,none,default,politicians
819,0,Bernie Sanders,llama2-chat,none,default,politicians
843,0,Bernie Sanders,llama2-chat,none,default,politicians
844,0,Bernie Sanders,llama2-chat,none,default,politicians
858,0,Bernie Sanders,llama2-chat,none,default,politicians
863,0,Bernie Sanders,llama2-chat,none,default,politicians
869,0,Bernie Sanders,llama2-chat,none,default,politicians
879,0,Bernie Sanders,llama2-chat,none,default,politicians
14,0,George W. Bush,llama2-chat,none,default,politicians
18,0,George W. Bush,llama2-chat,none,default,politicians
23,0,George W. Bush,llama2-chat,none,default,politicians
57,0,George W. Bush,llama2-chat,none,default,politicians
58,0,George W. Bush,llama2-chat,none,default,politicians
61,0,George W. Bush,llama2-chat,none,default,politicians
108,0,George W. Bush,llama2-chat,none,default,politicians
133,0,George W. Bush,llama2-chat,none,default,politicians
138,0,George W. Bush,llama2-chat,none,default,politicians
152,0,George W. Bush,llama2-chat,none,default,politicians
160,0,George W. Bush,llama2-chat,none,default,politicians
179,0,George W. Bush,llama2-chat,none,default,politicians
188,0,George W. Bush,llama2-chat,none,default,politicians
194,0,George W. Bush,llama2-chat,none,default,politicians
199,0,George W. Bush,llama2-chat,none,default,politicians
200,0,George W. Bush,llama2-chat,none,default,politicians
203,0,George W. Bush,llama2-chat,none,default,politicians
244,0,George W. Bush,llama2-chat,none,default,politicians
252,0,George W. Bush,llama2-chat,none,default,politicians
262,0,George W. Bush,llama2-chat,none,default,politicians
278,0,George W. Bush,llama2-chat,none,default,politicians
280,0,George W. Bush,llama2-chat,none,default,politicians
281,0,George W. Bush,llama2-chat,none,default,politicians
282,0,George W. Bush,llama2-chat,none,default,politicians
284,0,George W. Bush,llama2-chat,none,default,politicians
297,0,George W. Bush,llama2-chat,none,default,politicians
314,0,George W. Bush,llama2-chat,none,default,politicians
320,0,George W. Bush,llama2-chat,none,default,politicians
330,0,George W. Bush,llama2-chat,none,default,politicians
351,0,George W. Bush,llama2-chat,none,default,politicians
355,0,George W. Bush,llama2-chat,none,default,politicians
358,0,George W. Bush,llama2-chat,none,default,politicians
362,0,George W. Bush,llama2-chat,none,default,politicians
363,0,George W. Bush,llama2-chat,none,default,politicians
371,0,George W. Bush,llama2-chat,none,default,politicians
397,0,George W. Bush,llama2-chat,none,default,politicians
404,0,George W. Bush,llama2-chat,none,default,politicians
410,0,George W. Bush,llama2-chat,none,default,politicians
426,0,George W. Bush,llama2-chat,none,default,politicians
505,0,George W. Bush,llama2-chat,none,default,politicians
540,0,George W. Bush,llama2-chat,none,default,politicians
550,0,George W. Bush,llama2-chat,none,default,politicians
554,0,George W. Bush,llama2-chat,none,default,politicians
561,0,George W. Bush,llama2-chat,none,default,politicians
563,0,George W. Bush,llama2-chat,none,default,politicians
583,0,George W. Bush,llama2-chat,none,default,politicians
585,0,George W. Bush,llama2-chat,none,default,politicians
588,0,George W. Bush,llama2-chat,none,default,politicians
601,0,George W. Bush,llama2-chat,none,default,politicians
602,0,George W. Bush,llama2-chat,none,default,politicians
608,0,George W. Bush,llama2-chat,none,default,politicians
621,0,George W. Bush,llama2-chat,none,default,politicians
628,0,George W. Bush,llama2-chat,none,default,politicians
641,0,George W. Bush,llama2-chat,none,default,politicians
648,0,George W. Bush,llama2-chat,none,default,politicians
657,0,George W. Bush,llama2-chat,none,default,politicians
661,0,George W. Bush,llama2-chat,none,default,politicians
686,0,George W. Bush,llama2-chat,none,default,politicians
687,0,George W. Bush,llama2-chat,none,default,politicians
691,0,George W. Bush,llama2-chat,none,default,politicians
701,0,George W. Bush,llama2-chat,none,default,politicians
703,0,George W. Bush,llama2-chat,none,default,politicians
711,0,George W. Bush,llama2-chat,none,default,politicians
729,0,George W. Bush,llama2-chat,none,default,politicians
736,0,George W. Bush,llama2-chat,none,default,politicians
753,0,George W. Bush,llama2-chat,none,default,politicians
755,0,George W. Bush,llama2-chat,none,default,politicians
767,0,George W. Bush,llama2-chat,none,default,politicians
778,0,George W. Bush,llama2-chat,none,default,politicians
791,0,George W. Bush,llama2-chat,none,default,politicians
802,0,George W. Bush,llama2-chat,none,default,politicians
814,0,George W. Bush,llama2-chat,none,default,politicians
823,0,George W. Bush,llama2-chat,none,default,politicians
828,0,George W. Bush,llama2-chat,none,default,politicians
833,0,George W. Bush,llama2-chat,none,default,politicians
835,0,George W. Bush,llama2-chat,none,default,politicians
836,0,George W. Bush,llama2-chat,none,default,politicians
849,0,George W. Bush,llama2-chat,none,default,politicians
853,0,George W. Bush,llama2-chat,none,default,politicians
854,0,George W. Bush,llama2-chat,none,default,politicians
857,0,George W. Bush,llama2-chat,none,default,politicians
865,0,George W. Bush,llama2-chat,none,default,politicians
867,0,George W. Bush,llama2-chat,none,default,politicians
876,0,George W. Bush,llama2-chat,none,default,politicians
881,0,George W. Bush,llama2-chat,none,default,politicians
898,0,George W. Bush,llama2-chat,none,default,politicians
21,0,Abraham Lincoln,llama2-chat,none,default,politicians
25,0,Abraham Lincoln,llama2-chat,none,default,politicians
51,0,Abraham Lincoln,llama2-chat,none,default,politicians
78,0,Abraham Lincoln,llama2-chat,none,default,politicians
83,0,Abraham Lincoln,llama2-chat,none,default,politicians
87,0,Abraham Lincoln,llama2-chat,none,default,politicians
91,0,Abraham Lincoln,llama2-chat,none,default,politicians
101,0,Abraham Lincoln,llama2-chat,none,default,politicians
110,0,Abraham Lincoln,llama2-chat,none,default,politicians
114,0,Abraham Lincoln,llama2-chat,none,default,politicians
124,0,Abraham Lincoln,llama2-chat,none,default,politicians
144,0,Abraham Lincoln,llama2-chat,none,default,politicians
145,0,Abraham Lincoln,llama2-chat,none,default,politicians
156,0,Abraham Lincoln,llama2-chat,none,default,politicians
164,0,Abraham Lincoln,llama2-chat,none,default,politicians
165,0,Abraham Lincoln,llama2-chat,none,default,politicians
171,0,Abraham Lincoln,llama2-chat,none,default,politicians
173,0,Abraham Lincoln,llama2-chat,none,default,politicians
175,0,Abraham Lincoln,llama2-chat,none,default,politicians
176,0,Abraham Lincoln,llama2-chat,none,default,politicians
182,0,Abraham Lincoln,llama2-chat,none,default,politicians
183,0,Abraham Lincoln,llama2-chat,none,default,politicians
193,0,Abraham Lincoln,llama2-chat,none,default,politicians
201,0,Abraham Lincoln,llama2-chat,none,default,politicians
215,0,Abraham Lincoln,llama2-chat,none,default,politicians
220,0,Abraham Lincoln,llama2-chat,none,default,politicians
231,0,Abraham Lincoln,llama2-chat,none,default,politicians
233,0,Abraham Lincoln,llama2-chat,none,default,politicians
246,0,Abraham Lincoln,llama2-chat,none,default,politicians
249,0,Abraham Lincoln,llama2-chat,none,default,politicians
266,0,Abraham Lincoln,llama2-chat,none,default,politicians
268,0,Abraham Lincoln,llama2-chat,none,default,politicians
275,0,Abraham Lincoln,llama2-chat,none,default,politicians
276,0,Abraham Lincoln,llama2-chat,none,default,politicians
288,0,Abraham Lincoln,llama2-chat,none,default,politicians
289,0,Abraham Lincoln,llama2-chat,none,default,politicians
294,0,Abraham Lincoln,llama2-chat,none,default,politicians
295,0,Abraham Lincoln,llama2-chat,none,default,politicians
302,0,Abraham Lincoln,llama2-chat,none,default,politicians
305,0,Abraham Lincoln,llama2-chat,none,default,politicians
309,0,Abraham Lincoln,llama2-chat,none,default,politicians
326,0,Abraham Lincoln,llama2-chat,none,default,politicians
328,0,Abraham Lincoln,llama2-chat,none,default,politicians
344,0,Abraham Lincoln,llama2-chat,none,default,politicians
359,0,Abraham Lincoln,llama2-chat,none,default,politicians
365,0,Abraham Lincoln,llama2-chat,none,default,politicians
380,0,Abraham Lincoln,llama2-chat,none,default,politicians
392,0,Abraham Lincoln,llama2-chat,none,default,politicians
395,0,Abraham Lincoln,llama2-chat,none,default,politicians
401,0,Abraham Lincoln,llama2-chat,none,default,politicians
413,0,Abraham Lincoln,llama2-chat,none,default,politicians
421,0,Abraham Lincoln,llama2-chat,none,default,politicians
435,0,Abraham Lincoln,llama2-chat,none,default,politicians
442,0,Abraham Lincoln,llama2-chat,none,default,politicians
447,0,Abraham Lincoln,llama2-chat,none,default,politicians
448,0,Abraham Lincoln,llama2-chat,none,default,politicians
452,0,Abraham Lincoln,llama2-chat,none,default,politicians
453,0,Abraham Lincoln,llama2-chat,none,default,politicians
461,0,Abraham Lincoln,llama2-chat,none,default,politicians
486,0,Abraham Lincoln,llama2-chat,none,default,politicians
490,0,Abraham Lincoln,llama2-chat,none,default,politicians
495,0,Abraham Lincoln,llama2-chat,none,default,politicians
501,0,Abraham Lincoln,llama2-chat,none,default,politicians
502,0,Abraham Lincoln,llama2-chat,none,default,politicians
507,0,Abraham Lincoln,llama2-chat,none,default,politicians
539,0,Abraham Lincoln,llama2-chat,none,default,politicians
553,0,Abraham Lincoln,llama2-chat,none,default,politicians
556,0,Abraham Lincoln,llama2-chat,none,default,politicians
576,0,Abraham Lincoln,llama2-chat,none,default,politicians
579,0,Abraham Lincoln,llama2-chat,none,default,politicians
582,0,Abraham Lincoln,llama2-chat,none,default,politicians
598,0,Abraham Lincoln,llama2-chat,none,default,politicians
599,0,Abraham Lincoln,llama2-chat,none,default,politicians
622,0,Abraham Lincoln,llama2-chat,none,default,politicians
624,0,Abraham Lincoln,llama2-chat,none,default,politicians
640,0,Abraham Lincoln,llama2-chat,none,default,politicians
642,0,Abraham Lincoln,llama2-chat,none,default,politicians
644,0,Abraham Lincoln,llama2-chat,none,default,politicians
649,0,Abraham Lincoln,llama2-chat,none,default,politicians
650,0,Abraham Lincoln,llama2-chat,none,default,politicians
654,0,Abraham Lincoln,llama2-chat,none,default,politicians
658,0,Abraham Lincoln,llama2-chat,none,default,politicians
671,0,Abraham Lincoln,llama2-chat,none,default,politicians
674,0,Abraham Lincoln,llama2-chat,none,default,politicians
677,0,Abraham Lincoln,llama2-chat,none,default,politicians
678,0,Abraham Lincoln,llama2-chat,none,default,politicians
690,0,Abraham Lincoln,llama2-chat,none,default,politicians
694,0,Abraham Lincoln,llama2-chat,none,default,politicians
712,0,Abraham Lincoln,llama2-chat,none,default,politicians
717,0,Abraham Lincoln,llama2-chat,none,default,politicians
722,0,Abraham Lincoln,llama2-chat,none,default,politicians
724,0,Abraham Lincoln,llama2-chat,none,default,politicians
756,0,Abraham Lincoln,llama2-chat,none,default,politicians
761,0,Abraham Lincoln,llama2-chat,none,default,politicians
769,0,Abraham Lincoln,llama2-chat,none,default,politicians
772,0,Abraham Lincoln,llama2-chat,none,default,politicians
774,0,Abraham Lincoln,llama2-chat,none,default,politicians
800,0,Abraham Lincoln,llama2-chat,none,default,politicians
805,0,Abraham Lincoln,llama2-chat,none,default,politicians
818,0,Abraham Lincoln,llama2-chat,none,default,politicians
24,0,Richard Nixon,llama2-chat,none,default,politicians
30,0,Richard Nixon,llama2-chat,none,default,politicians
36,0,Richard Nixon,llama2-chat,none,default,politicians
40,0,Richard Nixon,llama2-chat,none,default,politicians
43,0,Richard Nixon,llama2-chat,none,default,politicians
69,0,Richard Nixon,llama2-chat,none,default,politicians
76,0,Richard Nixon,llama2-chat,none,default,politicians
77,0,Richard Nixon,llama2-chat,none,default,politicians
79,0,Richard Nixon,llama2-chat,none,default,politicians
81,0,Richard Nixon,llama2-chat,none,default,politicians
96,0,Richard Nixon,llama2-chat,none,default,politicians
98,0,Richard Nixon,llama2-chat,none,default,politicians
119,0,Richard Nixon,llama2-chat,none,default,politicians
136,0,Richard Nixon,llama2-chat,none,default,politicians
142,0,Richard Nixon,llama2-chat,none,default,politicians
146,0,Richard Nixon,llama2-chat,none,default,politicians
147,0,Richard Nixon,llama2-chat,none,default,politicians
149,0,Richard Nixon,llama2-chat,none,default,politicians
154,0,Richard Nixon,llama2-chat,none,default,politicians
162,0,Richard Nixon,llama2-chat,none,default,politicians
202,0,Richard Nixon,llama2-chat,none,default,politicians
214,0,Richard Nixon,llama2-chat,none,default,politicians
221,0,Richard Nixon,llama2-chat,none,default,politicians
222,0,Richard Nixon,llama2-chat,none,default,politicians
229,0,Richard Nixon,llama2-chat,none,default,politicians
237,0,Richard Nixon,llama2-chat,none,default,politicians
238,0,Richard Nixon,llama2-chat,none,default,politicians
256,0,Richard Nixon,llama2-chat,none,default,politicians
258,0,Richard Nixon,llama2-chat,none,default,politicians
264,0,Richard Nixon,llama2-chat,none,default,politicians
299,0,Richard Nixon,llama2-chat,none,default,politicians
312,0,Richard Nixon,llama2-chat,none,default,politicians
329,0,Richard Nixon,llama2-chat,none,default,politicians
337,0,Richard Nixon,llama2-chat,none,default,politicians
341,0,Richard Nixon,llama2-chat,none,default,politicians
353,0,Richard Nixon,llama2-chat,none,default,politicians
390,0,Richard Nixon,llama2-chat,none,default,politicians
398,0,Richard Nixon,llama2-chat,none,default,politicians
411,0,Richard Nixon,llama2-chat,none,default,politicians
469,0,Richard Nixon,llama2-chat,none,default,politicians
477,0,Richard Nixon,llama2-chat,none,default,politicians
479,0,Richard Nixon,llama2-chat,none,default,politicians
483,0,Richard Nixon,llama2-chat,none,default,politicians
498,0,Richard Nixon,llama2-chat,none,default,politicians
500,0,Richard Nixon,llama2-chat,none,default,politicians
504,0,Richard Nixon,llama2-chat,none,default,politicians
509,0,Richard Nixon,llama2-chat,none,default,politicians
511,0,Richard Nixon,llama2-chat,none,default,politicians
519,0,Richard Nixon,llama2-chat,none,default,politicians
525,0,Richard Nixon,llama2-chat,none,default,politicians
536,0,Richard Nixon,llama2-chat,none,default,politicians
544,0,Richard Nixon,llama2-chat,none,default,politicians
558,0,Richard Nixon,llama2-chat,none,default,politicians
574,0,Richard Nixon,llama2-chat,none,default,politicians
578,0,Richard Nixon,llama2-chat,none,default,politicians
580,0,Richard Nixon,llama2-chat,none,default,politicians
595,0,Richard Nixon,llama2-chat,none,default,politicians
597,0,Richard Nixon,llama2-chat,none,default,politicians
605,0,Richard Nixon,llama2-chat,none,default,politicians
619,0,Richard Nixon,llama2-chat,none,default,politicians
623,0,Richard Nixon,llama2-chat,none,default,politicians
632,0,Richard Nixon,llama2-chat,none,default,politicians
647,0,Richard Nixon,llama2-chat,none,default,politicians
652,0,Richard Nixon,llama2-chat,none,default,politicians
673,0,Richard Nixon,llama2-chat,none,default,politicians
693,0,Richard Nixon,llama2-chat,none,default,politicians
710,0,Richard Nixon,llama2-chat,none,default,politicians
733,0,Richard Nixon,llama2-chat,none,default,politicians
742,0,Richard Nixon,llama2-chat,none,default,politicians
758,0,Richard Nixon,llama2-chat,none,default,politicians
763,0,Richard Nixon,llama2-chat,none,default,politicians
765,0,Richard Nixon,llama2-chat,none,default,politicians
766,0,Richard Nixon,llama2-chat,none,default,politicians
794,0,Richard Nixon,llama2-chat,none,default,politicians
799,0,Richard Nixon,llama2-chat,none,default,politicians
804,0,Richard Nixon,llama2-chat,none,default,politicians
807,0,Richard Nixon,llama2-chat,none,default,politicians
811,0,Richard Nixon,llama2-chat,none,default,politicians
821,0,Richard Nixon,llama2-chat,none,default,politicians
830,0,Richard Nixon,llama2-chat,none,default,politicians
841,0,Richard Nixon,llama2-chat,none,default,politicians
859,0,Richard Nixon,llama2-chat,none,default,politicians
894,0,Richard Nixon,llama2-chat,none,default,politicians
896,0,Richard Nixon,llama2-chat,none,default,politicians
3,0,Elizabeth Warren,llama2-chat,none,1.5,politicians
9,0,Elizabeth Warren,llama2-chat,none,1.5,politicians
15,0,Elizabeth Warren,llama2-chat,none,1.5,politicians
20,0,Elizabeth Warren,llama2-chat,none,1.5,politicians
32,0,Elizabeth Warren,llama2-chat,none,1.5,politicians
35,0,Elizabeth Warren,llama2-chat,none,1.5,politicians
45,0,Elizabeth Warren,llama2-chat,none,1.5,politicians
71,0,Elizabeth Warren,llama2-chat,none,1.5,politicians
73,0,Elizabeth Warren,llama2-chat,none,1.5,politicians
92,0,Elizabeth Warren,llama2-chat,none,1.5,politicians
