Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable,model_name,prompt,temperature,concept_category
Joe Biden,499,1.0,25,36,Simplicity,1,0.16,-445.9537680464185,1,1.0,tulu-dpo,random,default,politicians
Elizabeth Warren,499,2.0,25,36,Simplicity,2,0.16,-457.2700731128882,1,0.7888,tulu-dpo,random,default,politicians
Ronald Reagan,499,1.0,25,36,Simplicity,1,0.16,-433.38032389199145,1,1.0,tulu-dpo,random,default,politicians
Bernie Sanders,499,1.0,25,36,Simplicity,1,0.16,-385.8064119306077,1,1.0,tulu-dpo,random,default,politicians
George W. Bush,499,1.0,25,36,Simplicity,1,0.16,-506.9246277695637,1,1.0,tulu-dpo,random,default,politicians
Barack Obama,499,2.0,25,36,Simplicity,2,0.16,-440.6634844491339,1,0.9232,tulu-dpo,random,default,politicians
Abraham Lincoln,499,2.0,25,36,Simplicity,2,0.16,-455.4432733205175,1,0.9232,tulu-dpo,random,default,politicians
Richard Nixon,499,1.0,25,36,Simplicity,1,0.16,-470.38578187654974,1,1.0,tulu-dpo,random,default,politicians
a salmon,499,6.884615384615385,26,36,Simplicity,4,0.16,-571.6433190850303,1,0.7869822485207099,tulu-dpo,random,default,animals
an eagle,499,2.0,14,36,Simplicity,2,0.16,-197.5369348971968,1,0.8673469387755102,tulu-dpo,random,default,animals
a seal,499,2.0,14,36,Simplicity,2,0.16,-289.74315327350314,1,0.8673469387755102,tulu-dpo,random,default,animals
an ostrich,499,1.0,33,36,Simplicity,1,0.16,-519.7619990593332,1,1.0,tulu-dpo,random,default,animals
a whale,499,9.263157894736842,19,36,Simplicity,5,0.16,-405.5317327108322,1,0.562326869806094,tulu-dpo,random,default,animals
a chicken,499,1.0,27,36,Simplicity,1,0.16,-384.0159782119569,1,1.0,tulu-dpo,random,default,animals
a penguin,499,6.8125,16,36,Simplicity,4,0.16,-331.6492202953704,1,0.671875,tulu-dpo,random,default,animals
a robin,499,2.0,20,36,Simplicity,2,0.16,-334.0522449211195,1,0.905,tulu-dpo,random,default,animals
a finch,499,3.0,36,36,Simplicity,3,0.16,-628.211341543453,1,0.5601851851851851,tulu-dpo,random,default,animals
a dolphin,499,2.0,17,36,Simplicity,2,0.16,-401.0404648987106,1,0.8892733564013842,tulu-dpo,random,default,animals
Hillary Clinton,499,2.0,50,36,Simplicity,2,0.16,-924.8657226788878,1,0.9232,tulu-dpo,random,default,politicians
Donald Trump,499,2.0,50,36,Simplicity,2,0.16,-1060.2676047947589,1,0.9608,tulu-dpo,random,default,politicians
Joe Biden,499,3.0,50,36,Simplicity,3,0.16,-838.2278803016378,1,0.5528000000000001,tulu-dpo,random,default,politicians
Elizabeth Warren,499,2.0,50,36,Simplicity,2,0.16,-831.4073018215283,1,0.9608,tulu-dpo,random,default,politicians
Ronald Reagan,499,1.0,50,36,Simplicity,1,0.16,-823.0713843925972,1,1.0,tulu-dpo,random,default,politicians
Bernie Sanders,499,1.0,50,36,Simplicity,1,0.16,-724.5623552880559,1,1.0,tulu-dpo,random,default,politicians
George W. Bush,499,1.0,50,36,Simplicity,1,0.16,-969.8219894766144,1,1.0,tulu-dpo,random,default,politicians
Barack Obama,499,3.0,50,36,Simplicity,3,0.16,-846.5913441589063,1,0.7255999999999998,tulu-dpo,random,default,politicians
Abraham Lincoln,499,2.0,50,36,Simplicity,2,0.16,-834.5639838039933,1,0.9608,tulu-dpo,random,default,politicians
Richard Nixon,499,1.0,50,36,Simplicity,1,0.16,-877.2798508020854,1,1.0,tulu-dpo,random,default,politicians
a salmon,499,6.884615384615385,26,36,Simplicity,4,0.16,-571.6433190850303,1,0.7869822485207099,tulu-dpo,random,default,animals
an eagle,499,2.0,14,36,Simplicity,2,0.16,-197.5369348971968,1,0.8673469387755102,tulu-dpo,random,default,animals
a seal,499,2.0,14,36,Simplicity,2,0.16,-289.74315327350314,1,0.8673469387755102,tulu-dpo,random,default,animals
an ostrich,499,1.0,33,36,Simplicity,1,0.16,-519.7619990593332,1,1.0,tulu-dpo,random,default,animals
a whale,499,9.263157894736842,19,36,Simplicity,5,0.16,-405.5317327108322,1,0.562326869806094,tulu-dpo,random,default,animals
a chicken,499,1.0,27,36,Simplicity,1,0.16,-384.0159782119569,1,1.0,tulu-dpo,random,default,animals
a penguin,499,6.8125,16,36,Simplicity,4,0.16,-331.6492202953704,1,0.671875,tulu-dpo,random,default,animals
a robin,499,2.0,20,36,Simplicity,2,0.16,-334.0522449211195,1,0.905,tulu-dpo,random,default,animals
a finch,499,3.0,36,36,Simplicity,3,0.16,-628.211341543453,1,0.5601851851851851,tulu-dpo,random,default,animals
a dolphin,499,2.0,17,36,Simplicity,2,0.16,-401.0404648987106,1,0.8892733564013842,tulu-dpo,random,default,animals
Hillary Clinton,499,3.493150684931507,73,36,Simplicity,3,0.16,-1300.7111588155176,1,0.9204353537249014,tulu-dpo,random,default,politicians
Donald Trump,499,2.0,73,36,Simplicity,2,0.16,-1528.1890857300264,1,0.9729780446612872,tulu-dpo,random,default,politicians
Joe Biden,499,3.0,75,36,Simplicity,3,0.16,-1220.39252731812,1,0.6021333333333333,tulu-dpo,random,default,politicians
Elizabeth Warren,499,1.0,75,36,Simplicity,1,0.16,-1193.8555689119316,1,1.0,tulu-dpo,random,default,politicians
Ronald Reagan,499,2.0,75,36,Simplicity,2,0.16,-1228.7176440543271,1,0.6963555555555556,tulu-dpo,random,default,politicians
Bernie Sanders,499,1.0,75,36,Simplicity,1,0.16,-1029.155864930991,1,1.0,tulu-dpo,random,default,politicians
George W. Bush,499,2.0,75,36,Simplicity,2,0.16,-1408.3160778115982,1,0.973688888888889,tulu-dpo,random,default,politicians
Barack Obama,499,4.984848484848484,66,36,Simplicity,4,0.16,-1098.6228455892624,1,0.7350780532598714,tulu-dpo,random,default,politicians
Abraham Lincoln,499,3.0,75,36,Simplicity,3,0.16,-1226.530727295801,1,0.615288888888889,tulu-dpo,random,default,politicians
Richard Nixon,499,1.0,72,36,Simplicity,1,0.16,-1237.38281120671,1,1.0,tulu-dpo,random,default,politicians
a salmon,499,6.884615384615385,26,36,Simplicity,4,0.16,-571.6433190850303,1,0.7869822485207099,tulu-dpo,random,default,animals
an eagle,499,2.0,14,36,Simplicity,2,0.16,-197.5369348971968,1,0.8673469387755102,tulu-dpo,random,default,animals
a seal,499,2.0,14,36,Simplicity,2,0.16,-289.74315327350314,1,0.8673469387755102,tulu-dpo,random,default,animals
an ostrich,499,1.0,33,36,Simplicity,1,0.16,-519.7619990593332,1,1.0,tulu-dpo,random,default,animals
a whale,499,3.947368421052632,19,36,Simplicity,3,0.16,-403.67220443169793,1,0.8060941828254847,tulu-dpo,random,default,animals
a chicken,499,1.0,27,36,Simplicity,1,0.16,-384.0159782119569,1,1.0,tulu-dpo,random,default,animals
a penguin,499,6.8125,16,36,Simplicity,4,0.16,-331.6492202953704,1,0.671875,tulu-dpo,random,default,animals
a robin,499,2.0,20,36,Simplicity,2,0.16,-334.0522449211195,1,0.905,tulu-dpo,random,default,animals
a finch,499,2.0,36,36,Simplicity,2,0.16,-622.7315128352284,1,0.5061728395061729,tulu-dpo,random,default,animals
a dolphin,499,1.0,17,36,Simplicity,1,0.16,-401.0538681594799,1,1.0,tulu-dpo,random,default,animals
Hillary Clinton,499,2.0,73,36,Simplicity,2,0.16,-1299.315735627,1,0.9467066991930944,tulu-dpo,random,default,politicians
Donald Trump,499,2.0,73,36,Simplicity,2,0.16,-1528.1890857300264,1,0.9729780446612872,tulu-dpo,random,default,politicians
Joe Biden,499,6.96,75,36,Simplicity,4,0.16,-1222.2088991559335,1,0.9221333333333336,tulu-dpo,random,default,politicians
Elizabeth Warren,499,2.0,91,36,Simplicity,2,0.16,-1467.3818692674877,1,0.565752928390291,tulu-dpo,random,default,politicians
Ronald Reagan,499,2.0,77,36,Simplicity,2,0.16,-1263.7486657093552,1,0.6417608365660314,tulu-dpo,random,default,politicians
Bernie Sanders,499,1.0,88,36,Simplicity,1,0.16,-1188.7251301181093,1,1.0,tulu-dpo,random,default,politicians
George W. Bush,499,4.9868421052631575,76,36,Simplicity,4,0.16,-1443.7652311401432,1,0.5090027700831026,tulu-dpo,random,default,politicians
Barack Obama,499,3.0,66,36,Simplicity,3,0.16,-1102.472283409555,1,0.7837465564738291,tulu-dpo,random,default,politicians
Abraham Lincoln,499,3.0,87,36,Simplicity,3,0.16,-1384.405060502238,1,0.7109261461223411,tulu-dpo,random,default,politicians
Richard Nixon,499,1.0,72,36,Simplicity,1,0.16,-1237.38281120671,1,1.0,tulu-dpo,random,default,politicians
Hillary Clinton,499,1.0,25,36,Simplicity,1,0.16,-479.0010007297972,1,1.0,tulu-dpo,nonsense,default,politicians
Donald Trump,499,3.0,25,36,Simplicity,3,0.16,-522.5566980959586,1,0.4656,tulu-dpo,nonsense,default,politicians
Joe Biden,499,1.0,25,36,Simplicity,1,0.16,-426.7459573400401,1,1.0,tulu-dpo,nonsense,default,politicians
Elizabeth Warren,499,1.0,25,36,Simplicity,1,0.16,-379.1084835125936,1,1.0,tulu-dpo,nonsense,default,politicians
Ronald Reagan,499,2.0,25,36,Simplicity,2,0.16,-431.4583333788772,1,0.5968,tulu-dpo,nonsense,default,politicians
Bernie Sanders,499,1.0,25,36,Simplicity,1,0.16,-356.45589911576405,1,1.0,tulu-dpo,nonsense,default,politicians
George W. Bush,499,2.0,25,36,Simplicity,2,0.16,-493.84963508349546,1,0.8528,tulu-dpo,nonsense,default,politicians
Barack Obama,499,2.0,25,36,Simplicity,2,0.16,-486.2466669902944,1,0.9232,tulu-dpo,nonsense,default,politicians
Abraham Lincoln,499,2.0,25,36,Simplicity,2,0.16,-393.74450337000377,1,0.9232,tulu-dpo,nonsense,default,politicians
Richard Nixon,499,1.0,25,36,Simplicity,1,0.16,-432.99981798591534,1,1.0,tulu-dpo,nonsense,default,politicians
a salmon,499,2.0,25,36,Simplicity,2,0.16,-358.6447026769638,1,0.7888,tulu-dpo,nonsense,default,animals
an eagle,499,1.0,16,36,Simplicity,1,0.16,-179.83161287764491,1,1.0,tulu-dpo,nonsense,default,animals
a seal,499,1.0,25,36,Simplicity,1,0.16,-234.17440843597828,1,1.0,tulu-dpo,nonsense,default,animals
an ostrich,499,1.0,25,36,Simplicity,1,0.16,-296.45225051221337,1,1.0,tulu-dpo,nonsense,default,animals
a whale,499,2.0,23,36,Simplicity,2,0.16,-393.0011040143471,1,0.8412098298676747,tulu-dpo,nonsense,default,animals
a chicken,499,1.0,25,36,Simplicity,1,0.16,-241.2379401944542,1,1.0,tulu-dpo,nonsense,default,animals
a penguin,499,3.48,25,36,Simplicity,3,0.16,-439.6095893319688,1,0.7824,tulu-dpo,nonsense,default,animals
a robin,499,2.0,22,36,Simplicity,2,0.16,-295.7464084181177,1,0.913223140495868,tulu-dpo,nonsense,default,animals
a finch,499,2.0,25,36,Simplicity,2,0.16,-315.55917114846835,1,0.7311999999999999,tulu-dpo,nonsense,default,animals
a dolphin,499,10.76,25,36,Simplicity,5,0.16,-469.88840936118106,1,0.7120000000000001,tulu-dpo,nonsense,default,animals
Hillary Clinton,499,3.0,50,36,Simplicity,3,0.16,-910.8331347119756,1,0.6488,tulu-dpo,nonsense,default,politicians
Donald Trump,499,2.0,50,36,Simplicity,2,0.16,-957.812130982581,1,0.5008,tulu-dpo,nonsense,default,politicians
Joe Biden,499,1.0,50,36,Simplicity,1,0.16,-844.8188651478046,1,1.0,tulu-dpo,nonsense,default,politicians
Elizabeth Warren,499,1.0,50,36,Simplicity,1,0.16,-696.6537851615246,1,1.0,tulu-dpo,nonsense,default,politicians
Ronald Reagan,499,2.0,50,36,Simplicity,2,0.16,-794.4029147715248,1,0.5127999999999999,tulu-dpo,nonsense,default,politicians
Bernie Sanders,499,1.0,50,36,Simplicity,1,0.16,-695.3505542712757,1,1.0,tulu-dpo,nonsense,default,politicians
George W. Bush,499,3.0,50,36,Simplicity,3,0.16,-909.9795259410788,1,0.6063999999999999,tulu-dpo,nonsense,default,politicians
Barack Obama,499,3.0,50,36,Simplicity,3,0.16,-880.8012637046081,1,0.6055999999999999,tulu-dpo,nonsense,default,politicians
Abraham Lincoln,499,3.0,50,36,Simplicity,3,0.16,-793.0660804600238,1,0.5528000000000001,tulu-dpo,nonsense,default,politicians
Richard Nixon,499,2.0,50,36,Simplicity,2,0.16,-830.7698155447613,1,0.5288,tulu-dpo,nonsense,default,politicians
a salmon,499,2.0,29,36,Simplicity,2,0.16,-415.0673696669322,1,0.7621878715814505,tulu-dpo,nonsense,default,animals
an eagle,499,1.0,16,36,Simplicity,1,0.16,-179.83161287764491,1,1.0,tulu-dpo,nonsense,default,animals
a seal,499,1.0,28,36,Simplicity,1,0.16,-248.5465480486332,1,1.0,tulu-dpo,nonsense,default,animals
an ostrich,499,1.0,26,36,Simplicity,1,0.16,-305.15287380563933,1,1.0,tulu-dpo,nonsense,default,animals
a whale,499,2.0,23,36,Simplicity,2,0.16,-393.0011040143471,1,0.8412098298676747,tulu-dpo,nonsense,default,animals
a chicken,499,1.0,25,36,Simplicity,1,0.16,-241.2379401944542,1,1.0,tulu-dpo,nonsense,default,animals
a penguin,499,3.967741935483871,31,36,Simplicity,3,0.16,-525.9271776864618,1,0.8772112382934443,tulu-dpo,nonsense,default,animals
a robin,499,2.0,22,36,Simplicity,2,0.16,-295.7464084181177,1,0.913223140495868,tulu-dpo,nonsense,default,animals
a finch,499,2.0,46,36,Simplicity,2,0.16,-604.2139583218805,1,0.5085066162570888,tulu-dpo,nonsense,default,animals
a dolphin,499,15.642857142857142,28,36,Simplicity,6,0.16,-538.8367216089891,1,0.681122448979592,tulu-dpo,nonsense,default,animals
Hillary Clinton,499,3.0,67,36,Simplicity,3,0.16,-1186.292527049557,1,0.6636221875696146,tulu-dpo,nonsense,default,politicians
Donald Trump,499,2.0,57,36,Simplicity,2,0.16,-1098.7436907180927,1,0.5013850415512464,tulu-dpo,nonsense,default,politicians
Joe Biden,499,1.0,69,36,Simplicity,1,0.16,-1113.0883065721289,1,1.0,tulu-dpo,nonsense,default,politicians
Elizabeth Warren,499,2.0,75,36,Simplicity,2,0.16,-1106.780944248687,1,0.5747555555555556,tulu-dpo,nonsense,default,politicians
Ronald Reagan,499,2.0,66,36,Simplicity,2,0.16,-1038.8630625986866,1,0.5224977043158862,tulu-dpo,nonsense,default,politicians
Bernie Sanders,499,1.0,71,36,Simplicity,1,0.16,-931.5975504121272,1,1.0,tulu-dpo,nonsense,default,politicians
George W. Bush,499,3.0,64,36,Simplicity,3,0.16,-1129.133279776106,1,0.70361328125,tulu-dpo,nonsense,default,politicians
Barack Obama,499,2.0,61,36,Simplicity,2,0.16,-1076.306653312397,1,0.6839559258263908,tulu-dpo,nonsense,default,politicians
Abraham Lincoln,499,3.0,72,36,Simplicity,3,0.16,-1105.7639340956305,1,0.5675154320987654,tulu-dpo,nonsense,default,politicians
Richard Nixon,499,3.0,66,36,Simplicity,3,0.16,-1077.361829616492,1,0.529384756657484,tulu-dpo,nonsense,default,politicians
a salmon,499,2.0,29,36,Simplicity,2,0.16,-415.0673696669322,1,0.7621878715814505,tulu-dpo,nonsense,default,animals
an eagle,499,1.0,16,36,Simplicity,1,0.16,-179.83161287764491,1,1.0,tulu-dpo,nonsense,default,animals
a seal,499,1.0,28,36,Simplicity,1,0.16,-248.5465480486332,1,1.0,tulu-dpo,nonsense,default,animals
an ostrich,499,1.0,26,36,Simplicity,1,0.16,-305.15287380563933,1,1.0,tulu-dpo,nonsense,default,animals
a whale,499,2.0,23,36,Simplicity,2,0.16,-393.0011040143471,1,0.8412098298676747,tulu-dpo,nonsense,default,animals
a chicken,499,1.0,25,36,Simplicity,1,0.16,-241.2379401944542,1,1.0,tulu-dpo,nonsense,default,animals
a penguin,499,3.967741935483871,31,36,Simplicity,3,0.16,-525.9271776864618,1,0.8772112382934443,tulu-dpo,nonsense,default,animals
a robin,499,2.0,22,36,Simplicity,2,0.16,-295.7464084181177,1,0.913223140495868,tulu-dpo,nonsense,default,animals
a finch,499,2.0,46,36,Simplicity,2,0.16,-604.2139583218805,1,0.5085066162570888,tulu-dpo,nonsense,default,animals
a dolphin,499,15.642857142857142,28,36,Simplicity,6,0.16,-538.8367216089891,1,0.681122448979592,tulu-dpo,nonsense,default,animals
Hillary Clinton,499,3.0,67,36,Simplicity,3,0.16,-1186.292527049557,1,0.6636221875696146,tulu-dpo,nonsense,default,politicians
Donald Trump,499,2.0,57,36,Simplicity,2,0.16,-1098.7436907180927,1,0.5013850415512464,tulu-dpo,nonsense,default,politicians
Joe Biden,499,1.0,69,36,Simplicity,1,0.16,-1113.0883065721289,1,1.0,tulu-dpo,nonsense,default,politicians
Elizabeth Warren,499,2.0,83,36,Simplicity,2,0.16,-1204.1261090695994,1,0.7038757439396139,tulu-dpo,nonsense,default,politicians
Ronald Reagan,499,3.0,66,36,Simplicity,3,0.16,-1039.344792937423,1,0.485307621671258,tulu-dpo,nonsense,default,politicians
Bernie Sanders,499,1.0,71,36,Simplicity,1,0.16,-931.5975504121272,1,1.0,tulu-dpo,nonsense,default,politicians
George W. Bush,499,2.0,64,36,Simplicity,2,0.16,-1130.258106957655,1,0.78125,tulu-dpo,nonsense,default,politicians
Barack Obama,499,2.0,61,36,Simplicity,2,0.16,-1076.306653312397,1,0.6839559258263908,tulu-dpo,nonsense,default,politicians
Abraham Lincoln,499,3.0,72,36,Simplicity,3,0.16,-1108.148658058703,1,0.5914351851851852,tulu-dpo,nonsense,default,politicians
Richard Nixon,499,2.0,66,36,Simplicity,2,0.16,-1078.9419848727734,1,0.5371900826446281,tulu-dpo,nonsense,default,politicians
a salmon,499,2.0,29,36,Simplicity,2,0.16,-412.9981212467402,1,0.8145065398335316,tulu-dpo,nonsense,default,animals
an eagle,499,1.0,16,36,Simplicity,1,0.16,-179.83161287764491,1,1.0,tulu-dpo,nonsense,default,animals
a seal,499,1.0,28,36,Simplicity,1,0.16,-248.5465480486332,1,1.0,tulu-dpo,nonsense,default,animals
an ostrich,499,1.0,26,36,Simplicity,1,0.16,-305.15287380563933,1,1.0,tulu-dpo,nonsense,default,animals
a whale,499,2.0,23,36,Simplicity,2,0.16,-393.0011040143471,1,0.8412098298676747,tulu-dpo,nonsense,default,animals
a chicken,499,1.0,25,36,Simplicity,1,0.16,-241.2379401944542,1,1.0,tulu-dpo,nonsense,default,animals
a penguin,499,3.967741935483871,31,36,Simplicity,3,0.16,-525.9271776864618,1,0.8772112382934443,tulu-dpo,nonsense,default,animals
a robin,499,2.0,22,36,Simplicity,2,0.16,-295.7464084181177,1,0.913223140495868,tulu-dpo,nonsense,default,animals
a finch,499,2.0,46,36,Simplicity,2,0.16,-601.0133538724931,1,0.5037807183364839,tulu-dpo,nonsense,default,animals
a dolphin,499,6.892857142857142,28,36,Simplicity,4,0.16,-538.3000053035336,1,0.8010204081632655,tulu-dpo,nonsense,default,animals
a salmon,499,1.0,25,36,Simplicity,1,0.16,-366.9995137377516,1,1.0,tulu-dpo,identity,default,animals
an eagle,499,1.0,11,36,Simplicity,1,0.16,-166.02322790481884,1,1.0,tulu-dpo,identity,default,animals
a seal,499,1.0,21,36,Simplicity,1,0.16,-300.36859274879833,1,1.0,tulu-dpo,identity,default,animals
an ostrich,499,1.0,25,36,Simplicity,1,0.16,-311.2345471390915,1,1.0,tulu-dpo,identity,default,animals
a whale,499,1.0,17,36,Simplicity,1,0.16,-330.8159364095999,1,1.0,tulu-dpo,identity,default,animals
a chicken,499,1.0,25,36,Simplicity,1,0.16,-257.7060771831631,1,1.0,tulu-dpo,identity,default,animals
a penguin,499,1.0,24,36,Simplicity,1,0.16,-352.083254945944,1,1.0,tulu-dpo,identity,default,animals
a robin,499,1.0,19,36,Simplicity,1,0.16,-252.05872271301087,1,1.0,tulu-dpo,identity,default,animals
a finch,499,1.0,25,36,Simplicity,1,0.16,-355.8508901931644,1,1.0,tulu-dpo,identity,default,animals
a dolphin,499,2.0,18,36,Simplicity,2,0.16,-326.0109042377941,1,0.8950617283950617,tulu-dpo,identity,default,animals
Hillary Clinton,499,1.0,25,36,Simplicity,1,0.16,-286.36016771021895,1,1.0,tulu-dpo,identity,default,politicians
Donald Trump,499,2.0,25,36,Simplicity,2,0.16,-494.5923769122516,1,0.9232,tulu-dpo,identity,default,politicians
Joe Biden,499,1.0,25,36,Simplicity,1,0.16,-251.7871265609412,1,1.0,tulu-dpo,identity,default,politicians
Elizabeth Warren,499,1.0,25,36,Simplicity,1,0.16,-291.9317537960079,1,1.0,tulu-dpo,identity,default,politicians
Ronald Reagan,499,2.0,25,36,Simplicity,2,0.16,-378.2254491423666,1,0.8528,tulu-dpo,identity,default,politicians
Bernie Sanders,499,1.0,25,36,Simplicity,1,0.16,-286.5617743436363,1,1.0,tulu-dpo,identity,default,politicians
George W. Bush,499,1.0,25,36,Simplicity,1,0.16,-437.54565126188646,1,1.0,tulu-dpo,identity,default,politicians
Barack Obama,499,1.0,25,36,Simplicity,1,0.16,-255.26793872679835,1,1.0,tulu-dpo,identity,default,politicians
Abraham Lincoln,499,1.0,25,36,Simplicity,1,0.16,-260.052398165142,1,1.0,tulu-dpo,identity,default,politicians
Richard Nixon,499,2.0,25,36,Simplicity,2,0.16,-390.0084191438743,1,0.6800000000000002,tulu-dpo,identity,default,politicians
a salmon,499,1.0,25,36,Simplicity,1,0.16,-366.9995137377516,1,1.0,tulu-dpo,identity,default,animals
an eagle,499,1.0,11,36,Simplicity,1,0.16,-166.02322790481884,1,1.0,tulu-dpo,identity,default,animals
a seal,499,1.0,21,36,Simplicity,1,0.16,-300.36859274879833,1,1.0,tulu-dpo,identity,default,animals
an ostrich,499,1.0,33,36,Simplicity,1,0.16,-407.11082192404695,1,1.0,tulu-dpo,identity,default,animals
a whale,499,1.0,17,36,Simplicity,1,0.16,-330.8159364095999,1,1.0,tulu-dpo,identity,default,animals
a chicken,499,1.0,26,36,Simplicity,1,0.16,-269.2550849567766,1,1.0,tulu-dpo,identity,default,animals
a penguin,499,1.0,24,36,Simplicity,1,0.16,-352.083254945944,1,1.0,tulu-dpo,identity,default,animals
a robin,499,1.0,19,36,Simplicity,1,0.16,-252.05872271301087,1,1.0,tulu-dpo,identity,default,animals
a finch,499,1.0,31,36,Simplicity,1,0.16,-441.5991991756106,1,1.0,tulu-dpo,identity,default,animals
a dolphin,499,2.0,18,36,Simplicity,2,0.16,-326.0109042377941,1,0.8950617283950617,tulu-dpo,identity,default,animals
Hillary Clinton,499,1.0,50,36,Simplicity,1,0.16,-577.2257922237127,1,1.0,tulu-dpo,identity,default,politicians
Donald Trump,499,2.0,50,36,Simplicity,2,0.16,-919.945952096441,1,0.7311999999999999,tulu-dpo,identity,default,politicians
Joe Biden,499,1.0,50,36,Simplicity,1,0.16,-499.96973241834064,1,1.0,tulu-dpo,identity,default,politicians
Elizabeth Warren,499,1.0,50,36,Simplicity,1,0.16,-533.2195664387922,1,1.0,tulu-dpo,identity,default,politicians
Ronald Reagan,499,2.0,50,36,Simplicity,2,0.16,-679.7016351146378,1,0.8872,tulu-dpo,identity,default,politicians
Bernie Sanders,499,1.0,50,36,Simplicity,1,0.16,-540.3955903960128,1,1.0,tulu-dpo,identity,default,politicians
George W. Bush,499,2.0,50,36,Simplicity,2,0.16,-798.1531672882204,1,0.8872,tulu-dpo,identity,default,politicians
Barack Obama,499,1.0,50,36,Simplicity,1,0.16,-474.607913208846,1,1.0,tulu-dpo,identity,default,politicians
Abraham Lincoln,499,1.0,50,36,Simplicity,1,0.16,-484.9010932145648,1,1.0,tulu-dpo,identity,default,politicians
Richard Nixon,499,2.0,50,36,Simplicity,2,0.16,-685.7110996379583,1,0.52,tulu-dpo,identity,default,politicians
a salmon,499,1.0,25,36,Simplicity,1,0.16,-366.9995137377516,1,1.0,tulu-dpo,identity,default,animals
an eagle,499,1.0,11,36,Simplicity,1,0.16,-166.02322790481884,1,1.0,tulu-dpo,identity,default,animals
a seal,499,1.0,21,36,Simplicity,1,0.16,-300.36859274879833,1,1.0,tulu-dpo,identity,default,animals
an ostrich,499,1.0,33,36,Simplicity,1,0.16,-407.11082192404695,1,1.0,tulu-dpo,identity,default,animals
a whale,499,1.0,17,36,Simplicity,1,0.16,-330.8159364095999,1,1.0,tulu-dpo,identity,default,animals
a chicken,499,1.0,26,36,Simplicity,1,0.16,-269.2550849567766,1,1.0,tulu-dpo,identity,default,animals
a penguin,499,1.0,24,36,Simplicity,1,0.16,-352.083254945944,1,1.0,tulu-dpo,identity,default,animals
a robin,499,1.0,19,36,Simplicity,1,0.16,-252.05872271301087,1,1.0,tulu-dpo,identity,default,animals
a finch,499,1.0,31,36,Simplicity,1,0.16,-441.5991991756106,1,1.0,tulu-dpo,identity,default,animals
a dolphin,499,2.0,18,36,Simplicity,2,0.16,-326.0109042377941,1,0.8950617283950617,tulu-dpo,identity,default,animals
Hillary Clinton,499,1.0,66,36,Simplicity,1,0.16,-755.237241204153,1,1.0,tulu-dpo,identity,default,politicians
Donald Trump,499,3.0,71,36,Simplicity,3,0.16,-1246.8385475502653,1,0.7111684189644912,tulu-dpo,identity,default,politicians
Joe Biden,499,1.0,75,36,Simplicity,1,0.16,-745.1350514107925,1,1.0,tulu-dpo,identity,default,politicians
Elizabeth Warren,499,1.0,75,36,Simplicity,1,0.16,-794.4809514587082,1,1.0,tulu-dpo,identity,default,politicians
Ronald Reagan,499,2.0,75,36,Simplicity,2,0.16,-1005.3636401908856,1,0.6963555555555556,tulu-dpo,identity,default,politicians
Bernie Sanders,499,1.0,74,36,Simplicity,1,0.16,-755.2744794834092,1,1.0,tulu-dpo,identity,default,politicians
George W. Bush,499,2.0,58,36,Simplicity,2,0.16,-920.8976207046652,1,0.7146254458977408,tulu-dpo,identity,default,politicians
Barack Obama,499,1.0,60,36,Simplicity,1,0.16,-574.2600737968728,1,1.0,tulu-dpo,identity,default,politicians
Abraham Lincoln,499,1.0,75,36,Simplicity,1,0.16,-710.7588142640159,1,1.0,tulu-dpo,identity,default,politicians
Richard Nixon,499,2.0,70,36,Simplicity,2,0.16,-922.953430418812,1,0.5408163265306123,tulu-dpo,identity,default,politicians
a salmon,499,1.0,25,36,Simplicity,1,0.16,-366.9995137377516,1,1.0,tulu-dpo,identity,default,animals
an eagle,499,1.0,11,36,Simplicity,1,0.16,-166.02322790481884,1,1.0,tulu-dpo,identity,default,animals
a seal,499,1.0,21,36,Simplicity,1,0.16,-300.36859274879833,1,1.0,tulu-dpo,identity,default,animals
an ostrich,499,1.0,33,36,Simplicity,1,0.16,-407.11082192404695,1,1.0,tulu-dpo,identity,default,animals
a whale,499,1.0,17,36,Simplicity,1,0.16,-330.8159364095999,1,1.0,tulu-dpo,identity,default,animals
a chicken,499,1.0,26,36,Simplicity,1,0.16,-269.2550849567766,1,1.0,tulu-dpo,identity,default,animals
a penguin,499,1.0,24,36,Simplicity,1,0.16,-352.083254945944,1,1.0,tulu-dpo,identity,default,animals
a robin,499,1.0,19,36,Simplicity,1,0.16,-252.05872271301087,1,1.0,tulu-dpo,identity,default,animals
a finch,499,1.0,31,36,Simplicity,1,0.16,-441.5991991756106,1,1.0,tulu-dpo,identity,default,animals
a dolphin,499,2.0,18,36,Simplicity,2,0.16,-326.0109042377941,1,0.8950617283950617,tulu-dpo,identity,default,animals
Hillary Clinton,499,1.0,66,36,Simplicity,1,0.16,-755.237241204153,1,1.0,tulu-dpo,identity,default,politicians
Donald Trump,499,3.0,71,36,Simplicity,3,0.16,-1246.8385475502653,1,0.7111684189644912,tulu-dpo,identity,default,politicians
Joe Biden,499,1.0,76,36,Simplicity,1,0.16,-752.2429332295436,1,1.0,tulu-dpo,identity,default,politicians
